Time,Label,A1,A2,A3,A4,A5,A6,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6
3119032,1,0.625946,-89.518227,90.282295,4.939883,90.483284,-143.840454,2.65312,5.854605,-2.038136,4.172325,0.412463,-1.366138
3119056,1,0.608148,-89.519554,90.32859,4.917934,90.485367,-143.838989,11.756895,8.14056,7.084436,13.542175,2.14815,-2.059925
3119080,1,0.501493,-89.5541,90.593979,4.456055,90.549469,-143.731918,20.592686,11.24382,18.645693,34.015175,7.112025,-7.390975
3119104,1,0.227109,-89.664787,91.351547,2.793417,90.796776,-143.163559,32.643314,14.64462,32.258713,55.634975,11.892313,-9.829988
3119128,1,-0.294807,-89.883919,92.804512,-0.523355,91.299171,-141.976791,37.352558,16.080854,40.705544,71.132179,12.27855,-11.606213
3119152,1,-1.090909,-90.218803,95.012085,-5.590608,92.064941,-140.175766,38.577072,19.275665,43.82814,77.788826,15.037049,-13.477799
3119176,1,-2.119285,-90.658226,97.895195,-12.265089,93.074074,-137.792496,35.590168,19.537926,38.584301,71.415901,14.307487,-14.376637
3119200,1,-3.297744,-91.15509,101.17907,-19.865812,94.224701,-135.067383,27.439114,18.319126,29.988966,60.141075,13.065338,-13.835425
3119224,1,-4.53665,-91.669601,104.60363,-27.725695,95.414185,-132.240372,24.669645,16.717909,26.181078,58.104984,12.025825,-13.089175
3119248,1,-5.78484,-92.185829,108.057587,-35.615883,96.60672,-129.4077,24.534225,16.338345,26.205608,55.956833,12.080663,-13.020037
3119272,1,-7.033887,-92.701584,111.515831,-43.505646,97.800186,-126.588379,24.559019,16.201015,27.547556,56.974888,11.14845,-13.344288
3119296,1,-8.284812,-93.215675,114.975769,-51.396622,98.993095,-123.768784,23.273464,16.519545,27.787342,55.615902,10.573862,-12.943737
3119320,1,-9.523279,-93.727142,118.411339,-59.255096,100.180519,-120.962379,19.709585,14.723775,20.595272,50.604336,11.010162,-12.691012
3119344,1,-10.684303,-94.210876,121.640221,-66.718346,101.310112,-118.276535,12.599945,11.00826,6.852829,37.248127,7.312287,-10.4641882
3119368,1,-11.669337,-94.615776,124.339737,-72.966896,102.256439,-116.017563,0.66757,6.667135,-3.331043,21.65555,5.588525,-7.512563882
3119392,1,-12.395028,-94.911942,126.31958,-77.506996,102.943825,-114.369942,-2.04372,3.86047,-8.238379,13.682837,3.2258,-5.42163882
3119416,1,-12.83971,-95.093208,127.547142,-80.304207,103.365906,-113.36306,-3.51238,2.45094,-12.174329,1.094337,2.081388,-3.19718882
3119440,1,-13.043507,-95.171646,128.104935,-81.491089,103.542641,-112.933151,-4.622455,1.486775,-10.984964,-2.892013,2.624987,-1.6927622
3119464,1,-13.097252,-95.185272,128.252045,-81.704559,103.573387,-112.869987,-2.41661,1.45721,-5.287443,3.490438,3.736012,-1.759525622
3119488,1,-13.094616,-95.180458,128.262039,-81.711868,103.574142,-112.87326,0.00286,2.68459,-4.393707,4.594325,3.8433,-1.1372505622
3119512,1,-13.09177,-95.178909,128.257858,-81.710861,103.57415,-112.879097,0.05245,1.9989,-4.525864,2.679812,3.528588,-0.4196125622
3119536,1,-13.091935,-95.149895,128.263123,-81.70929,103.574158,-112.885704,-1.027105,-9.76753,-1.326964,0.94175,3.290175,-0.03576322
3119560,1,-13.090628,-94.991486,128.277756,-81.706779,103.574188,-112.892082,-0.871655,-24.301525,-1.52315,0.064362,2.951612,0.29086322
3119584,1,-13.0881,-94.562866,128.287567,-81.704369,103.574707,-112.901741,-0.29659,-44.017788,0.07765,-0.815388,2.501,0.44106322
3119608,1,-13.087957,-93.676903,128.295532,-81.701622,103.575539,-112.910393,-1.01852,-63.72261,1.257486,-1.440037,1.802438,0.54836222
3119632,1,-13.087211,-92.15789,128.30101,-81.699425,103.575722,-112.915985,-0.96035,-77.53849,1.525879,-2.088537,1.347062,0.71525022
