Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6;Auto_Label
1860088;OK;-55.684643;-70.55677;137.186676;-189.48378;102.877106;-147.916611;-5.84793;-9.82666;-23.299622;-6.115425;-12.838838;-2.4151757;OK
1860112;OK;-55.582077;-69.586121;135.317856;-189.393188;101.259514;-147.874313;-6.25801;-7.401465;-24.997164;-4.935262;-12.011525;-1.4781877;OK
1860136;OK;-55.478981;-68.625046;133.439133;-189.304901;99.644371;-147.851761;-6.17599;-10.931015;-23.512157;-5.285738;-13.287063;-1.8215137;OK
1860160;OK;-55.375038;-67.660728;131.56424;-189.216782;98.029099;-147.828735;-5.682945;-10.53619;-22.506706;-5.428787;-13.837812;-1.8477377;OK
1860184;OK;-55.271416;-66.688019;129.68898;-189.127686;96.411095;-147.802017;-5.577085;-6.433485;-24.945393;-4.510875;-12.6934;-1.77860077;OK
1860208;OK;-55.167583;-65.719635;127.811195;-189.040024;94.796776;-147.780899;-5.72872;-8.108135;-22.915428;-4.751675;-13.761513;-2.23875077;OK
1860232;OK;-55.064442;-64.754608;125.939224;-188.951279;93.179527;-147.76123;-5.91087;-9.22298;-23.299622;-4.646775;-12.0759;-2.76326377;OK
1860256;OK;-54.960896;-63.788631;124.063881;-188.861954;91.564217;-147.728073;-5.80978;-7.31468;-24.494442;-3.9339;-12.900825;-2.48670077;OK
1860280;OK;-54.857162;-62.821922;122.188171;-188.774857;89.949371;-147.691818;-5.77545;-7.85732;-23.074827;-4.322525;-12.469287;-2.07185077;OK
1860304;OK;-54.753708;-61.852962;120.318169;-188.687347;88.332329;-147.665787;-6.067275;-7.308955;-23.442671;-5.168912;-12.1212;-2.26973777;OK
1860328;OK;-54.6497;-60.885822;118.443649;-188.598755;86.718071;-147.64418;-5.681035;-5.96714;-24.712421;-5.302425;-12.538425;-2.75372577;OK
1860352;OK;-54.545792;-59.921818;116.569061;-188.510056;85.102509;-147.610794;-5.40447;-7.74002;-22.776464;-4.701612;-12.021063;-2.42710077;OK
1860376;OK;-54.441784;-58.954273;114.699417;-188.421371;83.487015;-147.572586;-5.590435;-6.6328;-24.181093;-4.4608;-13.074863;-1.80721277;OK
1860400;OK;-54.338203;-57.985611;112.825401;-188.332748;81.87075;-147.548264;-5.61714;-4.479405;-24.554386;-4.889963;-11.889925;-2.10285077;OK
1860424;OK;-54.235119;-57.020912;110.951256;-188.244278;80.255814;-147.527466;-6.161685;-6.69956;-22.565292;-4.601475;-12.655251;-2.64167577;OK
1860448;OK;-54.131496;-56.055332;109.082504;-188.156052;78.63961;-147.498215;-6.243705;-6.050105;-25.002613;-4.346363;-11.754025;-2.53200077;OK
1860472;OK;-54.027332;-55.087875;107.207329;-188.068619;77.023651;-147.473129;-5.881305;-4.238125;-23.532593;-6.048675;-11.332025;-2.96115077;OK
1860496;OK;-53.923172;-54.1222;105.334618;-187.98082;75.409645;-147.45134;-5.927085;-5.6324;-23.602072;-6.41345;-12.228487;-3.52620077;OK
1860520;OK;-53.819221;-53.155666;103.465149;-187.89093;73.793167;-147.419785;-5.506515;-4.72164;-24.463106;-5.435938;-10.931487;-3.45230077;OK
1860544;OK;-53.715366;-52.188969;101.590645;-187.80159;72.178993;-147.376236;-5.543705;-3.68595;-23.802343;-5.0354;-12.307162;-2.59637577;OK
1860568;OK;-53.611897;-51.223667;99.718513;-187.71376;70.563637;-147.339188;-6.080625;-4.89902;-23.675642;-5.972375;-11.889925;-2.191062577;OK
1860592;OK;-53.508121;-50.257187;97.849403;-187.625107;68.948601;-147.315353;-5.888935;-3.98159;-25.0285;-5.626675;-12.392987;-2.486700577;OK
1860616;OK;-53.404617;-49.289864;95.975136;-187.53624;67.332863;-147.290878;-6.05392;-2.739905;-24.388172;-5.552763;-11.966225;-2.651212577;OK
1860640;OK;-53.300884;-48.324165;94.103065;-187.448441;65.716469;-147.2565;-6.26659;-3.88908;-23.807793;-6.194112;-11.606213;-2.250662577;OK
1860664;OK;-53.196659;-47.35817;92.233017;-187.35878;64.101372;-147.231369;-6.020545;-2.8553;-24.866371;-5.884162;-12.297626;-2.527225577;OK
1860688;OK;-53.092541;-46.391144;90.35891;-187.269577;62.485489;-147.211502;-5.701065;-2.16293;-24.655201;-5.125988;-11.355875;-3.113738577;OK
1860712;OK;-52.989719;-45.432148;88.492393;-187.181839;60.873722;-147.178818;-4.806515;0.4549;-21.923607;-5.1546;-12.540812;-2.8371758577;OK
1860736;OK;-52.898369;-44.546078;86.732162;-187.097748;59.335648;-147.142807;-3.664015;8.302685;-15.345979;-5.521762;-6.864063;-2.16721258577;OK
1860760;OK;-52.820122;-43.805645;85.278931;-187.028412;58.07275;-147.124191;-2.478595;15.784261;-9.743822;-5.514612;-4.03165;-2.55583758577;OK
1860784;OK;-52.761993;-43.2607;84.232307;-186.978821;57.165581;-147.115463;-1.53446;19.563671;-7.232936;-5.164137;-1.36375;-2.95876258577;OK
1860808;OK;-52.727859;-42.93634;83.588097;-186.948853;56.617252;-147.109589;-1.141545;19.457815;-1.758843;-5.171288;0.236025;-3.261562258577;OK
1860832;OK;-52.712852;-42.794529;83.328445;-186.937286;56.406143;-147.106735;-1.447675;17.632481;-1.20435;-5.1093;2.052775;-3.485675258577;OK
1860856;OK;-52.709415;-42.752525;83.294449;-186.935959;56.383129;-147.105515;-1.390455;15.949244;-3.871914;-5.247587;-0.278937;-3.56435058577;OK
1860880;OK;-52.709427;-42.752426;83.301407;-186.93576;56.382935;-147.104324;-1.94168;13.731955;-3.832407;-5.137913;-0.17165;-3.65256358577;OK
1860904;OK;-52.709293;-42.753372;83.301735;-186.935699;56.38361;-147.103638;-2.30312;13.829229;-3.264286;-5.10215;0.019063;-3.743162358577;OK
1860928;OK;-52.679478;-42.766514;83.306671;-186.935074;56.384754;-147.103058;-12.23564;20.676609;-1.216614;-5.869863;0.658025;-3.83137558577;OK
1860952;OK;-52.555035;-42.831707;83.347046;-186.912628;56.393272;-147.102432;-26.30901;28.56636;-1.662114;-7.338513;4.434575;-3.87906258577;OK
1860976;OK;-52.256504;-42.999069;83.431023;-186.820221;56.439888;-147.10144;-42.563435;38.327213;-0.159393;-7.920262;7.421962;-3.87430058577;OK
1861000;OK;-51.683884;-43.342735;83.593124;-186.614746;56.556202;-147.099503;-57.528496;44.494625;3.001343;-8.659363;8.475776;-3.802775058577;OK
1861024;OK;-50.762001;-43.905453;83.8759;-186.263855;56.755619;-147.09613;-64.602852;48.131939;4.899157;-9.484287;8.983601;-3.664488058577;OK
1861048;OK;-49.508194;-44.686954;84.286339;-185.76593;57.039322;-147.093277;-64.911842;46.240803;6.166179;-11.093613;10.59055;-3.4737508577;OK
1861072;OK;-47.952972;-45.641205;84.794373;-185.153946;57.388851;-147.089432;-49.939156;41.220657;6.405964;-12.0592;9.9349;-3.20672508577;OK
1861096;OK;-46.212749;-46.702507;85.353882;-184.475861;57.773712;-147.086487;-38.639065;36.43417;6.474086;-13.461113;9.577263;-2.95161208577;OK
1861120;OK;-44.373177;-47.815655;85.929634;-183.76915;58.174595;-147.085968;-32.002445;33.697124;7.335114;-14.197824;7.429112;-2.82287508577;OK
1861144;OK;-42.509113;-48.942764;86.514709;-183.054062;58.578392;-147.085388;-33.286087;33.186909;7.731572;-12.943737;6.799687;-2.60591208577;OK
1861168;OK;-40.634537;-50.074387;87.099586;-182.341949;58.97963;-147.086716;-32.307617;32.54604;7.310593;-13.625613;7.956025;-2.64882508577;OK
1861192;OK;-38.757305;-51.206516;87.686958;-181.63002;59.38092;-147.086853;-29.856678;32.820698;5.653922;-13.730524;7.858275;-2.39848808577;OK
1861216;OK;-36.881828;-52.33955;88.271355;-180.916382;59.781895;-147.088058;-29.048914;32.835003;6.484979;-12.676713;9.877675;-2.45332508577;OK
1861240;OK;-35.01054;-53.473194;88.852531;-180.203049;60.183525;-147.087601;-31.050678;32.480232;6.990428;-13.201225;8.974075;-2.28166208577;OK
