# Temp Start [C] | A1:306.0 | A2:313.0 | A3:307.0 | A4:313.0 | A5:307.0 | A6:305.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
4070025;0;0.625979;-89.519379;90.282578;4.939859;90.483284;-143.840576;3.896710;1.879690;-1.660750;3.089900;-0.600812;-1.351825
4070049;0;0.607445;-89.520142;90.328743;4.918364;90.485146;-143.839188;12.345310;4.398345;7.459093;13.048637;1.144400;-2.040863
4070073;0;0.499933;-89.545471;90.596954;4.453475;90.548347;-143.729477;20.450590;11.311530;17.939972;31.020638;6.535050;-7.178775
4070097;0;0.223770;-89.652306;91.362251;2.787375;90.797516;-143.156952;31.315800;15.045164;29.559814;50.301552;10.201925;-9.341238
4070121;0;-0.301135;-89.870819;92.825630;-0.534079;91.300774;-141.966843;34.102432;16.316410;35.964413;63.028324;10.387888;-10.855187
4070145;0;-1.098062;-90.209961;95.039322;-5.604986;92.067558;-140.166702;34.270283;18.072124;38.435791;66.392410;13.017650;-12.693400
4070169;0;-2.126074;-90.655701;97.922249;-12.276529;93.076622;-137.781342;31.176563;16.818045;32.975327;60.553551;11.954300;-13.256063
4070193;0;-3.302985;-91.156494;101.203285;-19.873001;94.227455;-135.056473;23.224831;15.399930;24.435858;50.573338;10.342587;-12.593262
4070217;0;-4.540682;-91.670601;104.623993;-27.729874;95.415817;-132.230576;20.298954;14.631269;20.905899;48.980713;9.636875;-11.8637002
4070241;0;-5.789037;-92.185188;108.074211;-35.619728;96.607498;-129.401276;19.579884;14.678955;21.035328;46.386711;10.099400;-11.975762
4070265;0;-7.036633;-92.701241;111.529259;-43.508034;97.800804;-126.585869;20.307539;14.078140;22.604799;47.643177;9.129038;-12.3310002
4070289;0;-8.286241;-93.215775;114.985687;-51.397388;98.993515;-123.770447;19.283291;14.287946;22.998535;46.446312;8.492462;-11.8255502
4070313;0;-9.523081;-93.727119;118.417404;-59.254162;100.180603;-120.960297;15.207291;12.654300;14.980857;40.957924;8.869163;-11.234275
4070337;0;-10.679227;-94.203819;121.630264;-66.685623;101.305054;-118.278488;8.337020;6.254195;2.499986;28.259750;5.278575;-8.997912275
4070361;0;-11.657417;-94.532959;124.319939;-72.892685;102.244484;-116.035728;-0.357625;-7.799145;-5.224771;15.439976;4.229537;-6.482600
4070385;0;-12.382493;-94.553490;126.309341;-77.428535;102.933853;-114.401550;-5.432125;-30.599590;-10.662079;6.372925;0.333775;-4.236687
4070409;0;-12.823616;-94.116371;127.541336;-80.222717;103.354584;-113.390640;-3.937720;-54.629326;-11.450900;-2.481925;0.276563;-2.367487
4070433;0;-13.028675;-93.044662;128.113831;-81.421013;103.533226;-112.965179;-3.046035;-67.492485;-7.663450;-3.678787;0.939363;-1.2898377
4070457;0;-13.088134;-91.252808;128.282455;-81.680313;103.570984;-112.891167;-1.233100;-72.906487;-2.158029;1.425738;1.506800;-1.74998777
4070481;0;-13.089902;-88.793968;128.287292;-81.702698;103.573647;-112.891289;1.073835;-67.207336;-2.224786;4.513263;2.102850;-1.521100777
4070505;0;-13.088397;-85.770447;128.262375;-81.703384;103.573318;-112.893173;0.561710;-52.756302;-1.754757;3.178113;2.129075;-0.858300777
4070529;0;-13.088287;-82.364670;128.250427;-81.701904;103.572769;-112.897102;0.069615;-43.179508;-2.698893;1.611700;2.081388;-0.321862777
4070553;0;-13.088013;-78.749146;128.239502;-81.701118;103.572517;-112.902092;-0.021930;-34.565926;-2.796986;0.596038;1.990788;-0.03337577
4070577;0;-13.086958;-75.039551;128.237885;-81.700333;103.572212;-112.905174;0.028610;-28.105736;0.100814;-0.245562;1.852500;0.2861007577
4070601;0;-13.086936;-71.297302;128.240555;-81.699211;103.571838;-112.911942;-0.306125;-23.983000;0.463207;-0.784388;2.157688;0.412463577
4070625;0;-13.086826;-67.555328;128.241180;-81.697395;103.571495;-112.918686;-0.733375;-24.247166;0.746586;-1.118175;1.802438;0.522125577
4070649;0;-13.086167;-63.814209;128.241501;-81.695885;103.571617;-112.924431;-0.349995;-24.868965;0.995907;-1.842975;1.900187;0.584125577
4070673;0;-13.085980;-60.070442;128.241714;-81.694839;103.571220;-112.928566;-0.715255;-21.765705;1.299721;-1.988400;2.095688;0.665188577
4070697;0;-13.085980;-56.325390;128.241852;-81.694214;103.571182;-112.933495;-1.092910;-21.400450;1.494543;-2.145762;1.749987;0.648488577
4070721;0;-13.085662;-52.582203;128.242035;-81.693497;103.571198;-112.935318;-0.922200;-21.867750;1.756121;-2.372262;1.916875;0.696175577
4070745;0;-13.085365;-48.839073;128.242096;-81.692642;103.571045;-112.936348;-1.091000;-20.010944;2.012250;-2.648825;1.909725;0.863075577
4070769;0;-13.085387;-45.096077;128.242188;-81.691879;103.571030;-112.937706;-1.318930;-20.091055;2.230228;-3.027912;1.721375;0.934600577
4070793;0;-13.085255;-41.352001;128.242264;-81.691422;103.571022;-112.938805;-1.321790;-19.447325;2.441400;-3.213875;1.828663;1.027575577
4070817;0;-13.084991;-37.607079;128.242432;-81.691490;103.570908;-112.939934;-1.320835;-18.642426;2.674371;-3.244875;1.738063;1.084800577
4070841;0;-13.084970;-33.863663;128.242477;-81.691353;103.570976;-112.940788;-1.449580;-18.107410;2.873279;-3.361700;1.721375;1.134862577
4070865;0;-13.084914;-30.120623;128.242371;-81.690750;103.570892;-112.941628;-1.567840;-17.313955;2.674371;-3.559587;1.828663;1.187312577
4070889;0;-13.084728;-26.394543;128.239960;-81.690201;103.570839;-112.942596;-1.533505;-13.306615;0.283371;-3.857613;1.716612;1.189700577
4070913;0;-13.084552;-22.748083;128.228195;-81.689873;103.570763;-112.943909;-1.571655;-4.222865;-0.386914;-4.034038;1.773825;1.158713577
4070937;0;-13.084519;-19.276062;128.213058;-81.689774;103.570541;-112.944443;-1.682280;4.809375;-0.606264;-4.019725;1.757138;1.1849383577
4070961;0;-13.084277;-16.096806;128.200623;-81.689606;103.570297;-112.944969;-1.588820;16.586300;-1.061300;-3.664488;1.938337;1.220700577
4070985;0;-13.084102;-13.331876;128.191193;-81.688911;103.570122;-112.945412;-1.573560;25.976181;-1.098086;-3.519050;2.033700;1.220700577
4071009;0;-13.084112;-11.063310;128.190063;-81.688942;103.570000;-112.945747;-1.655575;32.681465;-0.273836;-3.352163;2.048012;1.246925577
4071033;0;-13.083926;-9.335292;128.190720;-81.688698;103.570000;-112.945999;-1.735685;36.102287;0.106264;-3.888600;2.133837;1.27791225577
