# Temp Start [C] | A1:321.0 | A2:327.0 | A3:315.0 | A4:318.0 | A5:314.0 | A6:313.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
16443167;0;0.625979;-89.518456;90.283455;4.940098;90.483261;-143.840897;-2.177235;0.578880;-8.196143;-3.099437;-1.006125;0.000000
16443191;0;0.609829;-89.519218;90.318695;4.923021;90.484978;-143.838623;8.333204;3.094670;4.730221;10.459413;0.703325;-0.63180000
16443215;0;0.507173;-89.545113;90.572815;4.462002;90.548103;-143.738541;19.363400;10.059355;17.182486;29.780861;6.015300;-6.632800
16443239;0;0.230021;-89.652939;91.335411;2.794683;90.792564;-143.168335;29.425621;13.148305;28.914043;49.309723;12.128350;-8.897775
16443263;0;-0.295214;-89.871643;92.807381;-0.532526;91.302032;-141.972748;32.484047;14.940260;31.948086;58.650963;9.586800;-9.987350
16443287;0;-1.098270;-90.210892;95.029793;-5.609428;92.065094;-140.162323;30.035015;15.930174;35.119736;59.700001;14.114375;-11.320112
16443311;0;-2.131425;-90.656403;97.920593;-12.282166;93.077934;-137.771210;23.361204;15.139575;27.761456;53.186409;11.224738;-11.444087
16443335;0;-3.308038;-91.157043;101.208397;-19.878973;94.229057;-135.042313;16.584394;13.607025;18.945421;42.259686;9.627337;-10.595313
16443359;0;-4.545484;-91.671021;104.631691;-27.735773;95.417664;-132.212128;12.769694;12.857435;14.719279;39.398663;8.423325;-9.3531493
16443383;0;-5.793860;-92.186447;108.080551;-35.624649;96.609474;-129.391296;11.369705;12.439725;15.708372;37.109848;9.055138;-9.6869373
16443407;0;-7.041247;-92.702415;111.534447;-43.511448;97.801964;-126.577110;12.140270;12.180325;16.989021;38.409225;8.294575;-9.7346263
16443431;0;-8.287954;-93.217369;114.989525;-51.398869;98.994385;-123.764992;12.197490;12.087820;17.461771;38.211338;7.400513;-9.4866753
16443455;0;-9.524718;-93.728516;118.420029;-59.254234;100.181351;-120.954338;7.840155;10.498045;10.006764;33.965099;7.903575;-9.1266623
16443479;0;-10.680952;-94.204865;121.631279;-66.685555;101.306015;-118.277069;0.366210;4.352565;-2.201622;20.697113;4.105562;-7.1048633
16443503;0;-11.657373;-94.532616;124.318069;-72.891281;102.245094;-116.044037;-7.077215;-9.245871;-9.381429;8.330338;3.242487;-4.594325
16443527;0;-12.379285;-94.549980;126.301903;-77.424072;102.936729;-114.415085;-10.272025;-30.692101;-13.720644;1.368513;-1.258850;-3.211488
16443551;0;-12.819518;-94.107658;127.531540;-80.216080;103.354561;-113.408478;-8.076665;-52.905083;-13.856886;-6.086825;-0.128737;-1.649850
16443575;0;-13.021161;-93.030647;128.095627;-81.412277;103.531029;-112.986374;-4.210470;-63.922882;-8.325572;-4.899500;1.423350;-1.13725050
16443599;0;-13.078322;-91.232071;128.264038;-81.668854;103.569008;-112.916748;-0.669475;-67.151062;-2.959114;2.725112;2.236362;-2.210137050
16443623;0;-13.080235;-88.772133;128.266663;-81.693069;103.571434;-112.915298;1.979825;-61.635017;-2.322871;5.531300;2.160063;-2.0694637050
16443647;0;-13.080103;-85.748795;128.242554;-81.694839;103.571602;-112.915688;1.941680;-46.815868;-1.737043;4.742137;1.893038;-1.7046877050
16443671;0;-13.080487;-82.342178;128.233383;-81.694168;103.571213;-112.916595;2.124785;-35.753250;-2.833771;3.943437;1.924038;-1.2087757050
16443695;0;-13.080729;-78.727608;128.224365;-81.694023;103.569084;-112.917122;2.541540;-27.195930;-2.681186;3.333088;3.540513;-0.8916757050
16443719;0;-13.080828;-75.019211;128.224319;-81.693741;103.569344;-112.919479;2.709385;-20.067211;0.166207;3.037450;2.601138;-0.60318857050
16443743;0;-13.081256;-71.280716;128.228210;-81.693573;103.569054;-112.921135;2.855300;-17.020226;1.064021;2.570150;3.290175;-0.28847557050
16443767;0;-13.081915;-67.542046;128.229813;-81.692879;103.569336;-112.923676;2.712245;-17.209049;1.166207;2.255438;2.830025;-0.13588757050
16443791;0;-13.081904;-63.802662;128.231094;-81.692474;103.569450;-112.924973;3.000255;-17.332075;1.920972;1.597400;2.939700;0.002375757050
16443815;0;-13.082135;-60.060310;128.231964;-81.692307;103.569275;-112.926361;3.020285;-14.351840;2.182550;1.335137;3.392687;0.145425757050
16443839;0;-13.082663;-56.318180;128.232529;-81.692352;103.569473;-112.929062;2.870555;-14.810560;2.652571;1.108638;3.030300;0.350475757050
16443863;0;-13.082739;-52.575943;128.233261;-81.692207;103.569664;-112.931953;3.181455;-14.400480;3.039493;0.927437;3.342625;0.398150757050
16443887;0;-13.082772;-48.833439;128.233688;-81.691612;103.569458;-112.935829;3.149985;-12.562750;3.457750;0.638950;3.545275;0.343313757050
16443911;0;-13.083047;-45.090790;128.234253;-81.691162;103.569504;-112.938652;3.093715;-12.636180;3.787443;0.267025;3.414150;0.414837757050
16443935;0;-13.083146;-41.347485;128.234726;-81.691063;103.569618;-112.940361;3.171920;-11.954306;4.166193;0.047675;3.516663;0.402925757050
16443959;0;-13.083135;-37.603443;128.235199;-81.691208;103.569626;-112.941483;3.223415;-11.142730;4.509514;-0.061987;3.571500;0.44583757050
16443983;0;-13.083288;-33.861149;128.235580;-81.691139;103.569817;-112.942139;3.249165;-11.081695;4.867822;-0.178813;3.571500;0.51021257050
16444007;0;-13.083421;-30.118767;128.235733;-81.690659;103.569809;-112.942581;3.263470;-10.428425;4.777907;-0.400537;3.762237;0.54120057050
16444031;0;-13.083399;-26.393213;128.233994;-81.690178;103.569801;-112.944016;3.304480;-6.002425;2.296986;-0.638950;3.688325;0.545975057050
16444055;0;-13.083431;-22.747675;128.225922;-81.689964;103.569893;-112.944664;3.370285;2.447125;0.613071;-0.803463;3.800388;0.5745885057050
16444079;0;-13.083552;-19.276766;128.215103;-81.689896;103.569771;-112.944992;3.228185;11.202810;0.008171;-0.853537;3.821837;0.557887057050
16444103;0;-13.083508;-16.098486;128.204346;-81.689751;103.569725;-112.945656;3.358840;22.782326;-0.445500;-0.691413;3.998275;0.56505057050
16444127;0;-13.083552;-13.335040;128.195526;-81.689133;103.569763;-112.946289;3.356930;31.199455;-0.602171;-0.731937;4.034038;0.55312557050
16444151;0;-13.083739;-11.068714;128.194412;-81.689415;103.569695;-112.946434;3.176685;36.965370;0.004086;-0.259875;3.964900;0.548362557050
16444175;0;-13.083673;-9.342213;128.195160;-81.689056;103.569763;-112.946877;3.122325;40.780064;0.435964;-0.994200;4.072187;0.5483622557050
16444199;0;-13.083871;-8.145670;128.201828;-81.689034;103.569832;-112.947006;3.392215;36.199562;3.764286;-0.777237;4.103175;0.4935252557050
16444223;0;-13.084036;-7.399369;128.212479;-81.689034;103.569931;-112.947662;3.039360;32.201763;3.820143;-0.948900;4.184237;0.5388252557050
16444247;0;-13.084080;-7.003751;128.220367;-81.688698;103.570145;-112.947975;3.048895;25.909420;4.783357;-0.622262;4.048337;0.4839872557050
16444271;0;-13.084090;-6.837221;128.226013;-81.688774;103.570259;-112.948502;3.049850;19.712444;6.083079;-0.817775;4.074563;0.4744502557050
16444295;0;-13.084179;-6.786716;128.230942;-81.688843;103.570557;-112.948631;2.981185;13.659475;5.226129;-0.872600;4.010200;0.4243752557050
16444319;0;-13.084167;-6.785804;128.229752;-81.688820;103.570747;-112.949280;2.981185;11.476515;3.666193;-0.927437;3.905287;0.4196122557050
16444343;0;-13.084156;-6.785101;128.229263;-81.688866;103.570869;-112.949013;2.947805;10.815619;3.640307;-0.944137;3.926750;0.4029252557050
16444367;0;-13.083563;-6.784277;128.228546;-81.707809;103.571503;-112.951591;2.078055;9.992595;3.219328;12.254713;4.327288;0.66756352557050
16444391;0;-13.082663;-6.782684;128.228165;-82.188622;103.592758;-113.017593;0.675200;9.812355;2.753393;28.533924;5.316725;3.58103752557050
16444415;0;-13.081839;-6.780465;128.228226;-83.913239;103.674103;-113.338577;0.186920;9.563445;2.955021;44.140812;5.390637;7.09056352557050
16444439;0;-13.081596;-6.777620;128.228317;-87.318382;103.833679;-114.064301;-0.084875;9.556770;2.957750;52.547447;6.189337;6.9665872557050
16444463;0;-13.081047;-6.775664;128.228394;-92.473450;104.075638;-115.144012;-0.258445;9.194370;3.160743;57.833187;6.551737;7.7843622557050
16444487;0;-13.081630;-6.773654;128.228745;-99.222832;104.391884;-116.565117;0.710485;9.457585;3.722050;52.118301;5.960463;7.48633822557050
16444511;0;-13.082355;-6.772149;128.228561;-106.871704;104.751480;-118.178978;1.569745;8.980750;3.566736;40.540688;4.701612;6.8378372557050
16444535;0;-13.082410;-6.770786;128.228119;-114.744438;105.118256;-119.830170;1.635550;8.845325;3.569464;34.623138;5.693425;6.4277632557050
16444559;0;-13.083003;-6.769688;128.228088;-122.620628;105.489380;-121.491570;2.657890;8.666990;3.735672;34.701813;4.415500;6.9475122557050
16444583;0;-13.092319;-6.765501;128.227478;-130.180923;105.840256;-123.083908;9.183880;6.075855;2.589900;14.657963;5.543225;5.1283752557050
16444607;0;-13.166883;-6.724786;128.199127;-136.537415;106.145500;-124.431030;19.658085;3.905295;0.610350;2.648825;4.360675;4.8303502557050
16444631;0;-13.338424;-6.622998;128.133545;-141.305817;106.402222;-125.476944;28.927799;0.588415;-1.647129;-0.903600;3.278250;4.29630057050
16444655;0;-13.694271;-6.421256;128.005173;-144.524338;106.623207;-126.267288;32.939911;-1.492500;-3.354207;-6.365775;4.856575;3.7264757050
16444679;0;-14.294718;-6.077406;127.779144;-146.338150;106.840240;-126.846069;42.240139;-5.721090;-4.247936;-1.537788;4.405975;4.2057007050
16444703;0;-15.177678;-5.563586;127.429863;-147.480042;107.094948;-127.389610;46.732899;-6.932255;-5.681171;12.178412;5.364412;4.4298127050
16444727;0;-16.347689;-4.877655;126.958855;-148.760208;107.426834;-128.079117;43.686863;-5.838390;-5.833757;15.633101;8.537763;4.1699387050
16444751;0;-17.784779;-4.043485;126.382423;-150.304855;107.835022;-128.912766;34.946438;-3.290175;-5.794250;16.849037;6.146425;4.7826757050
16444775;0;-19.411293;-3.098474;125.728912;-152.058182;108.296478;-129.867569;31.664845;-2.325055;-5.339207;16.336437;5.865088;4.6253137050
16444799;0;-21.170225;-2.081129;125.020821;-153.946945;108.795029;-130.886658;25.085445;-0.147815;-5.574907;15.697474;5.202288;4.8327377050
16444823;0;-22.998186;-1.020146;124.285355;-155.908752;109.309448;-131.952194;20.655630;3.027915;-3.867828;15.146725;7.193088;4.66346377050
16444847;0;-24.864532;0.053800;123.544487;-157.886429;109.830490;-133.029327;19.710539;2.215385;-3.960472;15.447137;8.549687;4.551400377050
16444871;0;-26.737944;1.130746;122.805580;-159.864258;110.354523;-134.104645;17.824169;2.458570;-5.380078;15.728463;6.010525;4.158012377050
16444895;0;-28.609980;2.209790;122.060921;-161.841675;110.873657;-135.167038;18.114086;3.803250;-3.711150;15.258787;6.756775;4.811275377050
16444919;0;-30.482698;3.287889;121.318634;-163.820724;111.393974;-136.245880;18.013000;2.636905;-3.610336;14.362325;8.358951;4.625313377050
16444943;0;-32.353848;4.366066;120.579597;-165.798569;111.917328;-137.328094;17.678259;1.881595;-4.425043;15.881050;6.937975;3.876675377050
16444967;0;-34.224300;5.446417;119.836174;-167.776947;112.437347;-138.396042;19.735334;2.790450;-4.213871;15.521038;6.062975;4.360675377050
16444991;0;-36.098515;6.524956;119.093864;-169.753357;112.957092;-139.471436;17.026899;2.756115;-4.294257;15.544887;6.964200;4.153250377050
16445015;0;-37.969913;7.605066;118.351601;-171.731384;113.479774;-140.543121;17.143246;2.887725;-3.573550;15.654562;7.164475;4.122250377050
