# Temp Start [C] | A1:304.0 | A2:310.0 | A3:305.0 | A4:311.0 | A5:305.0 | A6:303.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
3593769;0;0.625957;-89.519073;90.282440;4.939859;90.483307;-143.840652;4.063605;3.068920;-1.325607;4.048337;-0.460138;-1.418587
3593793;0;0.607434;-89.519867;90.328545;4.918101;90.484978;-143.839066;12.434005;5.576130;7.836472;13.711450;1.289837;-2.150525
3593817;0;0.499944;-89.546432;90.596535;4.453499;90.548180;-143.730011;20.654675;11.888500;18.369129;32.017223;6.666175;-7.290837
3593841;0;0.223912;-89.654137;91.360634;2.787422;90.797340;-143.157822;31.707760;15.555380;30.424929;51.379196;10.397426;-9.474750
3593865;0;-0.300630;-89.873009;92.822418;-0.532741;91.300323;-141.968460;34.690853;16.680714;37.085663;64.716339;10.604850;-11.076925
3593889;0;-1.097227;-90.211761;95.034615;-5.602359;92.066971;-140.169327;35.123825;18.620489;39.856770;68.864807;13.322825;-13.065338
3593913;0;-2.124602;-90.656891;97.917191;-12.273400;93.076294;-137.784729;32.513615;17.479895;34.381321;63.800800;12.338150;-13.713825
3593937;0;-3.301491;-91.157234;101.198212;-19.870638;94.226936;-135.061356;24.487495;16.162868;25.922230;53.150646;10.793200;-13.098712
3593961;0;-4.539463;-91.671150;104.620201;-27.728870;95.415604;-132.233185;21.670340;15.221594;22.373194;51.534176;9.884826;-12.1879502
3593985;0;-5.788125;-92.185730;108.071564;-35.618942;96.607178;-129.402451;20.843504;15.336035;22.246494;48.859112;10.528563;-12.383450
3594009;0;-7.036051;-92.701889;111.526611;-43.507721;97.800392;-126.584686;21.475790;14.757154;24.058472;50.191872;9.627337;-12.6838630
3594033;0;-8.285911;-93.216431;114.984375;-51.397125;98.993347;-123.770775;20.218845;14.828680;24.142942;49.364563;8.852475;-12.2880880
3594057;0;-9.522961;-93.727364;118.416260;-59.253925;100.180183;-120.962944;16.151424;13.334270;16.166136;42.879574;9.372225;-11.630050
3594081;0;-10.678964;-94.204041;121.628891;-66.685936;101.304726;-118.280884;9.579655;6.991385;3.854200;30.388826;5.846013;-9.365075050
3594105;0;-11.657373;-94.533333;124.319244;-72.893669;102.244522;-116.035492;0.635145;-7.200240;-4.023143;16.782274;4.479875;-6.9618130
3594129;0;-12.382833;-94.555038;126.309792;-77.430206;102.934242;-114.400803;-4.737850;-30.583378;-9.638921;7.622238;0.464913;-4.529950
3594153;0;-12.824615;-94.119553;127.543213;-80.224266;103.355141;-113.386520;-3.741260;-55.171013;-10.878693;-1.475800;0.336162;-2.536762
3594177;0;-13.029752;-93.049561;128.117371;-81.423622;103.533867;-112.961227;-2.868650;-68.387032;-7.275172;-3.511900;1.072875;-1.3494372
3594201;0;-13.089683;-91.258827;128.287445;-81.682899;103.571716;-112.884964;-1.346585;-74.450493;-2.224786;1.540175;1.502025;-1.64270072
3594225;0;-13.091155;-88.800468;128.292572;-81.705368;103.574600;-112.885620;1.010890;-68.646431;-2.296986;4.310600;1.959800;-1.325600072
3594249;0;-13.089331;-85.777229;128.267502;-81.705803;103.574173;-112.888420;0.521655;-54.778091;-1.802443;2.768038;1.976487;-0.677100072
3594273;0;-13.089243;-82.371498;128.254776;-81.704178;103.573524;-112.893066;0.011440;-45.399666;-2.698893;1.015663;1.792900;-0.174038072
3594297;0;-13.088793;-78.755844;128.243134;-81.703102;103.573151;-112.896935;-0.194545;-36.558151;-2.776550;0.004763;1.730913;0.038137072
3594321;0;-13.087551;-75.045319;128.241150;-81.701836;103.572792;-112.903824;-0.002860;-30.380245;0.039507;-0.901213;1.575938;0.450600072
3594345;0;-13.087463;-71.302261;128.243408;-81.700211;103.572266;-112.911171;-0.473975;-26.118275;0.418250;-1.308913;1.914500;0.560275072
3594369;0;-13.087354;-67.559418;128.243774;-81.697891;103.571869;-112.918694;-0.941275;-26.432034;0.647136;-1.595012;1.502025;0.650875072
3594393;0;-13.086508;-63.817978;128.243942;-81.696220;103.571960;-112.924240;-0.447270;-27.299881;0.851493;-2.305500;1.597400;0.686638072
3594417;0;-13.086244;-60.073471;128.244019;-81.695076;103.571510;-112.929688;-0.946040;-23.842810;1.036779;-2.408025;1.809587;0.667563072
3594441;0;-13.086287;-56.327816;128.244095;-81.694313;103.571381;-112.931976;-1.402850;-23.594854;1.247950;-2.615450;1.380437;0.894063072
3594465;0;-13.085859;-52.583874;128.244217;-81.693718;103.571442;-112.933403;-1.135825;-23.716925;1.397807;-2.825250;1.580713;0.998962072
3594489;0;-13.085497;-48.840050;128.244217;-81.692810;103.571167;-112.935158;-1.277920;-21.862030;1.641679;-3.142350;1.547325;1.099100072
3594513;0;-13.085552;-45.097008;128.244217;-81.691902;103.571228;-112.936974;-1.586910;-22.168156;1.795628;-3.464213;1.394737;1.139637072
3594537;0;-13.085387;-41.351955;128.244324;-81.691566;103.571053;-112.938354;-1.533505;-20.947454;1.995900;-3.683563;1.566400;1.204013072
3594561;0;-13.085079;-37.607563;128.244324;-81.691589;103.570953;-112.940796;-1.540180;-20.843504;2.182550;-3.762237;1.385200;1.177788072
3594585;0;-13.085057;-33.864082;128.244370;-81.691422;103.571022;-112.941643;-1.779555;-19.958494;2.348757;-3.862375;1.387587;1.225462072
3594609;0;-13.084980;-30.121248;128.244247;-81.690781;103.570892;-112.942619;-1.768110;-19.225121;2.093993;-4.091262;1.523487;1.294613072
3594633;0;-13.084739;-26.395060;128.241425;-81.690231;103.570885;-112.943321;-1.752850;-15.313146;-0.035421;-4.315375;1.399513;1.31845072
3594657;0;-13.084541;-22.748016;128.228165;-81.689919;103.570885;-112.943840;-1.791950;-5.777355;-0.596721;-4.484650;1.478187;1.318450072
3594681;0;-13.084541;-19.276173;128.211899;-81.689774;103.570518;-112.944176;-1.870155;2.844810;-0.735686;-4.494188;1.440037;1.3113000072
3594705;0;-13.084277;-16.096586;128.199432;-81.689514;103.570084;-112.945503;-1.801490;14.785765;-1.155307;-4.091262;1.788137;1.373287072
3594729;0;-13.084102;-13.330789;128.190125;-81.688744;103.569832;-112.946007;-1.798625;24.615284;-1.272471;-3.912437;1.797675;1.304137072
3594753;0;-13.084124;-11.062309;128.189087;-81.688744;103.569611;-112.946541;-1.842495;30.558586;-0.405986;-3.676413;1.864425;1.344675072
3594777;0;-13.083970;-9.332765;128.189789;-81.688484;103.569633;-112.946732;-1.989360;35.549160;0.031329;-4.172325;1.959800;1.32321375072
3594801;0;-13.084046;-8.133893;128.195740;-81.688461;103.569679;-112.947128;-1.649855;31.718250;3.726135;-3.955362;2.048012;1.25646275072
3594825;0;-13.084080;-7.384691;128.206757;-81.688530;103.569756;-112.947517;-1.900670;29.013630;3.944121;-4.062650;2.067088;1.26600075072
3594849;0;-13.084080;-6.986975;128.215988;-81.688148;103.569893;-112.947701;-1.949310;23.575779;4.388257;-3.683563;2.117150;1.23977575072
3594873;0;-13.084080;-6.818093;128.223022;-81.688248;103.569992;-112.948296;-1.940725;18.630024;5.651200;-3.821837;2.088537;1.26837575072
3594897;0;-13.084124;-6.766029;128.228516;-81.688393;103.570061;-112.948624;-1.963615;13.943670;4.856921;-3.814687;2.124300;1.27791275072
