# Temp Start [C] | A1:321.0 | A2:328.0 | A3:315.0 | A4:318.0 | A5:315.0 | A6:313.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
16729151;0;0.625979;-89.518379;90.283371;4.940098;90.483185;-143.840775;-2.275465;0.571250;-8.408678;-3.395075;-0.991813;-0.002375
16729175;0;0.609895;-89.519127;90.318329;4.923236;90.485023;-143.838745;8.286474;3.110885;4.634857;10.337825;0.739087;-0.705712375
16729199;0;0.507404;-89.545044;90.571945;4.462455;90.548096;-143.738464;19.402500;10.023115;17.155235;29.602051;5.993837;-6.616113
16729223;0;0.230273;-89.653008;91.334740;2.794110;90.792473;-143.168686;29.441830;13.052940;28.904501;48.391811;11.906612;-8.938313
16729247;0;-0.294983;-89.871788;92.807304;-0.532168;91.301926;-141.971481;32.664295;14.832495;31.696043;58.331490;10.037413;-9.992112
16729271;0;-1.098589;-90.211014;95.029243;-5.609404;92.065407;-140.158936;29.613489;15.827174;35.050247;59.375763;13.785351;-11.076925
16729295;0;-2.131205;-90.656166;97.921936;-12.282166;93.078079;-137.770416;23.446079;15.197749;27.326849;53.155411;11.434550;-11.415475
16729319;0;-3.308225;-91.157082;101.208351;-19.878996;94.228943;-135.042053;16.390800;13.528819;18.775122;42.033188;9.641638;-10.445113
16729343;0;-4.545484;-91.670921;104.632095;-27.736156;95.417374;-132.211685;12.552259;12.804029;14.681129;39.095875;8.666512;-9.3531493
16729367;0;-5.793860;-92.186310;108.081100;-35.624699;96.609573;-129.390976;11.539454;12.477870;15.273770;37.145611;8.897775;-9.7584633
16729391;0;-7.040852;-92.702530;111.534302;-43.511402;97.801743;-126.577583;12.279510;11.964795;16.754692;38.142200;8.232588;-9.6726373
16729415;0;-8.287559;-93.217300;114.989960;-51.398987;98.994530;-123.767235;12.351985;12.107844;17.452236;38.101662;7.348050;-9.5438873
16729439;0;-9.524883;-93.728630;118.420082;-59.254475;100.181396;-120.953026;7.656095;10.433195;9.672978;33.438198;7.841575;-9.03606273
16729463;0;-10.681326;-94.204887;121.631157;-66.685623;101.305901;-118.276222;0.202175;4.323955;-2.363743;20.098675;4.067412;-7.0881753
16729487;0;-11.657175;-94.532616;124.318314;-72.891304;102.245071;-116.044304;-6.841655;-9.319304;-9.516307;8.077613;3.218650;-4.448887
16729511;0;-12.379076;-94.549896;126.301971;-77.424019;102.936317;-114.414963;-10.244365;-30.658718;-14.008108;1.025187;-1.044263;-3.197188
16729535;0;-12.819628;-94.107422;127.531265;-80.216225;103.354538;-113.407890;-8.051870;-52.778236;-13.983586;-6.408688;-0.057213;-1.592625
16729559;0;-13.021095;-93.030579;128.094971;-81.411964;103.530876;-112.986763;-4.291530;-63.973427;-8.269714;-4.737375;1.549712;-1.15871325
16729583;0;-13.078191;-91.232147;128.262985;-81.668495;103.568733;-112.918587;-0.611305;-67.210197;-2.940036;2.655975;2.355575;-2.248275325
16729607;0;-13.080191;-88.771904;128.265472;-81.692879;103.571266;-112.917145;2.041815;-61.431877;-2.275193;5.455013;2.164838;-2.1481505325
16729631;0;-13.080048;-85.747688;128.241745;-81.694626;103.571457;-112.917397;2.027510;-46.284676;-1.801079;4.818438;1.943100;-1.7905135325
16729655;0;-13.080400;-82.340477;128.232697;-81.693932;103.571106;-112.918312;2.199170;-35.490982;-2.822871;3.976813;2.052775;-1.3923635325
16729679;0;-13.080663;-78.726051;128.224045;-81.693810;103.568550;-112.918846;2.521510;-26.576038;-2.835136;3.426062;3.995888;-1.0657255325
16729703;0;-13.080750;-75.018311;128.223694;-81.693527;103.569031;-112.920738;2.810475;-19.760130;0.220707;3.108975;2.779950;-0.75577555325
16729727;0;-13.081158;-71.279625;128.227676;-81.693382;103.568787;-112.921989;2.923965;-16.748425;1.133507;2.694125;3.340238;-0.46967555325
