# Temp Start [C] | A1:319.0 | A2:322.0 | A3:313.0 | A4:313.0 | A5:312.0 | A6:312.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
15307283;0;0.625957;-89.518349;90.282532;4.940050;90.483208;-143.840973;-0.967975;2.260205;-4.998614;-0.002375;-0.975125;-0.004763
15307307;0;0.608741;-89.519218;90.326698;4.919654;90.484978;-143.838684;8.431430;4.756925;4.756107;11.086462;0.817775;-0.619888763
15307331;0;0.505129;-89.550491;90.590485;4.457106;90.547791;-143.738266;19.221304;9.105680;16.471313;30.217161;6.408688;-6.5588873
15307355;0;0.228724;-89.661026;91.349640;2.792964;90.793526;-143.167831;29.899593;12.179370;29.449457;51.119328;11.579988;-8.845325
15307379;0;-0.296598;-89.880219;92.816025;-0.533052;91.300446;-141.971497;32.228462;13.739584;33.757343;60.834873;10.557163;-9.868137
15307403;0;-1.097743;-90.218124;95.033607;-5.607446;92.064438;-140.163254;30.997276;15.500066;36.772312;62.808990;14.643663;-11.398787
15307427;0;-2.131776;-90.660660;97.921898;-12.280518;93.077095;-137.772568;23.520466;15.228270;29.862265;56.169025;11.665812;-11.510838
15307451;0;-3.308686;-91.158211;101.208450;-19.877970;94.227959;-135.043167;16.469000;14.194486;20.979471;45.006275;10.244838;-10.631075
15307475;0;-4.547010;-91.671524;104.632195;-27.735033;95.417480;-132.215607;12.656210;13.101575;16.241072;42.836662;8.890625;-9.62494975
15307499;0;-5.795266;-92.188400;108.080055;-35.624027;96.609177;-129.392014;10.962484;12.006755;17.553049;39.894573;9.379375;-9.78468775
15307523;0;-7.041500;-92.704086;111.534851;-43.510899;97.801498;-126.578102;12.341495;12.157440;18.381386;41.241638;8.850087;-9.87767575
15307547;0;-8.289173;-93.217567;114.990334;-51.398746;98.994095;-123.765465;11.222835;12.535095;18.888199;40.857788;7.941712;-9.59157575
