Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
8493270;0;0.625913;-89.519127;90.282578;4.939907;90.483284;-143.840515;2.920150;1.749035;-2.144400;3.216263;-0.200263;-1.330375
8493294;0;0.607368;-89.519890;90.329109;4.917743;90.485176;-143.839005;11.238095;4.212375;6.903235;12.574187;1.435275;-2.017012
8493318;0;0.500207;-89.547684;90.596733;4.454216;90.549301;-143.728226;19.851681;10.018345;17.667494;31.902786;6.306162;-7.004738
8493342;0;0.224429;-89.655174;91.359482;2.788473;90.797493;-143.159286;30.810356;13.970375;29.945370;51.732063;10.716912;-9.496201
8493366;0;-0.299290;-89.872902;92.818245;-0.531380;91.300011;-141.970139;34.453388;15.647885;37.254601;64.876076;11.162749;-11.045925
8493390;0;-1.096106;-90.210144;95.029091;-5.602191;92.066650;-140.165695;34.903526;17.837521;40.144234;68.280685;13.747212;-12.612337
8493414;0;-2.124108;-90.654129;97.911781;-12.274547;93.075943;-137.783340;31.920429;16.953465;34.779133;62.620640;12.686250;-13.346663
8493438;0;-3.301216;-91.153862;101.193123;-19.871426;94.226326;-135.054199;24.021145;15.743256;26.761457;52.254189;11.346337;-12.481213
8493462;0;-4.539419;-91.668007;104.616730;-27.729349;95.415176;-132.229782;20.904539;14.808650;22.162029;50.067902;10.297287;-11.820787
8493486;0;-5.787477;-92.183266;108.069183;-35.619419;96.607086;-129.401886;20.718571;14.842031;22.038050;47.166340;10.769362;-11.994837
8493510;0;-7.036040;-92.699318;111.525406;-43.508488;97.800331;-126.586098;20.700451;14.426229;23.642942;48.000813;10.004038;-12.481213
8493534;0;-8.285746;-93.213745;114.983315;-51.397289;98.993080;-123.770653;19.896503;14.719005;23.935858;47.988888;9.257788;-11.8374753
8493558;0;-9.522872;-93.725670;118.415489;-59.253376;100.180229;-120.964638;16.096115;12.845035;16.426357;42.891499;9.682175;-11.553762
8493582;0;-10.678601;-94.203224;121.629242;-66.686462;101.305092;-118.283730;9.362220;6.319045;3.486357;28.755661;5.867475;-9.272087762
8493606;0;-11.657494;-94.533012;124.320297;-72.892616;102.244652;-116.037766;-0.270840;-8.047100;-4.193436;16.424650;4.673000;-6.630413
8493630;0;-12.381064;-94.554749;126.308350;-77.429756;102.933655;-114.402657;-3.968235;-30.735964;-9.313307;6.604187;1.070487;-4.637238
8493654;0;-12.825044;-94.116234;127.544861;-80.223625;103.356018;-113.393532;-4.366870;-54.666512;-11.513572;-1.790513;0.162113;-2.689350
8493678;0;-13.031015;-93.046509;128.118011;-81.422325;103.533943;-112.964737;-4.246710;-68.511963;-7.573536;-3.509512;1.254075;-1.4495750
8493702;0;-13.088958;-91.256241;128.288849;-81.681847;103.571991;-112.891846;-0.822065;-74.266426;-2.356936;1.380437;1.633162;-2.06946350
8493726;0;-13.089902;-88.800598;128.292496;-81.704391;103.574783;-112.891579;1.274105;-69.547646;-2.273829;4.212850;2.117150;-1.752375350
8493750;0;-13.088287;-85.778625;128.266296;-81.704842;103.574402;-112.893127;0.809665;-55.569641;-1.480914;2.713200;2.105225;-1.091950350
8493774;0;-13.088441;-82.370422;128.253677;-81.703339;103.573853;-112.896851;0.219345;-44.502254;-2.670286;1.101488;1.828663;-0.526900350
8493798;0;-13.088024;-78.752892;128.241837;-81.702240;103.573349;-112.901115;0.065800;-36.388393;-2.762928;0.128737;1.928800;-0.145425350
8493822;0;-13.087133;-75.044136;128.240112;-81.701141;103.572975;-112.904121;0.108715;-30.538555;0.074929;-0.746250;1.704687;0.0715255350
8493846;0;-13.087145;-71.302025;128.243225;-81.699493;103.572418;-112.909691;-0.252720;-26.359554;0.261579;-1.027575;2.000325;0.386238350
8493870;0;-13.086969;-67.558479;128.243698;-81.697342;103.572098;-112.915764;-0.631330;-26.329990;0.584464;-1.354213;1.571175;0.543588350
8493894;0;-13.085991;-63.816185;128.243881;-81.695694;103.572075;-112.922432;-0.108715;-26.602745;0.769750;-1.950263;1.661775;0.538825350
8493918;0;-13.085859;-60.072483;128.244034;-81.694550;103.571625;-112.927551;-0.559805;-24.116514;0.990457;-2.048012;1.888275;0.624650350
8493942;0;-13.085893;-56.327675;128.244095;-81.693909;103.571495;-112.930634;-0.877380;-23.646351;1.188000;-2.176750;1.425738;0.696175350
8493966;0;-13.085398;-52.583424;128.244202;-81.693382;103.571533;-112.934837;-0.588415;-23.453709;1.354214;-2.377025;1.661775;0.700950350
8493990;0;-13.085178;-48.839306;128.244217;-81.692398;103.571259;-112.937119;-0.784870;-21.522520;1.588543;-2.663125;1.626012;0.684250350
8494014;0;-13.085233;-45.096142;128.244247;-81.691521;103.571243;-112.939003;-1.013755;-21.771429;1.773829;-3.004063;1.482962;0.798700350
8494038;0;-13.085047;-41.352024;128.244308;-81.691277;103.571167;-112.939720;-0.996585;-21.253584;1.945493;-3.190038;1.578325;0.915525350
8494062;0;-13.084794;-37.607113;128.244308;-81.691277;103.571045;-112.940521;-1.010890;-19.995686;2.134864;-3.185262;1.478187;0.936975350
8494086;0;-13.084794;-33.863686;128.244354;-81.691063;103.571091;-112.941101;-1.107215;-20.069118;2.317429;-3.228188;1.482962;1.025187350
8494110;0;-13.084739;-30.120821;128.244171;-81.690514;103.571014;-112.941681;-1.174925;-19.198414;2.072193;-3.459450;1.497262;1.070487350
8494134;0;-13.084552;-26.394598;128.240784;-81.689987;103.570953;-112.942589;-1.147270;-14.842031;0.085829;-3.702638;1.366138;1.089562350
8494158;0;-13.084409;-22.747950;128.225494;-81.689682;103.570877;-112.943504;-1.154895;-5.797385;-0.005443;-3.850450;1.533025;1.094337350
8494182;0;-13.084343;-19.275755;128.208618;-81.689560;103.570518;-112.943771;-1.220700;3.107070;-0.021793;-3.774162;1.506800;1.1277127350
8494206;0;-13.084146;-16.096212;128.196960;-81.689392;103.570152;-112.944504;-1.166340;14.711380;-0.764300;-3.392687;1.778600;1.130100350
8494230;0;-13.084014;-13.330866;128.187958;-81.688583;103.569778;-112.945343;-1.173970;24.699209;-0.780650;-3.218650;1.912112;1.189700350
8494254;0;-13.084046;-11.062815;128.187271;-81.688530;103.569534;-112.945946;-1.178740;30.236240;0.001357;-2.877700;1.981250;1.2111620350
8494278;0;-13.083859;-9.334072;128.188278;-81.688225;103.569580;-112.946129;-1.300810;35.219189;0.543593;-3.399837;2.033700;1.11102520350
8494302;0;-13.083959;-8.134146;128.195831;-81.688271;103.569656;-112.946724;-0.955580;32.122608;3.850114;-3.178113;2.131450;1.13486220350
8494326;0;-13.083992;-7.384142;128.209839;-81.688339;103.569656;-112.947189;-1.243590;29.293060;3.249300;-3.247250;2.191062;1.11817520350
8494350;0;-13.083992;-6.985975;128.220123;-81.687912;103.569839;-112.947624;-1.219745;23.944851;3.957743;-2.870550;2.188675;1.09672520350
8494374;0;-13.083959;-6.816896;128.226791;-81.688057;103.569916;-112.948357;-1.181600;19.153591;5.126678;-3.004063;2.233975;1.10863820350
8494398;0;-13.084014;-6.764810;128.231995;-81.688194;103.570061;-112.948357;-1.239775;14.391894;4.400521;-2.980225;2.200600;1.06333720350
