Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
7587282;0;0.625935;-89.518967;90.282425;4.939907;90.483284;-143.840378;3.145215;2.668380;-2.025871;3.695487;0.061987;-1.399513
7587306;0;0.607401;-89.519798;90.329048;4.917600;90.485321;-143.838882;11.456485;5.178450;7.005414;12.836451;1.845350;-2.129075
7587330;0;0.500438;-89.548683;90.596428;4.454741;90.550064;-143.730560;20.200726;10.507580;17.889565;32.644264;6.401537;-7.286063
7587354;0;0.224736;-89.656509;91.356903;2.789453;90.798035;-143.162338;31.253809;14.407155;30.919477;52.893150;10.991088;-9.815688
7587378;0;-0.298367;-89.874336;92.813148;-0.529541;91.300133;-141.973160;35.315510;16.020771;38.463043;66.432953;11.558525;-11.351100
7587402;0;-1.094700;-90.211258;95.022652;-5.599540;92.066658;-140.170624;36.132809;18.433569;41.542049;70.326324;13.985625;-13.124937
7587426;0;-2.122811;-90.654388;97.905289;-12.272039;93.075645;-137.786087;33.082958;17.827984;36.636078;65.577026;13.225076;-13.775826
7587450;0;-3.300293;-91.153831;101.187759;-19.869610;94.226105;-135.059219;24.980545;16.505239;28.018951;54.602612;11.730187;-13.127325
7587474;0;-4.538243;-91.668045;104.611588;-27.728369;95.414711;-132.232544;22.499081;15.507695;23.612972;52.371025;10.876651;-12.345312
7587498;0;-5.785994;-92.183403;108.064873;-35.618702;96.606766;-129.404037;22.392269;15.490530;23.495808;49.364563;11.396399;-12.583725
7587522;0;-7.035227;-92.699409;111.522011;-43.508202;97.799934;-126.589073;21.833416;15.186305;25.134764;49.855701;10.585775;-13.058175
7587546;0;-8.285680;-93.213898;114.980019;-51.397053;98.992889;-123.771446;21.119114;15.471456;25.762829;50.232399;9.820450;-12.4287505
7587570;0;-9.522675;-93.725883;118.412590;-59.253494;100.180107;-120.965836;17.210960;13.494490;18.048964;44.813148;10.137549;-12.118813
7587594;0;-10.678359;-94.203476;121.627792;-66.686295;101.305061;-118.285835;10.445590;6.875990;4.856921;30.603399;6.399150;-9.841912813
7587618;0;-11.657670;-94.533653;124.320213;-72.893379;102.244713;-116.037788;0.571250;-7.523535;-3.298350;17.988674;5.142688;-7.14778813
7587642;0;-12.381471;-94.556328;126.309792;-77.430733;102.934128;-114.399773;-2.953525;-30.822750;-8.269714;7.982250;1.330375;-5.0497003
7587666;0;-12.826098;-94.119591;127.547432;-80.225533;103.356773;-113.390999;-3.945350;-55.304527;-11.073514;-1.225462;0.138275;-2.977837
7587690;0;-13.032411;-93.052147;128.122086;-81.424622;103.534843;-112.959251;-4.035945;-69.849968;-7.324214;-3.092288;1.163475;-1.5616387
7587714;0;-13.090429;-91.262955;128.294128;-81.684258;103.573135;-112.883255;-0.792500;-75.565331;-2.294264;1.344675;1.490113;-1.88111387
7587738;0;-13.091253;-88.808037;128.298294;-81.706635;103.575897;-112.883904;1.243590;-71.676247;-2.310614;4.069800;1.904963;-1.544950387
7587762;0;-13.089408;-85.785927;128.271515;-81.706924;103.575447;-112.886574;0.671385;-57.499886;-1.472743;2.405638;1.800050;-0.829688387
7587786;0;-13.089573;-82.377884;128.258224;-81.705132;103.574768;-112.891541;0.041005;-47.304150;-2.692086;0.631800;1.537788;-0.324237387
7587810;0;-13.089024;-78.759369;128.245712;-81.703888;103.574173;-112.896599;-0.099180;-38.433067;-2.705707;-0.293250;1.537788;0.00237587
7587834;0;-13.087760;-75.049156;128.243576;-81.702217;103.573570;-112.901375;0.000000;-32.519341;0.014986;-1.153938;1.485337;0.3981507587
7587858;0;-13.087705;-71.305840;128.246674;-81.700119;103.572884;-112.908508;-0.503540;-28.208729;0.036779;-1.358975;1.647462;0.550738587
7587882;0;-13.087507;-67.561752;128.247040;-81.697678;103.572517;-112.916023;-0.889775;-28.078075;0.335143;-1.609325;1.320837;0.627038587
7587906;0;-13.086277;-63.818920;128.247025;-81.695885;103.572319;-112.922501;-0.218390;-28.886795;0.497271;-2.176750;1.413813;0.679488587
