Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
6171642;0;0.625990;-89.518677;90.282600;4.940050;90.483261;-143.840973;1.987455;4.600520;-2.358300;2.393713;0.388613;-1.163475
6171666;0;0.609115;-89.519417;90.326691;4.919510;90.484978;-143.840408;11.653900;7.345195;7.423671;13.263226;2.331725;-1.943100
6171690;0;0.503921;-89.549980;90.589043;4.459805;90.548882;-143.752853;21.503445;11.510845;19.583014;34.775726;7.085800;-8.800025
6171714;0;0.229438;-89.659851;91.345695;2.799507;90.796249;-143.174911;33.561703;14.924045;33.212383;57.857025;12.092587;-10.409350
6171738;0;-0.293181;-89.878120;92.795341;-0.516549;91.298424;-141.980927;38.073532;16.802784;42.614250;74.179161;12.757775;-12.130725
6171762;0;-1.089844;-90.213432;94.999420;-5.585067;92.064621;-140.176437;39.394375;19.858360;47.096519;80.499634;15.234937;-13.914100
6171786;0;-2.117736;-90.654190;97.880592;-12.258904;93.073502;-137.792679;36.884304;19.834515;42.027065;75.798019;14.877312;-14.824862
6171810;0;-3.295778;-91.152214;101.165771;-19.861967;94.224548;-135.066330;28.573036;18.503185;33.127914;63.107014;13.203612;-14.154901
6171834;0;-4.535837;-91.666382;104.593239;-27.722757;95.413803;-132.242126;25.586124;17.252920;28.751915;61.271183;12.166500;-13.563625
6171858;0;-5.784609;-92.182716;108.050484;-35.615383;96.605774;-129.413055;25.041580;17.015455;28.206957;57.654373;12.876976;-13.775826
6171882;0;-7.033447;-92.699173;111.510429;-43.505260;97.799416;-126.593140;25.860786;16.948696;29.908585;59.700001;12.032975;-14.338488
6171906;0;-8.284416;-93.213127;114.972099;-51.395714;98.992912;-123.773376;24.199484;17.361639;30.250544;58.033459;10.864725;-13.806812
6171930;0;-9.521477;-93.724319;118.406708;-59.253185;100.180008;-120.968330;20.921705;15.589709;22.836407;52.614201;11.477462;-13.525476
6171954;0;-10.677459;-94.202797;121.623825;-66.686966;101.305267;-118.287636;14.005659;8.626935;9.027206;37.870399;7.436275;-10.86711276
6171978;0;-11.658252;-94.534439;124.318321;-72.896461;102.245262;-116.041245;2.953525;-6.430625;0.776557;23.410313;6.074900;-8.103838276
6172002;0;-12.383262;-94.560501;126.311531;-77.435440;102.935257;-114.390930;-1.171110;-31.055450;-5.050386;12.347688;2.074238;-5.829325
6172026;0;-12.828449;-94.128143;127.555321;-80.231842;103.358215;-113.386169;-2.511975;-57.139397;-9.375978;2.040863;0.505437;-3.4689875
6172050;0;-13.035608;-93.067986;128.136154;-81.433434;103.536926;-112.948418;-3.463745;-74.287407;-6.495879;-1.900187;1.292225;-1.935950
6172074;0;-13.094736;-91.285408;128.311951;-81.693527;103.575638;-112.870575;-1.152035;-81.686012;-2.108979;1.294613;1.432887;-1.8072120
6172098;0;-13.095088;-88.833382;128.316406;-81.715500;103.578415;-112.870819;1.108165;-78.382492;-2.258843;3.383150;1.673687;-1.33513720
6172122;0;-13.091979;-85.810059;128.287628;-81.714973;103.577736;-112.874313;0.667570;-64.756386;-1.049036;1.120562;1.404275;-0.51021220
6172146;0;-13.092198;-82.398407;128.272324;-81.711868;103.576675;-112.880180;-0.285145;-53.161621;-2.682543;-0.615112;1.225462;-0.007150
6172170;0;-13.091265;-78.776573;128.257797;-81.707970;103.575699;-112.887192;-0.563620;-44.532776;-2.621236;-0.822537;1.091950;0.4506000
6172194;0;-13.088749;-75.063255;128.254318;-81.704582;103.574715;-112.896408;0.142095;-38.847919;-0.133514;-1.587862;1.144400;0.70571200
6172218;0;-13.088595;-71.317902;128.256927;-81.701164;103.573601;-112.906616;-0.586505;-34.587860;-0.355579;-1.242150;1.230237;0.7605500
6172242;0;-13.088397;-67.571762;128.257065;-81.698280;103.572861;-112.915108;-1.066205;-34.875862;-0.276564;-1.478187;1.077650;0.8821370
6172266;0;-13.086837;-63.826225;128.256821;-81.696243;103.572327;-112.922508;-0.202175;-34.648895;-0.343321;-2.055163;1.251688;0.8559120
6172290;0;-13.086442;-60.080318;128.256577;-81.694717;103.571915;-112.925835;-0.761030;-31.717300;-0.405986;-2.012250;1.230237;1.0275750
6172314;0;-13.086442;-56.334156;128.256180;-81.693886;103.571640;-112.929771;-1.087185;-31.718250;-0.457757;-2.191062;1.060962;1.0800250
6172338;0;-13.085947;-52.588543;128.255508;-81.693192;103.571411;-112.932327;-0.930785;-31.487459;-0.389643;-2.243512;1.208775;1.1610880
6172362;0;-13.085376;-48.842422;128.253983;-81.692207;103.571251;-112.934608;-0.988960;-29.047966;-0.084464;-2.515312;1.132488;1.2421500
6172386;0;-13.085387;-45.097755;128.252747;-81.691254;103.571144;-112.937943;-1.190185;-28.964039;-0.010893;-2.720350;1.132488;1.2207000
6172410;0;-13.085266;-41.352703;128.250885;-81.690918;103.571014;-112.939980;-1.241680;-28.395649;0.252036;-2.863400;1.120562;1.24931300
6172434;0;-13.084948;-37.607201;128.249207;-81.690971;103.570923;-112.940514;-1.221655;-27.236935;0.516343;-2.858638;1.106250;1.26837500
6172458;0;-13.084848;-33.862656;128.247864;-81.690826;103.570869;-112.941299;-1.311300;-26.523590;0.806536;-2.892013;1.153938;1.36851300
6172482;0;-13.084794;-30.119436;128.246170;-81.690231;103.570763;-112.942337;-1.362800;-25.955200;0.854214;-3.120888;1.165862;1.36136300
6172506;0;-13.084607;-26.392687;128.238571;-81.689728;103.570732;-112.943840;-1.344680;-21.009445;-0.023157;-3.328313;1.096725;1.3852000
6172530;0;-13.084420;-22.745325;128.219025;-81.689438;103.570587;-112.945152;-1.330375;-11.835095;0.167571;-3.421300;1.246925;1.35660000
6172554;0;-13.084343;-19.273029;128.201324;-81.689369;103.570129;-112.945427;-1.429555;-3.026005;0.167571;-3.383150;1.313675;1.378050000
6172578;0;-13.084201;-16.092840;128.189926;-81.689178;103.569641;-112.946030;-1.369475;9.029385;-0.437321;-2.939700;1.597400;1.375675000
6172602;0;-13.084036;-13.327108;128.181519;-81.688339;103.569290;-112.946602;-1.352310;19.040104;-0.486371;-2.775187;1.795287;1.39712500
6172626;0;-13.084024;-11.057542;128.181015;-81.688362;103.569077;-112.946609;-1.399040;25.537491;0.568114;-2.360337;1.893038;1.337525500
6172650;0;-13.083859;-9.327173;128.182922;-81.688057;103.569122;-112.946800;-1.542090;31.066889;1.057214;-2.903938;2.031325;1.3709005500
6172674;0;-13.083893;-8.125708;128.192444;-81.688148;103.569168;-112.947327;-1.096725;28.365135;3.873279;-2.665513;2.110000;1.3518255500
6172698;0;-13.083904;-7.373298;128.209213;-81.688171;103.569267;-112.947388;-1.399040;26.711460;3.028593;-2.727500;2.248275;1.3732875500
6172722;0;-13.083937;-6.972847;128.220917;-81.687767;103.569359;-112.947838;-1.389500;22.236820;3.598071;-2.295963;2.264975;1.3542135500
6172746;0;-13.083881;-6.801856;128.228241;-81.687981;103.569504;-112.947838;-1.338955;18.202780;4.777907;-2.381800;2.295963;1.2922255500
6172770;0;-13.083937;-6.748528;128.233734;-81.688126;103.569626;-112.948036;-1.322745;14.634130;3.935950;-2.374638;2.348413;1.2993755500
6172794;0;-13.083881;-6.745946;128.231964;-81.688148;103.569748;-112.948166;-1.316070;13.266561;2.542221;-2.350800;2.350800;1.2660005500
6172818;0;-13.083881;-6.746111;128.230789;-81.688148;103.569870;-112.948166;-1.313205;13.628004;2.514971;-2.350800;2.388950;1.2421505500
6172842;0;-13.083288;-6.746418;128.229843;-81.706207;103.570564;-112.949715;-2.198215;13.910291;2.106257;11.594287;2.875325;1.6021625500
6172866;0;-13.081377;-6.746704;128.229141;-82.180962;103.589874;-113.014771;-2.770420;14.317510;1.674379;32.131664;4.711150;4.6873005500
6172890;0;-13.079883;-6.746847;128.229187;-83.897743;103.672020;-113.336037;-2.923010;14.652250;1.837864;51.951401;4.534712;8.1276875500
6172914;0;-13.079454;-6.747264;128.229202;-87.296715;103.830734;-114.053711;-3.046985;14.990805;1.831050;65.646156;5.662437;8.5973635500
6172938;0;-13.079070;-6.747682;128.229248;-92.447304;104.072151;-115.127083;-3.000255;15.253065;1.970014;75.609673;6.287087;9.9182125500
6172962;0;-13.079641;-6.747968;128.229568;-99.196342;104.388336;-116.546326;-1.609800;15.634535;2.549029;73.037132;6.432525;9.8323755500
6172986;0;-13.080344;-6.748912;128.229446;-106.852310;104.748642;-118.157982;-0.638005;15.594480;2.343307;60.424797;4.990100;9.505737500
6173010;0;-13.080531;-6.749857;128.229126;-114.727074;105.116127;-119.815552;-0.449180;15.714645;2.198900;56.750763;5.822175;8.971687500
6173034;0;-13.081234;-6.750473;128.229080;-122.610313;105.486382;-121.475525;0.514980;15.944479;2.456386;54.154388;5.087850;9.3603127500
6173058;0;-13.090672;-6.749758;128.228302;-130.175644;105.839485;-123.086914;7.402420;12.299535;1.329693;32.522675;5.643363;7.7581387500
6173082;0;-13.163488;-6.722666;128.199326;-136.535858;106.144943;-124.431915;19.202229;5.656240;-0.397814;18.877975;4.382125;6.773462500
6173106;0;-13.333338;-6.632699;128.131500;-141.309921;106.400375;-125.481171;29.980654;0.197410;-2.283364;11.811250;4.117487;5.855550500
6173130;0;-13.684900;-6.438461;128.004196;-144.533981;106.623642;-126.284904;37.487030;-3.925320;-4.418236;3.538125;5.035400;5.037775500
6173154;0;-14.279677;-6.099027;127.780357;-146.352676;106.839653;-126.861328;51.421165;-8.853910;-6.114414;4.999638;5.040163;5.071162500
6173178;0;-15.159408;-5.588449;127.436142;-147.495209;107.093628;-127.398247;58.671951;-12.336730;-8.185250;16.927713;6.453987;5.5837620
6173202;0;-16.329683;-4.904374;126.968620;-148.770905;107.425980;-128.084351;57.051651;-11.532780;-9.468622;21.858212;9.033675;5.5003120
6173226;0;-17.767321;-4.071127;126.396751;-150.312241;107.833397;-128.913147;49.866676;-10.231015;-10.121207;23.152824;7.455338;6.377687
6173250;0;-19.395889;-3.124775;125.743622;-152.061890;108.295280;-129.866028;46.962734;-9.437560;-9.700229;24.266237;6.957050;6.25371387
6173274;0;-21.156218;-2.105519;125.034775;-153.949173;108.793541;-130.884872;41.467663;-7.405280;-10.042186;23.190975;6.575575;6.5755757
6173298;0;-22.986256;-1.042701;124.298271;-155.910995;109.308083;-131.946976;37.375450;-5.130765;-8.489058;22.270676;8.566375;6.49213757
6173322;0;-24.855501;0.033541;123.556961;-157.887939;109.830246;-133.024246;35.492893;-5.798335;-9.145736;22.783276;9.362687;6.303775757
6173346;0;-26.730692;1.112651;122.815796;-159.864975;110.354340;-134.101440;34.304615;-5.361555;-9.959079;23.396011;6.937975;6.089200757
6173370;0;-28.605135;2.195222;122.068962;-161.841919;110.873398;-135.167587;33.999439;-3.652570;-8.333750;23.047913;7.841575;6.663787757
