Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
7677378;0;0.625902;-89.519043;90.282494;4.939907;90.483261;-143.840576;3.286360;2.387045;-1.982279;3.664488;0.016688;-1.380437
7677402;0;0.607313;-89.519852;90.329018;4.917719;90.485367;-143.839066;11.546130;4.866600;7.049015;12.900825;1.761913;-2.105225
7677426;0;0.500197;-89.548218;90.596230;4.454431;90.549995;-143.729980;20.243641;10.407445;17.968586;32.327175;6.411075;-7.224075
7677450;0;0.224561;-89.655823;91.357803;2.789047;90.797920;-143.160583;31.288143;14.288899;30.619759;52.425850;10.988700;-9.634487
7677474;0;-0.298619;-89.873581;92.815048;-0.529971;91.300064;-141.973175;35.362240;15.967364;38.223263;66.103920;11.694426;-11.348713
7677498;0;-1.095326;-90.210716;95.024498;-5.600233;92.066597;-140.170853;35.830494;18.331524;41.118343;69.737419;14.014238;-13.091562
7677522;0;-2.123207;-90.654343;97.907181;-12.272469;93.075455;-137.785782;32.860756;17.528530;36.185120;64.837929;13.301362;-13.632763
7677546;0;-3.300645;-91.154007;101.189072;-19.870279;94.226044;-135.058456;24.868965;16.217230;27.963093;53.925514;11.775488;-12.991426
7677570;0;-4.538826;-91.668297;104.612473;-27.729111;95.414818;-132.232040;22.137640;15.273089;23.358206;51.321976;10.821813;-12.252325
7677594;0;-5.786565;-92.183525;108.065521;-35.618774;96.606689;-129.403381;21.879194;15.306470;23.351393;48.890114;11.365412;-12.462137
7677618;0;-7.035491;-92.699242;111.522743;-43.508343;97.800011;-126.588676;21.739956;15.101430;24.652477;49.111835;10.497562;-12.960425
7677642;0;-8.285669;-93.213646;114.981094;-51.397171;98.993080;-123.772827;20.957945;15.325544;25.251928;49.643513;9.725087;-12.3238505
7677666;0;-9.522565;-93.725571;118.413460;-59.253258;100.180008;-120.965561;17.178535;13.405795;17.771036;44.474598;10.123250;-11.980525
7677690;0;-10.678502;-94.203445;121.628319;-66.686607;101.305000;-118.284599;10.200500;6.635665;4.711150;30.159950;6.310937;-9.784687525
7677714;0;-11.657736;-94.533607;124.320335;-72.892899;102.244804;-116.036316;0.460620;-7.702825;-3.427772;17.735950;5.071162;-7.02380025
7677738;0;-12.381262;-94.555862;126.309570;-77.430443;102.934097;-114.401344;-3.176685;-30.710220;-8.606228;7.772438;1.382825;-4.9638625
