Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
10830582;0;0.625935;-89.518555;90.282631;4.939883;90.483284;-143.840714;2.477645;0.946040;-2.517700;2.152913;-0.631800;-1.132488
10830606;0;0.607335;-89.519295;90.329437;4.918245;90.485168;-143.839050;10.856625;3.428455;6.431850;11.970987;1.046650;-1.816737
10830630;0;0.500548;-89.546593;90.597130;4.454168;90.548332;-143.729248;19.584654;9.514805;17.185207;30.417437;6.470675;-6.873600
10830654;0;0.223923;-89.654274;91.361252;2.787733;90.796951;-143.155975;29.940605;13.198850;28.991693;49.817551;10.781287;-9.074200
10830678;0;-0.300476;-89.872215;92.822617;-0.534365;91.300446;-141.966202;33.164021;14.940260;35.724636;61.728947;10.597700;-10.554788
10830702;0;-1.097875;-90.209908;95.036484;-5.605702;92.067497;-140.161179;33.187866;16.936300;37.982121;65.109726;12.903212;-12.032975
10830726;0;-2.126667;-90.654854;97.920715;-12.277866;93.076958;-137.774582;29.288288;15.761375;32.484871;59.015751;11.811250;-12.416838
10830750;0;-3.303874;-91.155342;101.202080;-19.874531;94.227768;-135.048264;21.379469;14.450070;24.343214;48.367973;10.073175;-11.672962
10830774;0;-4.541869;-91.669250;104.624428;-27.731356;95.415955;-132.223297;18.309589;13.684270;19.994457;46.358101;9.455675;-10.9314872
10830798;0;-5.789246;-92.184448;108.074989;-35.620827;96.607712;-129.396957;17.913815;13.621330;19.963121;44.045437;9.875288;-11.1293752
10830822;0;-7.037292;-92.700394;111.529739;-43.507816;97.801140;-126.584465;18.219944;13.182640;21.543499;46.000473;8.711813;-11.5728382
10830846;0;-8.286943;-93.214645;114.987122;-51.397961;98.993408;-123.769943;17.151829;13.451574;21.924971;44.193260;8.437625;-10.9601002
10830870;0;-9.523037;-93.726196;118.418610;-59.254452;100.180412;-120.961632;13.862605;11.780735;14.302386;39.367676;8.807175;-10.626312
10830894;0;-10.678414;-94.203400;121.630981;-66.685745;101.305443;-118.279999;7.122036;5.333900;1.846036;26.199812;4.825588;-8.559225312
10830918;0;-11.657824;-94.532684;124.320595;-72.891991;102.244186;-116.039276;-2.769470;-8.818624;-6.106236;13.692374;3.991125;-5.941388
10830942;0;-12.380306;-94.552429;126.308273;-77.428246;102.933487;-114.409866;-5.558965;-30.635830;-10.952264;4.537100;0.317088;-4.110325
10830966;0;-12.823121;-94.110901;127.541649;-80.220970;103.354774;-113.398949;-5.159375;-53.429596;-12.420921;-3.125662;-0.081050;-2.374638
10830990;0;-13.028346;-93.037842;128.112259;-81.419060;103.532669;-112.973434;-4.571910;-66.434860;-8.009501;-4.181850;1.075262;-1.39236338
