Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
8862366;0;0.625957;-89.518906;90.282654;4.939907;90.483284;-143.840454;2.894400;1.241680;-2.262928;3.015988;-0.526900;-1.182550
8862390;0;0.607324;-89.519669;90.329445;4.917862;90.485031;-143.838882;11.227605;3.716465;6.682528;12.485975;1.177788;-1.900187
8862414;0;0.500273;-89.546989;90.596901;4.454072;90.548599;-143.729446;19.850729;9.785650;17.559864;31.554688;6.210800;-6.964200
8862438;0;0.224099;-89.654259;91.359581;2.787948;90.796783;-143.159531;30.537605;13.654704;29.866350;51.243298;10.757438;-9.388912
8862462;0;-0.299685;-89.871582;92.819023;-0.532837;91.299622;-141.969803;34.185402;15.571589;36.851334;63.569538;11.169900;-10.900488
8862486;0;-1.096534;-90.208923;95.031815;-5.603409;92.066475;-140.164169;34.633636;17.694469;39.186470;67.129120;13.580312;-12.402525
8862510;0;-2.124833;-90.653519;97.914345;-12.275335;93.075813;-137.779205;31.180378;16.548155;34.332272;61.917297;12.564651;-13.008113
8862534;0;-3.302062;-91.153770;101.195885;-19.872261;94.226524;-135.051910;23.196220;15.338895;25.716507;50.721161;10.921950;-12.149800
8862558;0;-4.540133;-91.667999;104.618607;-27.730305;95.415169;-132.228363;20.286560;14.508245;21.712437;49.262039;10.137549;-11.556137
8862582;0;-5.788345;-92.183266;108.071014;-35.619156;96.606964;-129.400681;19.787785;14.395709;21.476742;46.880238;10.702600;-11.680124
8862606;0;-7.036479;-92.698936;111.527359;-43.508297;97.800110;-126.585640;19.810675;14.344215;23.005342;47.316551;9.946813;-12.0878124
8862630;0;-8.286064;-93.213478;114.984734;-51.397171;98.992958;-123.770653;19.378660;14.451025;23.321421;47.342773;9.207725;-11.5895254
8862654;0;-9.522796;-93.725746;118.416161;-59.253685;100.180283;-120.963593;15.498159;12.396811;15.712463;41.332237;9.458063;-11.126987
8862678;0;-10.678381;-94.203239;121.629784;-66.685959;101.305084;-118.283188;8.831975;5.956645;3.173007;28.264513;5.781650;-9.026525987
8862702;0;-11.657714;-94.532791;124.320435;-72.892258;102.244453;-116.037361;-1.091955;-8.201594;-4.955014;15.430450;4.558562;-6.363388
8862726;0;-12.380977;-94.553841;126.307838;-77.429039;102.933548;-114.404808;-4.436490;-30.714035;-9.618485;6.127350;0.948900;-4.405975
8862750;0;-12.824363;-94.114449;127.544395;-80.223030;103.355942;-113.396019;-4.471775;-54.230690;-12.039450;-2.198212;-0.016688;-2.586838
8862774;0;-13.030225;-93.043854;128.116669;-81.421562;103.533646;-112.968742;-4.259105;-67.678452;-7.766993;-3.695487;1.254075;-1.44957538
8862798;0;-13.088232;-91.252708;128.286667;-81.680794;103.571617;-112.896042;-0.865935;-73.379517;-2.362386;1.382825;1.597400;-2.138613538
8862822;0;-13.089211;-88.797150;128.290039;-81.703506;103.574577;-112.895912;1.332280;-68.867676;-2.254757;4.258150;1.955025;-1.8906503538
8862846;0;-13.087738;-85.775414;128.263672;-81.704079;103.574150;-112.897263;0.819205;-54.616920;-1.467293;2.822875;2.059925;-1.2397753538
8862870;0;-13.087957;-82.367775;128.251312;-81.702621;103.573524;-112.900139;0.310895;-43.778412;-2.623964;1.280300;1.988400;-0.7510133538
8862894;0;-13.087573;-78.750076;128.240005;-81.701668;103.573151;-112.904465;0.142095;-35.064693;-2.724779;0.286100;1.792900;-0.3361623538
8862918;0;-13.086815;-75.041794;128.238754;-81.700668;103.572723;-112.907944;0.232695;-29.838558;0.047679;-0.541200;1.714225;-0.0238373538
8862942;0;-13.086859;-71.300812;128.242050;-81.699257;103.572296;-112.910149;-0.124930;-25.714870;0.212529;-0.920287;1.995563;0.1358873538
8862966;0;-13.086673;-67.557770;128.242676;-81.697128;103.571976;-112.916023;-0.496860;-25.556561;0.595364;-1.168250;1.647462;0.3933873538
