Time,Label,A1,A2,A3,A4,A5,A6,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6
4167472,1,0.625935,-89.518478,90.28244,4.939907,90.483261,-143.840775,2.182005,4.399295,-2.647121,3.485675,0.236025,-1.249313
4167496,1,0.607874,-89.51963,90.329346,4.917672,90.485275,-143.839081,10.8242,6.7749,6.318771,12.683863,1.964563,-2.0051
4167520,1,0.501537,-89.553352,90.594177,4.456676,90.549263,-143.73111,20.153046,10.149,18.170214,33.70285,7.019038,-7.19785
4167544,1,0.227461,-89.663536,91.350739,2.794301,90.796593,-143.163605,32.372467,13.727185,31.901764,55.651665,11.756413,-9.74655
4167568,1,-0.294038,-89.8815,92.80201,-0.522615,91.299088,-141.975586,37.446018,15.624044,40.648319,70.858002,12.066362,-11.439312
4167592,1,-1.090096,-90.215889,95.009499,-5.590919,92.065117,-140.174713,38.651466,18.802639,43.671471,76.911438,14.872549,-13.291825
4167616,1,-2.119427,-90.655617,97.892624,-12.265662,93.074104,-137.788422,34.846306,19.001959,38.915356,71.415901,14.3814,-13.902176
4167640,1,-3.299095,-91.15287,101.17749,-19.866362,94.224854,-135.065948,26.117319,17.672535,29.939922,58.853626,12.903212,-13.663763
4167664,1,-4.538134,-91.667427,104.602875,-27.725742,95.414284,-132.237076,23.41938,16.231535,25.746479,56.910515,11.932837,-12.636174
4167688,1,-5.78618,-92.184303,108.057922,-35.616409,96.607117,-129.405533,22.896765,15.762324,25.374544,54.907787,11.73495,-12.671937
4167712,1,-7.034689,-92.700371,111.515182,-43.506073,97.800217,-126.586342,23.429871,15.66982,27.038029,55.603973,10.941025,-13.012876
4167736,1,-8.285174,-93.214027,114.975273,-51.397003,98.993225,-123.768333,22.217751,16.360279,28.010771,54.83865,10.435575,-12.590875
4167760,1,-9.52307,-93.725471,118.411087,-59.255692,100.180939,-120.963051,19.2852,14.53876,20.517622,49.610138,10.578625,-12.309549
4167784,1,-10.683808,-94.209793,121.64003,-66.718254,101.310211,-118.277191,11.80458,10.526655,6.562636,35.893909,7.045262,-10.1065639
