Time,Label,A1,A2,A3,A4,A5,A6,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6
4427620,1,0.625891,-89.519096,90.28244,4.939907,90.483215,-143.840714,3.175735,2.600665,-1.900536,4.0698,-0.026225,-1.1444
4427644,1,0.608104,-89.519829,90.328735,4.917862,90.4851,-143.839142,12.026785,5.153655,7.243836,13.418187,1.704687,-1.87635
4427668,1,0.500955,-89.547958,90.595184,4.455147,90.548615,-143.730927,20.692825,10.786055,18.341879,33.016197,6.988038,-7.097712
4427692,1,0.225604,-89.655746,91.356262,2.79005,90.796318,-143.164032,32.097816,14.637945,31.057077,53.093426,11.579988,-9.6774
4427716,1,-0.29718,-89.873566,92.813744,-0.52818,91.298981,-141.974274,36.344524,16.285894,38.547512,67.770477,11.87085,-11.231888
4427740,1,-1.093843,-90.210716,95.02462,-5.597582,92.065117,-140.173767,36.896706,18.589016,41.257305,72.178833,14.557837,-13.1464
4427764,1,-2.122053,-90.653915,97.907059,-12.270104,93.074387,-137.788773,33.942219,18.098829,36.314548,67.141052,13.883112,-13.787738
4427788,1,-3.299996,-91.152924,101.189972,-19.869682,94.225189,-135.064072,25.8913,16.955376,27.581619,55.704109,12.447825,-13.325212
4427812,1,-4.538694,-91.667427,104.613411,-27.727819,95.41465,-132.236938,22.638319,15.81573,23.547577,54.130547,11.353488,-12.521738
4427836,1,-5.786455,-92.183212,108.065323,-35.618011,96.60714,-129.404404,22.681234,15.551565,23.9345,51.66769,11.422626,-12.557501
4427860,1,-7.035172,-92.699844,111.522224,-43.507267,97.800385,-126.586578,22.52483,14.94026,24.9958,51.989548,10.5071,-12.915126
4427884,1,-8.285614,-93.214607,114.980957,-51.397194,98.993324,-123.770378,21.759985,15.338895,25.4849,51.610462,9.8586,-12.4192126
4427908,1,-9.523773,-93.726089,118.415268,-59.255669,100.180885,-120.965889,17.87281,13.701434,18.197464,46.465389,10.256763,-12.209413
4427932,1,-10.684929,-94.209579,121.643005,-66.718582,101.310333,-118.275948,10.48088,9.91821,4.673,32.958977,6.5732,-9.827612413
4427956,1,-11.669194,-94.61454,124.340317,-72.965317,102.256226,-116.013161,-0.3376,5.740165,-5.1185,18.906588,5.197525,-7.15016313
4427980,1,-12.394676,-94.910591,126.318611,-77.505058,102.943459,-114.37233,-3.07369,3.08132,-9.850093,11.222363,2.858638,-5.17367513
4428004,1,-12.838085,-95.090843,127.543488,-80.30072,103.365318,-113.367836,-4.05788,2.192495,-12.993129,-0.498288,1.692762,-2.9754633
4428028,1,-13.041277,-95.1679,128.098602,-81.486504,103.541557,-112.937775,-4.446025,1.523015,-11.581693,-3.592963,2.572525,-1.7046873
4428052,1,-13.09545,-95.180534,128.243652,-81.699615,103.57196,-112.877777,-2.694125,1.85966,-5.405964,3.41415,3.786075,-1.871575873
4428076,1,-13.092901,-95.176811,128.253036,-81.707138,103.572723,-112.87941,0.00286,2.56538,-4.416872,4.96625,4.036425,-1.2969885873
4428100,1,-13.09099,-95.175926,128.249191,-81.70649,103.572784,-112.884331,-0.191685,2.10762,-4.521779,3.387925,3.838538,-0.696175873
4428124,1,-13.090968,-95.14827,128.255157,-81.705391,103.57299,-112.890419,-1.152035,-10.373115,-1.1771,1.881113,3.59535,-0.2431753
4428148,1,-13.090045,-94.990234,128.271042,-81.703934,103.573425,-112.896423,-1.21021,-24.307249,-1.508164,0.77485,3.21865,-0.0023753
4428172,1,-13.087903,-94.559456,128.281693,-81.702721,103.574272,-112.902557,-0.720975,-43.032646,0.310621,-0.205038,2.6369,0.34808753
4428196,1,-13.087749,-93.670303,128.290512,-81.700691,103.575333,-112.911095,-1.33991,-61.688416,1.418243,-1.022812,1.916875,0.43153753
4428220,1,-13.0872,-92.147598,128.296417,-81.698776,103.575661,-112.916954,-1.44386,-74.028961,1.786093,-1.678463,1.5068,0.53643853
4428244,1,-13.086123,-89.94664,128.279282,-81.697014,103.575569,-112.922432,-1.11389,-74.751846,-1.713886,-1.9884,1.1897,0.6365753
