Time,Label,A1,A2,A3,A4,A5,A6,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6
6474637,1,0.625829,-89.518608,90.282906,4.939102,90.483406,-143.840668,2.581595,5.424495,-2.256114,3.778925,0.462525,-1.232612
6474661,1,0.603153,-89.527969,90.345665,4.795821,90.505051,-143.789566,11.240954,7.66277,6.731571,12.9342,2.202987,-1.9288
6474685,1,0.452082,-89.590355,90.763786,3.841241,90.649261,-143.449142,20.122524,10.506625,18.415449,33.292763,6.9046,-7.259838
6474709,1,0.065521,-89.749977,91.833656,1.398671,91.018272,-142.578079,32.427784,14.114375,32.043449,54.481022,11.467925,-10.120863
6474733,1,-0.594366,-90.022469,93.660004,-2.77097,91.648193,-141.091095,37.136074,15.842435,40.840416,70.600494,11.82555,-11.858937
6474757,1,-1.527618,-90.407845,96.242935,-8.667932,92.53907,-138.988113,38.601875,19.068714,43.734135,76.549049,14.226425,-13.506413
6474781,1,-2.672312,-90.880531,99.411072,-15.900933,93.63179,-136.408676,35.370823,19.30332,38.877213,71.308609,14.04285,-14.23835
6474805,1,-3.904824,-91.389481,102.82225,-23.688831,94.808342,-133.631348,26.967999,17.946239,30.610216,60.353271,12.023438,-13.53025
6474829,1,-5.152714,-91.904785,106.276001,-31.573898,95.999573,-130.819382,24.710655,16.66164,26.696066,59.199326,10.945787,-12.760151
6474853,1,-6.4012,-92.420326,109.731392,-39.462734,97.191368,-128.006058,23.929594,16.262051,26.10615,54.802887,11.20805,-12.946124
6474877,1,-7.649664,-92.935867,113.186729,-47.351429,98.383148,-125.19278,24.522779,16.023634,27.082985,57.067863,11.694426,-13.110638
6474901,1,-8.897861,-93.451294,116.641327,-55.238441,99.574669,-122.380112,23.285864,16.654964,27.521673,54.688446,10.640613,-12.710087
6474925,1,-10.125373,-93.958176,120.038666,-62.994743,100.746445,-119.614052,20.40386,15.092845,21.31053,51.424496,10.440338,-12.5718
6474949,1,-11.232086,-94.415176,123.101685,-69.987755,101.80291,-117.120201,12.71629,11.111255,7.36645,36.16571,6.59465,-10.275838
6474973,1,-12.09326,-94.77079,125.485123,-75.429268,102.624977,-115.179642,0.666615,6.799695,-3.200257,21.815289,5.376338,-7.314675
6474997,1,-12.676609,-95.011673,127.09964,-79.115295,103.181839,-113.865128,-1.958845,4.15611,-8.444099,13.089175,2.20775,-5.354875
6475021,1,-12.986551,-95.139664,127.957458,-81.07373,103.477715,-113.16671,-3.13282,2.249715,-12.332364,0.727175,1.535412,-3.268712
6475045,1,-13.078214,-95.177513,128.211151,-81.652924,103.565208,-112.960159,-5.09834,1.23596,-11.298314,-3.433225,2.19345,-1.828663
6475069,1,-13.083869,-95.179848,128.226807,-81.68866,103.57061,-112.947418,-2.410885,1.24073,-5.371907,3.20195,3.3903,-2.007475
6475093,1,-13.083853,-95.17984,128.226761,-81.688553,103.570595,-112.947456,-0.022885,2.61688,-4.483629,4.322525,3.495213,-1.3399
6475117,1,-13.08385,-95.179642,128.226746,-81.688538,103.570595,-112.947456,0.033375,1.93405,-4.528586,2.384175,3.26395,-0.86545
6475141,1,-13.083852,-95.14975,128.226761,-81.688545,103.570595,-112.947456,-1.15776,-9.722705,-1.4128,0.68425,3.023138,-0.321862
6475165,1,-13.083852,-94.943985,128.226761,-81.688545,103.570595,-112.947456,-1.07288,-24.350164,-1.589907,-0.109663,2.784725,-0.002375
6475189,1,-13.083852,-94.371696,128.226746,-81.688545,103.570595,-112.947456,-0.0782,-44.595715,0.14305,-0.879763,2.424712,0.357625
6475213,1,-13.083852,-93.250359,128.226746,-81.688538,103.570595,-112.947464,-0.9222,-65.237991,1.434593,-1.480575,1.916875,0.4506
6475237,1,-13.083853,-91.416626,128.226746,-81.688538,103.570587,-112.947472,-0.936505,-79.844467,1.711157,-2.036088,1.504413,0.576962
6475261,1,-13.083854,-88.852455,128.226746,-81.688538,103.570587,-112.947472,-0.4425,-80.298416,-1.115793,-2.017012,1.239775,0.693788
6475285,1,-13.083856,-85.728088,128.226746,-81.688538,103.570587,-112.947487,-0.55885,-69.642067,0.549043,-1.661775,1.146788,0.7224
6475309,1,-13.083858,-82.230759,128.22673,-81.68853,103.570587,-112.947495,-0.72193,-55.806152,-1.276557,-2.05755,1.139637,0.731937
6475333,1,-13.083859,-78.537964,128.22673,-81.68853,103.570587,-112.947502,-0.51975,-44.039726,-1.246586,-2.150525,1.125325,0.7677
