Time,Label,A1,A2,A3,A4,A5,A6,Cur1,Cur2,Cur3,Cur4,Cur5,Cur6
4133512,1,0.625957,-89.518791,90.282272,4.940026,90.483284,-143.841034,0.45013,7.043835,-6.994514,1.74045,0.305175,-0.30755
4133536,1,0.610082,-89.519806,90.318909,4.919463,90.484909,-143.840469,10.819435,9.58061,5.325585,12.526501,2.29835,-1.068112
4133560,1,0.50558,-89.554787,90.570137,4.46107,90.547607,-143.759903,21.302219,12.089725,19.56122,34.759037,7.534025,-8.633125
4133584,1,0.232108,-89.66748,91.323036,2.800511,90.795273,-143.178467,34.029961,14.838216,33.354073,57.2729,12.125962,-9.872912
4133608,1,-0.289863,-89.887993,92.773018,-0.515426,91.2985,-141.982208,38.911816,16.000744,42.651035,74.005127,12.629025,-11.425013
4133632,1,-1.088251,-90.222549,94.982521,-5.585306,92.064308,-140.17421,39.511681,19.510265,46.409878,80.461502,15.416138,-13.043875
4133656,1,-2.117065,-90.660576,97.868736,-12.260264,93.073257,-137.786667,36.39698,19.943233,41.035244,74.508194,15.234937,-13.611312
4133680,1,-3.29725,-91.156235,101.156898,-19.865072,94.224419,-135.062607,27.514454,18.96381,32.201492,61.302174,13.670913,-13.310901
4133704,1,-4.538804,-91.669693,104.586548,-27.72505,95.414131,-132.236862,23.19622,17.513275,27.414042,58.99905,12.447825,-12.426374
4133728,1,-5.787674,-92.186661,108.045097,-35.6161,96.606796,-129.408966,22.93491,16.63208,27.339115,56.688774,12.438288,-12.500276
4133752,1,-7.034986,-92.702385,111.506218,-43.506073,97.800171,-126.592285,23.798939,17.077444,28.945372,58.288563,11.5633,-13.132088
4133776,1,-8.284867,-93.215202,114.969429,-51.396408,98.993217,-123.77095,22.468565,17.563816,28.918129,56.545723,10.879038,-12.590875
4133800,1,-9.523696,-93.727165,118.40667,-59.255455,100.181152,-120.962173,18.8694,15.419004,21.821428,51.80835,11.050699,-12.366763
4133824,1,-10.683918,-94.21183,121.638428,-66.718277,101.310402,-118.276001,11.97338,11.19232,7.164814,37.74165,7.4458,-10.0135763
4133848,1,-11.667228,-94.61718,124.337051,-72.96656,102.256218,-116.017494,2.055165,6.633755,-2.3038,23.019312,6.003375,-7.009501763
4133872,1,-12.393743,-94.914688,126.317337,-77.507637,102.944176,-114.371872,-2.09808,3.57723,-7.119857,14.803401,3.359313,-5.09022563
4133896,1,-12.839799,-95.095627,127.547821,-80.304825,103.366539,-113.364906,-3.77655,2.36797,-11.737,1.70945,2.090925,-3.04936263
4133920,1,-13.044167,-95.172691,128.107559,-81.4925,103.543457,-112.940239,-4.86755,1.758575,-10.949543,-2.603525,2.567763,-1.8119753
4133944,1,-13.096955,-95.186813,128.255585,-81.70623,103.574181,-112.878143,-2.66075,1.248355,-5.407329,3.4666,3.454675,-2.031325753
4133968,1,-13.094726,-95.182495,128.266693,-81.713539,103.574844,-112.880226,-0.13351,2.36225,-4.5572,4.4322,3.674025,-1.449575753
4133992,1,-13.091517,-95.180359,128.261597,-81.712341,103.574753,-112.884674,0.06866,2.05612,-4.600793,2.324575,3.411762,-0.8225375753
