# Temp Start [C] | A1:324.0 | A2:321.0 | A3:315.0 | A4:319.0 | A5:313.0 | A6:313.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
8631227;0;0.625957;-89.518578;90.282349;4.940026;90.483231;-143.840836;2.939220;7.220265;-5.625314;5.183212;-0.507825;-0.760550
8631251;0;0.625957;-89.518593;90.282349;4.940050;90.483231;-143.840836;2.968785;7.234570;-5.648471;5.207050;-0.557887;-0.808237
8631275;0;0.625968;-89.518578;90.282349;4.940050;90.483261;-143.840714;2.953525;7.231710;-5.689342;5.137913;-0.498288;-0.796312
8631299;0;0.625957;-89.518600;90.282349;4.940050;90.483261;-143.840637;2.967830;7.242200;-5.702971;5.187987;-0.543588;-0.793925
8631323;0;0.625990;-89.518593;90.282341;4.940050;90.483261;-143.840637;2.981185;7.215495;-5.696157;5.216588;-0.557887;-0.827300
8631347;0;0.625979;-89.518578;90.282349;4.940050;90.483231;-143.840637;2.940175;7.235525;-5.708421;5.156988;-0.503062;-0.820150
8631371;0;0.625979;-89.518570;90.282349;4.940026;90.483261;-143.840637;2.940175;7.212635;-5.678443;5.209437;-0.553125;-0.824925
8631395;0;0.625979;-89.518600;90.282349;4.940050;90.483231;-143.840637;2.962110;7.237430;-5.659371;5.178450;-0.565050;-0.805850
8631419;0;0.623837;-89.518578;90.282341;4.940026;90.483284;-143.840515;8.497235;7.218360;-5.663457;5.183212;-0.517362;-0.824925
8631443;0;0.546405;-89.518570;90.282318;4.940050;90.483231;-143.840714;22.671696;7.260320;-5.644386;5.204675;-0.557887;-0.779625
8631467;0;0.245017;-89.518654;90.282372;4.940122;90.482483;-143.840668;38.898464;7.675170;-5.652557;5.242813;-0.207412;-0.829688
8631491;0;-0.486782;-89.519577;90.282478;4.940289;90.482674;-143.840851;56.204796;8.893010;-5.559914;5.371562;-0.164500;-0.805850
8631515;0;-1.853306;-89.522377;90.282722;4.940528;90.482285;-143.840652;68.967812;11.049270;-5.224771;5.524150;-0.119200;-0.817775
8631539;0;-3.958956;-89.529411;90.283005;4.940647;90.482765;-143.840836;68.553917;12.307165;-4.984986;5.602825;-1.430500;-0.803463
8631563;0;-6.743990;-89.536446;90.283142;4.940528;90.482719;-143.840317;58.530807;14.139175;-5.119864;5.533688;0.011912;-0.7605503
8631587;0;-10.040823;-89.540268;90.283279;4.940265;90.481956;-143.839890;43.729778;15.240664;-4.791529;5.497925;0.264638;-0.703325
8631611;0;-13.626870;-89.541466;90.283325;4.940145;90.482002;-143.840012;31.375885;15.400885;-4.923678;5.447863;-0.021450;-0.729550
8631635;0;-17.333197;-89.541641;90.283279;4.940050;90.482368;-143.839874;26.672359;15.157695;-4.905972;5.435938;0.123975;-0.7605500
8631659;0;-21.072657;-89.542046;90.283165;4.939979;90.482704;-143.839874;23.750305;15.195845;-4.922321;5.390637;0.348087;-0.7510130
8631683;0;-24.816940;-89.542496;90.283142;4.939955;90.481979;-143.839569;23.280140;15.349385;-4.975450;5.404938;0.565050;-0.7033250
8631707;0;-28.560135;-89.542740;90.283173;4.939979;90.481812;-143.839706;24.730679;15.498159;-4.919593;5.300037;0.150200;-0.7057120
8631731;0;-32.303650;-89.543091;90.283279;4.939979;90.482101;-143.839630;23.204800;15.643115;-4.794250;5.333413;0.255100;-0.6818750
8631755;0;-36.047031;-89.543739;90.283356;4.939955;90.482468;-143.839218;23.414610;15.642164;-4.735672;5.288113;0.667563;-0.6508750
8631779;0;-39.790482;-89.544373;90.283279;4.939955;90.483040;-143.839325;23.857115;15.573500;-4.749293;5.221363;0.505437;-0.6771000
8631803;0;-43.534786;-89.544609;90.283218;4.939979;90.482635;-143.839081;23.008345;15.797615;-4.768372;5.283350;0.565050;-0.6484880
8631827;0;-47.278225;-89.544945;90.283272;4.939955;90.482002;-143.839096;23.333546;15.815730;-4.704336;5.171288;0.450600;-0.5817380
8631851;0;-51.021385;-89.545761;90.283417;4.939931;90.482536;-143.839218;23.452755;15.616415;-4.630764;5.230900;0.412463;-0.5817380
8631875;0;-54.765450;-89.546272;90.283478;4.939979;90.483208;-143.839188;24.299620;15.745160;-4.514964;5.161750;0.486362;-0.5960380
8631899;0;-58.509777;-89.546432;90.283401;4.939979;90.483452;-143.838989;22.864340;15.816686;-4.527221;5.090225;0.619888;-0.5841250
8631923;0;-62.253338;-89.546715;90.283394;4.939979;90.483017;-143.839066;22.741314;15.757561;-4.604878;5.109300;0.779625;-0.5102120
8631947;0;-65.996468;-89.547211;90.283440;4.940026;90.482750;-143.839279;25.222775;15.679355;-4.501336;5.078312;0.348087;-0.4839870
8631971;0;-69.741592;-89.547569;90.283577;4.940002;90.482849;-143.839340;22.467609;15.688894;-4.412786;5.075925;0.371925;-0.4529870
8631995;0;-73.485794;-89.547737;90.283691;4.939955;90.483353;-143.839188;22.868155;15.762324;-4.354200;5.059237;0.717637;-0.4649130
8632019;0;-77.228325;-89.547890;90.283630;4.940026;90.483719;-143.839310;24.765965;15.730855;-4.354200;5.016325;0.476825;-0.4458370
8632043;0;-80.973366;-89.548134;90.283554;4.940026;90.483330;-143.839325;22.411345;15.659329;-4.378722;5.030625;0.503062;-0.4529870
8632067;0;-84.718018;-89.548332;90.283653;4.940026;90.482605;-143.839417;22.874830;15.664101;-4.341943;4.959100;0.543588;-0.3981500
8632091;0;-88.460342;-89.548561;90.283798;4.940026;90.483017;-143.839661;24.030685;15.642164;-4.247936;4.966250;0.300400;-0.3218620
8632115;0;-92.204727;-89.548706;90.283844;4.940050;90.483597;-143.839310;23.526190;15.665050;-4.168914;4.966250;0.519750;-0.3695380
8632139;0;-95.949348;-89.548836;90.283821;4.940098;90.483665;-143.839371;23.015974;15.621185;-4.181179;4.868500;0.681875;-0.3361620
8632163;0;-99.693291;-89.548981;90.283775;4.940050;90.483330;-143.839584;22.480961;15.484805;-4.239757;4.842275;0.550738;-0.3027870
8632187;0;-103.436562;-89.549118;90.283852;4.940122;90.482918;-143.839523;24.371145;15.543935;-4.164829;4.889963;0.336162;-0.293250
8632211;0;-107.180702;-89.549255;90.284004;4.940098;90.482872;-143.839661;23.205755;15.493390;-4.064014;4.835125;0.441063;-0.252712
8632235;0;-110.925507;-89.549393;90.284119;4.940145;90.483566;-143.839706;22.362705;15.364645;-4.043579;4.801750;0.550738;-0.238412
8632259;0;-114.668625;-89.549492;90.284050;4.940122;90.483887;-143.839691;24.369236;15.402789;-3.995893;4.837512;0.555512;-0.240800
8632283;0;-118.412598;-89.549629;90.283989;4.940098;90.483284;-143.839645;22.832870;15.326495;-4.039486;4.799363;0.553125;-0.238412
8632307;0;-122.156837;-89.549843;90.284096;4.940145;90.482849;-143.839722;23.158070;15.182495;-4.040850;4.777900;0.422000;-0.236025
8632331;0;-125.900505;-89.549911;90.284248;4.940122;90.483017;-143.839722;24.061199;15.239716;-3.914150;4.785050;0.340937;-0.221725
8632355;0;-129.644653;-89.549988;90.284317;4.940145;90.483475;-143.839844;23.187634;15.165324;-3.835129;4.775513;0.476825;-0.176425
8632379;0;-133.388626;-89.550179;90.284279;4.940122;90.483688;-143.839828;23.393629;15.018460;-3.897800;4.727838;0.717637;-0.140663
8632403;0;-137.132294;-89.550255;90.284248;4.940194;90.483398;-143.839844;23.665424;14.993665;-3.929136;4.725450;0.469675;-0.126350
8632427;0;-140.876648;-89.550262;90.284279;4.940145;90.482941;-143.840057;23.497580;14.972685;-3.866464;4.696837;0.362388;-0.133512
8632451;0;-144.617813;-89.550308;90.284470;4.940170;90.482819;-143.839996;20.951269;14.751430;-3.792893;4.684925;0.472062;-0.102513
8632475;0;-148.297928;-89.549843;90.284546;4.940170;90.483253;-143.840042;11.338230;13.154981;-3.878729;4.630087;0.410075;-0.121587
8632499;0;-151.749786;-89.546844;90.284393;4.940026;90.482826;-143.839996;-7.646560;10.297775;-4.192079;4.591938;0.255100;-0.061987
8632523;0;-154.714417;-89.542076;90.284515;4.939095;90.483055;-143.840088;-31.028744;7.058140;-4.395072;4.010200;0.634188;-0.066750
8632547;0;-156.969299;-89.538727;90.284523;4.937423;90.484138;-143.840179;-44.139858;4.554745;-4.886893;2.689350;1.018037;-0.040525
8632571;0;-158.422424;-89.537819;90.284538;4.937041;90.484024;-143.840729;-39.975166;3.369330;-4.694800;2.367487;-0.245562;-0.078675
8632595;0;-159.165787;-89.537697;90.284500;4.937160;90.483734;-143.840591;-23.584364;3.009795;-4.547657;2.174375;0.231263;-0.1120505
8632619;0;-159.437500;-89.537445;90.284317;4.937471;90.483467;-143.840729;-7.281300;2.890585;-4.463193;1.871575;0.407687;-0.06675005
8632643;0;-159.486221;-89.536896;90.284271;4.937829;90.483315;-143.840714;5.274770;2.377510;-4.464557;1.726150;0.352850;-0.071525005
8632667;0;-159.486115;-89.536453;90.284225;4.938139;90.483307;-143.840775;7.147785;1.820560;-4.523136;1.604550;0.338550;-0.052450005
8632691;0;-159.484695;-89.535980;90.284225;4.938283;90.483307;-143.840775;2.675055;1.364705;-4.510879;1.399513;0.331400;-0.045288005
8632715;0;-159.421570;-89.535080;90.284164;4.938354;90.483406;-143.840759;-21.636005;1.089095;-4.538121;1.196850;0.276563;-0.0572135
8632739;0;-159.128662;-89.534180;90.284393;4.938331;90.483597;-143.840759;-40.191650;1.353260;-4.608971;0.889300;0.219338;-0.0548255
8632763;0;-158.394073;-89.534309;90.284477;4.938283;90.483383;-143.840576;-56.490891;2.059935;-4.576272;0.734325;0.145425;-0.0715255
8632787;0;-157.022141;-89.535385;90.284698;4.938187;90.483475;-143.840958;-67.983627;4.415510;-4.132129;0.391000;-0.119200;-0.066750
8632811;0;-154.912201;-89.537682;90.284866;4.938259;90.483910;-143.840347;-68.682671;7.420535;-3.817422;0.169275;1.308913;-0.0262250
8632835;0;-152.120483;-89.539352;90.284798;4.938354;90.483116;-143.840515;-57.759277;9.852405;-3.885536;0.004763;0.813000;-0.0166880
8632859;0;-148.817017;-89.540230;90.284927;4.938713;90.482460;-143.840515;-40.434834;11.151310;-3.801071;-0.004763;0.443450;-0.009525
8632883;0;-145.222672;-89.540550;90.284851;4.939190;90.482719;-143.840561;-27.709961;11.099815;-3.870550;0.021450;0.422000;-0.0047635
8632907;0;-141.514511;-89.540565;90.284676;4.939572;90.482635;-143.840546;-24.236675;10.907170;-3.946843;0.045288;0.307550;-0.0047635
8632931;0;-137.774963;-89.540695;90.284615;4.939620;90.483147;-143.840530;-24.796484;11.117935;-3.974093;0.021450;0.410075;-0.0023755
8632955;0;-134.030289;-89.540863;90.284714;4.939811;90.483650;-143.840500;-22.585865;11.320109;-3.960472;0.023837;0.669950;-0.0047635
8632979;0;-130.285065;-89.541100;90.284828;4.939955;90.483574;-143.840759;-21.441456;11.510845;-3.833764;0.000000;0.379075;-0.0023755
8633003;0;-126.542328;-89.541473;90.284798;4.940026;90.483093;-143.840652;-23.559570;11.719700;-3.761557;0.078675;0.507825;-0.0023755
8633027;0;-122.800285;-89.541801;90.284721;4.940122;90.482582;-143.840530;-23.554800;11.898040;-3.843307;0.009525;0.450600;0.00000055
8633051;0;-119.055389;-89.542000;90.284668;4.940170;90.483330;-143.840698;-22.138596;12.085910;-3.882814;0.014300;0.252712;0.00000055
8633075;0;-115.311050;-89.542099;90.284729;4.940217;90.483734;-143.840622;-22.883415;12.331005;-3.798343;0.064362;0.584125;0.00000055
8633099;0;-111.567566;-89.542442;90.284866;4.940241;90.483452;-143.840622;-22.359844;12.502670;-3.712514;0.014300;0.600812;0.00000055
8633123;0;-107.824699;-89.542839;90.284897;4.940265;90.483109;-143.840576;-22.997854;12.591360;-3.712514;0.023837;0.448225;0.00237555
8633147;0;-104.080910;-89.543015;90.284790;4.940289;90.482819;-143.840652;-23.232460;12.850760;-3.722050;0.038137;0.319475;0.00000055
8633171;0;-100.335739;-89.543121;90.284721;4.940337;90.483131;-143.840637;-22.303579;12.988091;-3.757472;0.009525;0.450600;0.00237555
8633195;0;-96.591972;-89.543427;90.284843;4.940361;90.483711;-143.840622;-22.899624;13.029096;-3.757472;0.023837;0.553125;0.000000555
8633219;0;-92.849083;-89.543770;90.284943;4.940384;90.483643;-143.840683;-22.285460;13.152120;-3.617150;0.064362;0.474450;0.000000555
8633243;0;-89.105164;-89.543991;90.284950;4.940313;90.482964;-143.840515;-23.394581;13.332365;-3.579000;0.040525;0.476825;0.000000555
8633267;0;-85.360367;-89.544121;90.284874;4.940408;90.482796;-143.840637;-23.031231;13.483045;-3.649843;0.066750;0.422000;0.000000555
8633291;0;-81.615883;-89.544319;90.284828;4.940433;90.483231;-143.840698;-21.350861;13.513565;-3.673007;0.061987;0.362388;0.000000555
8633315;0;-77.873260;-89.544609;90.284866;4.940433;90.483711;-143.840607;-23.832319;13.597486;-3.621236;0.159737;0.457763;0.000000555
