# Temp Start [C] | A1:305.0 | A2:306.0 | A3:304.0 | A4:311.0 | A5:305.0 | A6:303.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
3111071;0;0.625979;-89.518578;90.282318;4.940050;90.483284;-143.839523;0.165935;8.448600;-3.562650;1.182550;-0.214575;-2.255438
3111095;0;0.625990;-89.518578;90.282318;4.940050;90.483261;-143.839722;0.196455;8.439060;-3.579000;1.177788;-0.233650;-2.207750
3111119;0;0.625968;-89.518578;90.282318;4.940050;90.483231;-143.839722;0.182150;8.431430;-3.580364;1.165862;-0.228875;-2.155300
3111143;0;0.625990;-89.518578;90.282318;4.940050;90.483261;-143.839722;0.214575;8.427615;-3.576279;1.130100;-0.202650;-2.200600
3111167;0;0.626001;-89.518578;90.282326;4.940026;90.483261;-143.839645;0.171660;8.435245;-3.584450;1.118175;-0.212187;-2.195825
3111191;0;0.625990;-89.518578;90.282318;4.940050;90.483284;-143.839645;0.188825;8.450505;-3.580364;1.146788;-0.221725;-2.272125
3111215;0;0.625968;-89.518593;90.282318;4.940050;90.483231;-143.839722;0.186920;8.435245;-3.573550;1.122950;-0.224113;-2.200600
3111239;0;0.626001;-89.518578;90.282318;4.940050;90.483284;-143.839645;0.174520;8.437155;-3.573550;1.127712;-0.231263;-2.202987
3111263;0;0.624067;-89.518578;90.282326;4.940050;90.483231;-143.839722;5.922315;8.440015;-3.573550;1.175400;-0.207412;-2.169600
3111287;0;0.552865;-89.518578;90.282303;4.940026;90.483208;-143.839783;24.316784;8.473394;-3.535400;1.201625;-0.212187;-2.171988
3111311;0;0.254509;-89.518654;90.282326;4.940122;90.482536;-143.839996;42.668339;8.863445;-3.543578;1.220700;-0.002375;-2.183913
3111335;0;-0.475818;-89.519470;90.282372;4.940408;90.482750;-143.840057;62.183380;10.169980;-3.415514;1.401900;0.040525;-2.162450
3111359;0;-1.842594;-89.521828;90.282654;4.940647;90.482452;-143.839981;75.300217;12.550349;-3.070828;1.602162;-0.002375;-2.140987
3111383;0;-3.948036;-89.528236;90.282928;4.940934;90.482765;-143.840164;76.174736;13.841624;-2.888264;1.692762;-1.158713;-2.145762
3111407;0;-6.732389;-89.535286;90.283142;4.940814;90.483009;-143.839767;68.174362;15.666960;-2.956386;1.735675;0.319475;-2.1409872
3111431;0;-10.029232;-89.539818;90.283447;4.940671;90.482407;-143.839783;53.937912;16.535755;-2.704343;1.695150;0.171650;-2.121925
3111455;0;-13.616312;-89.541504;90.283577;4.940504;90.482430;-143.839661;41.865345;16.702650;-2.822871;1.730913;-0.114437;-2.086163
3111479;0;-17.324966;-89.541862;90.283615;4.940361;90.482552;-143.839523;37.369724;16.466139;-2.850121;1.690387;0.350475;-2.0241633
3111503;0;-21.065779;-89.542374;90.283524;4.940265;90.482841;-143.839462;34.731857;16.324039;-2.843307;1.747600;0.360000;-2.0933133
3111527;0;-24.811798;-89.542816;90.283501;4.940265;90.482483;-143.839401;33.926010;16.551970;-2.920964;1.692762;0.581738;-2.0408633
3111551;0;-28.556147;-89.543144;90.283577;4.940194;90.481857;-143.839630;35.303116;16.670225;-2.908700;1.697538;0.340937;-2.0003253
3111575;0;-32.300488;-89.543510;90.283722;4.940194;90.482246;-143.839554;33.837315;16.730305;-2.760200;1.723762;0.224113;-1.9836383
3111599;0;-36.044582;-89.544022;90.283813;4.940170;90.482895;-143.839401;34.084320;16.811369;-2.719329;1.697538;0.665188;-1.9693253
3111623;0;-39.788273;-89.544594;90.283745;4.940170;90.483208;-143.839386;34.846306;16.799925;-2.737043;1.673687;0.531662;-1.9645633
3111647;0;-43.533371;-89.544846;90.283691;4.940170;90.482895;-143.839325;33.855434;16.944885;-2.773829;1.690387;0.593650;-1.9693253
3111671;0;-47.277256;-89.545143;90.283730;4.940145;90.482315;-143.839539;33.887859;17.007824;-2.735678;1.635550;0.479212;-1.9264123
3111695;0;-51.020893;-89.545815;90.283890;4.940098;90.482704;-143.839539;33.600803;16.921040;-2.652571;1.723762;0.243175;-1.8525003
3111719;0;-54.765232;-89.546265;90.283951;4.940145;90.483353;-143.839447;34.880634;16.939159;-2.589900;1.676075;0.634188;-1.8692003
3111743;0;-58.509472;-89.546486;90.283890;4.940145;90.483452;-143.839508;33.417698;16.960140;-2.576278;1.621238;0.603188;-1.8262753
3111767;0;-62.253468;-89.546738;90.283829;4.940170;90.483253;-143.839584;32.611843;17.046925;-2.655300;1.626012;0.529288;-1.8167373
3111791;0;-65.996597;-89.547066;90.283897;4.940122;90.482704;-143.839462;35.664555;17.037390;-2.641671;1.604550;0.452987;-1.8548873
3111815;0;-69.741936;-89.547356;90.284050;4.940098;90.482872;-143.839661;32.454491;16.979214;-2.510886;1.671313;0.362388;-1.7952873
3111839;0;-73.486198;-89.547607;90.284142;4.940145;90.483521;-143.839645;32.606117;16.989704;-2.461836;1.592625;0.517362;-1.8072123
3111863;0;-77.228638;-89.547745;90.284088;4.940170;90.483711;-143.839691;34.943581;17.031666;-2.475464;1.573562;0.658025;-1.7738253
3111887;0;-80.973366;-89.548019;90.283989;4.940145;90.483284;-143.839706;32.621380;17.000195;-2.516336;1.611700;0.505437;-1.7070753
3111911;0;-84.718147;-89.548195;90.284073;4.940170;90.482849;-143.839859;33.249855;16.969679;-2.499986;1.580713;0.407687;-1.7046873
3111935;0;-88.460815;-89.548332;90.284241;4.940145;90.482872;-143.839798;33.742897;16.941071;-2.377372;1.542562;0.388613;-1.7070753
3111959;0;-92.205055;-89.548492;90.284279;4.940170;90.483543;-143.839767;33.389088;16.972540;-2.337864;1.575938;0.433913;-1.6832253
3111983;0;-95.949341;-89.548637;90.284241;4.940145;90.483765;-143.839966;33.381458;16.938206;-2.355572;1.525875;0.686638;-1.6736873
3112007;0;-99.693481;-89.548790;90.284195;4.940098;90.483284;-143.839722;32.275192;16.876221;-2.411429;1.530638;0.452987;-1.6832253
3112031;0;-103.436874;-89.548943;90.284264;4.940170;90.482941;-143.839920;34.298893;16.875265;-2.377372;1.516338;0.364775;-1.673687
3112055;0;-107.180748;-89.549110;90.284424;4.940170;90.482895;-143.839981;33.303261;16.819000;-2.280643;1.506800;0.405300;-1.654612
3112079;0;-110.925537;-89.549309;90.284538;4.940170;90.483566;-143.840027;32.115936;16.696926;-2.245221;1.513950;0.386238;-1.647462
3112103;0;-114.668945;-89.549377;90.284454;4.940170;90.483810;-143.840027;34.287449;16.751286;-2.246579;1.513950;0.593650;-1.587862
3112127;0;-118.412834;-89.549515;90.284401;4.940241;90.483307;-143.839966;32.651901;16.681669;-2.292900;1.473425;0.529288;-1.626012
3112151;0;-122.156982;-89.549736;90.284515;4.940217;90.482895;-143.840057;32.927509;16.527174;-2.288814;1.492500;0.333775;-1.609325
3112175;0;-125.900391;-89.549843;90.284668;4.940170;90.482941;-143.839981;34.270283;16.523359;-2.190722;1.459113;0.360000;-1.609325
3112199;0;-129.645004;-89.549980;90.284775;4.940145;90.483521;-143.840042;32.657619;16.461369;-2.128050;1.435275;0.452987;-1.549712
3112223;0;-133.389053;-89.550186;90.284752;4.940217;90.483810;-143.840027;33.235542;16.386984;-2.166200;1.451963;0.615112;-1.547325
3112247;0;-137.132507;-89.550308;90.284714;4.940241;90.483276;-143.840042;33.467289;16.256329;-2.241128;1.382825;0.476825;-1.561638
3112271;0;-140.876923;-89.550377;90.284790;4.940170;90.482819;-143.840118;33.065796;16.242979;-2.190722;1.389975;0.324237;-1.566400
3112295;0;-144.618011;-89.550415;90.284973;4.940241;90.482941;-143.840057;30.890459;16.036030;-2.138950;1.368513;0.381463;-1.516338
3112319;0;-148.298309;-89.549988;90.285042;4.940170;90.483253;-143.840042;20.794865;14.389990;-2.230228;1.358975;0.364775;-1.552100
3112343;0;-151.750168;-89.547516;90.284866;4.940098;90.482826;-143.840057;2.148625;11.304855;-2.524507;1.251688;0.202650;-1.4901130
3112367;0;-154.715912;-89.543686;90.284752;4.939787;90.483192;-143.840118;-22.609711;7.774350;-2.731593;1.022812;0.510212;-1.492500
3112391;0;-156.972046;-89.541069;90.284676;4.939382;90.484062;-143.840317;-36.342621;5.096435;-3.133500;0.717637;0.863075;-1.471038
3112415;0;-158.427338;-89.540253;90.284676;4.939262;90.483849;-143.840393;-33.883087;3.851890;-3.006793;0.619888;-0.283713;-1.492500
3112439;0;-159.173660;-89.540100;90.284721;4.939310;90.483826;-143.840393;-20.363804;3.431320;-2.873279;0.510212;0.057213;-1.4829620
3112463;0;-159.448654;-89.539803;90.284676;4.939501;90.483360;-143.840591;-6.441115;3.229140;-2.829686;0.452987;0.357625;-1.46865020
3112487;0;-159.499146;-89.539230;90.284668;4.939668;90.483215;-143.840652;4.333495;2.635955;-2.888264;0.481600;0.357625;-1.537788020
3112511;0;-159.498703;-89.538773;90.284622;4.939787;90.483215;-143.840790;5.265235;2.060890;-2.876007;0.479212;0.307550;-1.466263020
3112535;0;-159.496796;-89.538200;90.284622;4.939907;90.483261;-143.840714;-0.131605;1.529690;-2.934586;0.443450;0.307550;-1.47580020
3112559;0;-159.430771;-89.537384;90.284615;4.939955;90.483406;-143.840576;-23.482319;1.080510;-2.959114;0.395763;0.278937;-1.4805750
3112583;0;-159.135086;-89.536644;90.284790;4.939859;90.483719;-143.840637;-42.255398;1.200675;-3.017693;0.290863;0.197875;-1.4972620
3112607;0;-158.401855;-89.536720;90.284775;4.939740;90.483406;-143.840515;-60.053825;1.913070;-2.961836;0.197875;0.064362;-1.4615000
3112631;0;-157.030045;-89.537605;90.284828;4.939716;90.483482;-143.840515;-73.524475;4.366870;-2.460479;0.059600;-0.092975;-1.499650
3112655;0;-154.922943;-89.539528;90.284897;4.939620;90.483963;-143.840302;-75.751297;7.333755;-2.235679;0.000000;1.232612;-1.4591130
3112679;0;-152.131485;-89.540871;90.284889;4.939740;90.483093;-143.840393;-66.946022;9.743690;-2.299714;0.000000;0.720012;-1.4543500
3112703;0;-148.826782;-89.541588;90.285225;4.939907;90.482559;-143.840408;-48.853870;11.019705;-2.254757;-0.002375;0.362388;-1.440037
3112727;0;-145.233170;-89.541817;90.285278;4.940122;90.482605;-143.840393;-38.642879;10.936735;-2.331050;0.021450;0.460138;-1.4495757
3112751;0;-141.522568;-89.541763;90.285126;4.940265;90.482529;-143.840393;-34.087181;10.718345;-2.400529;0.038137;0.412463;-1.4519637
3112775;0;-137.781357;-89.541840;90.285065;4.940289;90.483040;-143.840378;-34.961700;10.871885;-2.465929;0.042913;0.412463;-1.4591137
3112799;0;-134.034653;-89.541939;90.285141;4.940408;90.483589;-143.840347;-32.297131;11.069295;-2.470014;0.126350;0.588888;-1.4448137
3112823;0;-130.288849;-89.542099;90.285294;4.940456;90.483521;-143.840485;-30.903816;11.219975;-2.336500;0.100125;0.512587;-1.4495757
3112847;0;-126.545837;-89.542366;90.285263;4.940456;90.483009;-143.840378;-33.751484;11.424060;-2.298350;0.200263;0.391000;-1.4472007
3112871;0;-122.802460;-89.542564;90.285187;4.940504;90.482773;-143.840576;-33.163071;11.693950;-2.393721;0.185962;0.340937;-1.4352757
3112895;0;-119.056786;-89.542664;90.285126;4.940433;90.483177;-143.840561;-31.604763;11.796949;-2.422328;0.224113;0.343313;-1.4257387
3112919;0;-115.312325;-89.542801;90.285187;4.940576;90.483757;-143.840546;-32.710075;12.056350;-2.363743;0.238412;0.476825;-1.4352757
3112943;0;-111.569130;-89.542992;90.285316;4.940528;90.483612;-143.840485;-32.432556;12.206076;-2.302436;0.238412;0.596038;-1.4448137
3112967;0;-107.825600;-89.543266;90.285347;4.940552;90.483009;-143.840637;-33.001892;12.299535;-2.284729;0.245562;0.371925;-1.3971257
3112991;0;-104.081169;-89.543335;90.285217;4.940552;90.482819;-143.840637;-32.426830;12.532229;-2.318786;0.293250;0.276563;-1.4257387
3113015;0;-100.336082;-89.543396;90.285172;4.940528;90.483154;-143.840561;-32.024380;12.704844;-2.373286;0.317088;0.407687;-1.4162007
3113039;0;-96.592476;-89.543671;90.285271;4.940528;90.483780;-143.840607;-33.059120;12.737269;-2.363743;0.352850;0.441063;-1.37328707
3113063;0;-92.849037;-89.543915;90.285400;4.940528;90.483688;-143.840546;-31.476969;12.926100;-2.257479;0.379075;0.586500;-1.34943707
3113087;0;-89.104858;-89.544014;90.285400;4.940480;90.482941;-143.840576;-32.665249;13.129230;-2.205707;0.395763;0.369538;-1.36613807
3113111;0;-85.360268;-89.544121;90.285294;4.940528;90.482841;-143.840500;-32.614704;13.290405;-2.298350;0.422000;0.250338;-1.38282507
3113135;0;-81.615692;-89.544266;90.285240;4.940528;90.483200;-143.840622;-30.660625;13.330455;-2.339221;0.424375;0.424375;-1.38282507
3113159;0;-77.872925;-89.544495;90.285294;4.940504;90.483711;-143.840607;-33.225052;13.444901;-2.295629;0.462525;0.388613;-1.34467507
3113183;0;-74.129425;-89.544617;90.285461;4.940528;90.483688;-143.840607;-32.191273;13.603210;-2.213886;0.419612;0.610350;-1.39473707
3113207;0;-70.383888;-89.544716;90.285469;4.940504;90.482941;-143.840637;-30.700680;13.741490;-2.201622;0.448225;0.402925;-1.36613807
3113231;0;-66.640747;-89.544868;90.285339;4.940480;90.482941;-143.840637;-32.687183;13.763425;-2.245221;0.507825;0.178813;-1.34706207
3113255;0;-62.897057;-89.545059;90.285278;4.940480;90.483154;-143.840622;-32.030106;13.963695;-2.279279;0.498288;0.505437;-1.33752507
3113279;0;-59.152641;-89.545219;90.285378;4.940504;90.483635;-143.840546;-32.456394;14.018054;-2.271107;0.510212;0.393387;-1.34943707
3113303;0;-55.408569;-89.545341;90.285515;4.940480;90.483711;-143.840607;-31.368256;14.106750;-2.177100;0.555512;0.507825;-1.38043707
3113327;0;-51.664581;-89.545441;90.285500;4.940456;90.482918;-143.840637;-31.471249;14.230725;-2.128050;0.512587;0.436300;-1.38520007
3113351;0;-47.920925;-89.545647;90.285400;4.940456;90.482841;-143.840637;-33.200260;14.272685;-2.224786;0.581738;0.176425;-1.35421307
3113375;0;-44.176563;-89.545837;90.285324;4.940480;90.483253;-143.840561;-30.973431;14.359469;-2.264293;0.605575;0.412463;-1.37328707
3113399;0;-40.432468;-89.545914;90.285393;4.940456;90.483635;-143.840546;-32.272335;14.480589;-2.216607;0.574588;0.474450;-1.37090007
3113423;0;-36.689304;-89.546021;90.285538;4.940456;90.483688;-143.840607;-32.880779;14.544485;-2.155300;0.591275;0.464913;-1.39712507
3113447;0;-32.944286;-89.546165;90.285538;4.940456;90.483032;-143.840500;-30.054089;14.652250;-2.147129;0.584125;0.462525;-1.35660007
3113471;0;-29.200462;-89.546410;90.285423;4.940408;90.482719;-143.840652;-32.303810;14.540669;-2.160750;0.627038;0.231263;-1.35660007
3113495;0;-25.457069;-89.546448;90.285362;4.940456;90.483200;-143.840622;-32.476425;14.689445;-2.228871;0.622262;0.338550;-1.35182507
3113519;0;-21.712116;-89.546486;90.285469;4.940408;90.483612;-143.840744;-30.838966;14.767645;-2.201622;0.612725;0.553125;-1.34943707
3113543;0;-17.968622;-89.546669;90.285553;4.940408;90.483635;-143.840546;-31.854624;14.713284;-2.108979;0.634188;0.410075;-1.38758707
3113567;0;-14.224812;-89.546822;90.285545;4.940408;90.483063;-143.840637;-31.275745;14.925955;-2.092628;0.658025;0.510212;-1.37567507
3113591;0;-10.480517;-89.546860;90.285469;4.940337;90.482674;-143.840576;-32.037727;14.918324;-2.175736;0.660412;0.305175;-1.35897507
3113615;0;-6.736651;-89.546982;90.285400;4.940408;90.483276;-143.840698;-31.573296;14.978404;-2.205707;0.686638;0.250338;-1.320837507
