# Temp Start [C] | A1:301.0 | A2:302.0 | A3:301.0 | A4:305.0 | A5:302.0 | A6:301.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
2735975;0;0.625946;-89.518570;90.282318;4.940050;90.483284;-143.839645;-2.260205;7.072445;-5.577629;-2.300737;-0.033375;-2.510538
2735999;0;0.625968;-89.518555;90.282318;4.940050;90.483284;-143.839722;-2.246855;7.028575;-5.623950;-2.319813;-0.026225;-2.536762
2736023;0;0.625968;-89.518547;90.282318;4.940050;90.483261;-143.839645;-2.250670;7.019040;-5.618500;-2.288813;-0.028600;-2.470013
2736047;0;0.625968;-89.518578;90.282318;4.940074;90.483284;-143.839783;-2.281185;7.061000;-5.629400;-2.336500;-0.038137;-2.446162
2736071;0;0.625990;-89.518578;90.282318;4.940050;90.483284;-143.839645;-2.248760;7.052420;-5.628036;-2.346038;-0.023837;-2.496238
2736095;0;0.625990;-89.518578;90.282326;4.940026;90.483231;-143.839783;-2.282140;7.070540;-5.619864;-2.329337;-0.038137;-2.448550
2736119;0;0.625968;-89.518570;90.282318;4.940050;90.483231;-143.839844;-2.269740;7.035254;-5.603514;-2.324575;-0.054825;-2.381800
2736143;0;0.625990;-89.518570;90.282318;4.940050;90.483261;-143.839645;-2.230640;7.034300;-5.603514;-2.310275;-0.045288;-2.455700
2736167;0;0.624386;-89.518578;90.282318;4.940050;90.483284;-143.839783;3.558155;7.071495;-5.596700;-2.336500;-0.040525;-2.4247120
2736191;0;0.554062;-89.518570;90.282295;4.940074;90.483162;-143.839920;22.783276;7.099150;-5.585800;-2.331725;-0.030988;-2.419938
2736215;0;0.257662;-89.518631;90.282349;4.940145;90.482483;-143.839935;42.676926;7.474895;-5.577629;-2.274513;0.190725;-2.4557008
2736239;0;-0.469698;-89.519577;90.282440;4.940408;90.482697;-143.840057;63.988686;8.704185;-5.512236;-2.129075;0.290863;-2.403250
2736263;0;-1.834563;-89.522392;90.282722;4.940695;90.482407;-143.840057;78.744881;10.870930;-5.153921;-1.850125;0.138275;-2.365100
2736287;0;-3.940269;-89.529816;90.282997;4.941006;90.482765;-143.840027;80.115311;11.890409;-4.959100;-1.609325;-0.841612;-2.398488
2736311;0;-6.724995;-89.537300;90.283104;4.940958;90.483124;-143.839828;72.488777;13.557429;-5.039485;-1.602162;0.443450;-2.3841758
2736335;0;-10.022102;-89.541847;90.283279;4.940886;90.482399;-143.839722;58.320045;14.447210;-4.712507;-1.592625;0.290863;-2.350800
2736359;0;-13.610126;-89.543289;90.283279;4.940791;90.482353;-143.839661;47.326084;14.637945;-4.810600;-1.518725;0.131125;-2.355575
2736383;0;-17.320154;-89.543449;90.283272;4.940623;90.482674;-143.839722;42.646404;14.360425;-4.840571;-1.535412;0.486362;-2.324575
2736407;0;-21.062428;-89.543770;90.283165;4.940528;90.482941;-143.839645;39.935108;14.283180;-4.840571;-1.480575;0.531662;-2.312650
2736431;0;-24.809294;-89.544044;90.283096;4.940528;90.482597;-143.839462;38.687706;14.474864;-4.907329;-1.459113;0.658025;-2.310275
2736455;0;-28.554049;-89.544212;90.283142;4.940456;90.482094;-143.839615;39.990425;14.603610;-4.841936;-1.447200;0.426762;-2.319813
2736479;0;-32.299191;-89.544441;90.283279;4.940456;90.482361;-143.839462;38.708683;14.655110;-4.708422;-1.373287;0.407687;-2.303113
2736503;0;-36.043758;-89.544792;90.283340;4.940433;90.483009;-143.839447;38.876530;14.772415;-4.641665;-1.437663;0.686638;-2.253050
2736527;0;-39.787670;-89.545258;90.283272;4.940408;90.483322;-143.839371;39.677612;14.750481;-4.667550;-1.389975;0.624650;-2.264975
2736551;0;-43.532829;-89.545448;90.283173;4.940408;90.482986;-143.839386;38.565636;14.905925;-4.692071;-1.349437;0.674713;-2.262588
2736575;0;-47.277126;-89.545708;90.283241;4.940361;90.482407;-143.839401;38.173676;14.878270;-4.615778;-1.358975;0.529288;-2.241125
2736599;0;-51.020905;-89.546234;90.283394;4.940361;90.482750;-143.839325;38.232800;14.822955;-4.524500;-1.330375;0.388613;-2.224437
2736623;0;-54.764923;-89.546539;90.283447;4.940361;90.483398;-143.839310;39.684296;14.917371;-4.450928;-1.280300;0.650875;-2.214900
2736647;0;-58.509129;-89.546738;90.283394;4.940337;90.483566;-143.839371;38.349148;14.957425;-4.468643;-1.347062;0.720012;-2.202987
2736671;0;-62.253414;-89.546959;90.283325;4.940337;90.483276;-143.839508;37.194248;14.961240;-4.504065;-1.239775;0.627038;-2.176750
2736695;0;-65.996788;-89.547241;90.283394;4.940337;90.482727;-143.839523;39.752960;14.925955;-4.459107;-1.327987;0.486362;-2.150525
2736719;0;-69.741768;-89.547585;90.283546;4.940289;90.482895;-143.839386;37.302013;14.863965;-4.317414;-1.249313;0.426762;-2.129075
2736743;0;-73.486267;-89.547745;90.283646;4.940289;90.483566;-143.839432;37.214275;14.949796;-4.261557;-1.239775;0.553125;-2.150525
2736767;0;-77.228851;-89.547836;90.283577;4.940289;90.483757;-143.839630;39.701458;14.988894;-4.265643;-1.285075;0.679488;-2.114763
2736791;0;-80.973679;-89.548004;90.283493;4.940289;90.483330;-143.839447;36.897655;14.928815;-4.322864;-1.213550;0.591275;-2.100462
2736815;0;-84.718544;-89.548218;90.283600;4.940289;90.482872;-143.839722;37.078854;14.952655;-4.271093;-1.249313;0.445837;-2.040863
2736839;0;-88.461273;-89.548317;90.283745;4.940289;90.482964;-143.839523;38.045879;14.916415;-4.163464;-1.270762;0.424375;-2.043237
2736863;0;-92.205208;-89.548454;90.283813;4.940265;90.483566;-143.839630;37.934299;14.917371;-4.066736;-1.237388;0.526900;-2.081388
2736887;0;-95.949402;-89.548668;90.283752;4.940313;90.483757;-143.839691;37.903786;14.810560;-4.093986;-1.242150;0.674713;-2.026550
2736911;0;-99.693489;-89.548859;90.283722;4.940265;90.483330;-143.839706;36.702156;14.806745;-4.111693;-1.256462;0.536438;-1.988400
2736935;0;-103.437126;-89.548920;90.283791;4.940289;90.482918;-143.839722;38.088795;14.819145;-4.098072;-1.258850;0.405300;-2.000325
2736959;0;-107.180801;-89.549034;90.283966;4.940265;90.482964;-143.839722;37.712093;14.804840;-3.959107;-1.239775;0.417225;-1.974100
2736983;0;-110.925537;-89.549294;90.284065;4.940265;90.483543;-143.839706;36.602970;14.612195;-3.922321;-1.230237;0.512587;-1.964563
2737007;0;-114.669144;-89.549377;90.284004;4.940313;90.483833;-143.839752;38.724895;14.729495;-3.908700;-1.261225;0.622262;-1.933563
