# Temp Start [C] | A1:322.0 | A2:319.0 | A3:314.0 | A4:319.0 | A5:313.0 | A6:312.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
5957507;0;0.625979;-89.518570;90.282326;4.940026;90.483231;-143.840714;3.429410;7.386205;-3.941393;5.033012;-0.402925;-0.905988
5957531;0;0.625968;-89.518570;90.282326;4.940050;90.483231;-143.840714;3.397940;7.385250;-3.963193;5.059237;-0.448225;-0.889300
5957555;0;0.625990;-89.518570;90.282326;4.940026;90.483231;-143.840714;3.408430;7.390975;-3.968643;5.049700;-0.448225;-0.896450
5957579;0;0.625990;-89.518570;90.282318;4.940026;90.483231;-143.840714;3.432270;7.390020;-4.002707;5.042550;-0.414837;-0.860688
5957603;0;0.625968;-89.518570;90.282326;4.940050;90.483261;-143.840714;3.401755;7.384300;-4.012243;5.028237;-0.450600;-0.901213
5957627;0;0.625990;-89.518570;90.282326;4.940026;90.483231;-143.840714;3.436085;7.355690;-3.983629;5.052087;-0.433913;-0.858300
5957651;0;0.625990;-89.518570;90.282341;4.940050;90.483231;-143.840637;3.404615;7.378575;-3.944121;5.040163;-0.448225;-0.891675
5957675;0;0.625990;-89.518570;90.282326;4.940050;90.483231;-143.840439;3.414150;7.355690;-3.957743;5.023475;-0.424375;-0.920287
5957699;0;0.623870;-89.518570;90.282349;4.940026;90.483284;-143.840378;8.995054;7.375715;-3.935950;5.054462;-0.448225;-0.920287
5957723;0;0.546757;-89.518570;90.282318;4.940050;90.483208;-143.840637;23.367880;7.403370;-3.963193;5.073538;-0.410075;-0.905988
5957747;0;0.245204;-89.518631;90.282372;4.940050;90.482483;-143.840530;39.581295;7.811545;-3.944121;5.068775;-0.138275;-0.958437
5957771;0;-0.486870;-89.519615;90.282478;4.940289;90.482773;-143.840714;56.826591;9.012220;-3.832407;5.173675;-0.023837;-0.936975
5957795;0;-1.854218;-89.522263;90.282745;4.940433;90.482285;-143.840393;68.740837;11.261940;-3.508157;5.369175;-0.026225;-0.903600
5957819;0;-3.959418;-89.528633;90.283020;4.940528;90.482697;-143.840775;68.570137;12.743945;-3.252029;5.393025;-1.316062;-0.882137
5957843;0;-6.744188;-89.535255;90.283180;4.940480;90.482819;-143.840118;59.117317;14.713284;-3.365107;5.359637;0.097750;-0.8559127
5957867;0;-10.040427;-89.539124;90.283440;4.940265;90.482361;-143.840195;44.036865;15.763280;-3.085814;5.285738;0.073900;-0.832075
5957891;0;-13.626167;-89.540367;90.283516;4.940145;90.482368;-143.840073;32.586094;15.950200;-3.207064;5.304812;-0.188350;-0.839225
5957915;0;-17.333437;-89.540672;90.283569;4.940050;90.482582;-143.840073;26.764864;15.736575;-3.250664;5.245200;0.190725;-0.8249255
