# Temp Start [C] | A1:312.0 | A2:312.0 | A3:309.0 | A4:315.0 | A5:309.0 | A6:307.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
3786875;0;0.625957;-89.518578;90.282372;4.940050;90.483261;-143.839844;4.343985;8.272170;-3.282000;4.816050;-0.202650;-1.978863
3786899;0;0.625957;-89.518578;90.282372;4.940050;90.483231;-143.839920;4.319190;8.260725;-3.313336;4.785050;-0.207412;-2.002712
3786923;0;0.625957;-89.518578;90.282379;4.940050;90.483261;-143.839844;4.284855;8.275030;-3.316057;4.820813;-0.202650;-1.959800
3786947;0;0.625957;-89.518578;90.282379;4.940050;90.483307;-143.839844;4.261015;8.265495;-3.326957;4.851812;-0.195500;-1.945487
3786971;0;0.625957;-89.518578;90.282372;4.940050;90.483231;-143.839844;4.295345;8.255955;-3.314693;4.804125;-0.226488;-1.974100
3786995;0;0.625968;-89.518593;90.282372;4.940026;90.483284;-143.839844;4.301070;8.254049;-3.313336;4.794588;-0.205038;-2.009862
3787019;0;0.625968;-89.518578;90.282372;4.940050;90.483284;-143.839920;4.274365;8.253096;-3.306521;4.825588;-0.209800;-1.947875
3787043;0;0.625957;-89.518578;90.282379;4.940050;90.483261;-143.839844;4.284855;8.253096;-3.294257;4.789825;-0.207412;-1.938337
3787067;0;0.624001;-89.518578;90.282372;4.940026;90.483284;-143.839981;9.956355;8.245465;-3.303800;4.818438;-0.214575;-1.909725
3787091;0;0.548031;-89.518578;90.282341;4.940050;90.483208;-143.839844;24.936674;8.277890;-3.282000;4.792212;-0.200263;-1.957412
3787115;0;0.246006;-89.518654;90.282356;4.940145;90.482536;-143.840073;40.953636;8.728980;-3.284721;4.873275;0.011912;-1.9383372
3787139;0;-0.485991;-89.519470;90.282379;4.940241;90.482704;-143.840057;58.103561;9.988780;-3.164836;4.932875;0.045288;-1.902575
3787163;0;-1.852031;-89.521996;90.282700;4.940361;90.482338;-143.839874;71.869850;12.248990;-2.824236;5.040163;0.131125;-1.897800
3787187;0;-3.957561;-89.528679;90.282944;4.940528;90.482765;-143.840240;71.123116;13.602255;-2.643036;5.073538;-1.108638;-1.862038
3787211;0;-6.740782;-89.535553;90.283150;4.940433;90.482841;-143.839645;62.605858;15.427585;-2.720693;5.078312;0.357625;-1.8715758
3787235;0;-10.037230;-89.539520;90.283569;4.940241;90.482292;-143.839417;48.254963;16.553875;-2.475464;4.999638;0.329012;-1.845350
3787259;0;-13.623135;-89.541039;90.283653;4.940170;90.482460;-143.839539;36.283489;16.633984;-2.587178;5.009162;-0.073900;-1.831050
3787283;0;-17.330208;-89.541321;90.283699;4.940050;90.482437;-143.839340;31.525608;16.406055;-2.632136;4.916187;0.538825;-1.8191250
3787307;0;-21.069832;-89.541870;90.283630;4.940002;90.482849;-143.839340;28.689381;16.369816;-2.617150;4.973400;0.307550;-1.7857500
3787331;0;-24.815149;-89.542473;90.283592;4.940050;90.482483;-143.839340;27.842518;16.538616;-2.701622;4.906650;0.572200;-1.7571380
3787355;0;-28.558422;-89.542877;90.283714;4.940002;90.481934;-143.839432;29.490471;16.571995;-2.664836;4.868500;0.343313;-1.6856120
3787379;0;-32.302410;-89.543373;90.283852;4.939979;90.482391;-143.839417;28.094288;16.728399;-2.570829;4.932875;0.283713;-1.7166120
3787403;0;-36.046230;-89.544098;90.283928;4.939979;90.482948;-143.839401;28.230663;16.720770;-2.510886;4.842275;0.658025;-1.7094500
3787427;0;-39.789471;-89.544685;90.283890;4.939955;90.483208;-143.839325;29.005051;16.651150;-2.535407;4.863738;0.567425;-1.6760750
3787451;0;-43.534039;-89.544960;90.283829;4.940002;90.482994;-143.839462;28.234478;16.845699;-2.591264;4.858963;0.629425;-1.6188500
3787475;0;-47.278080;-89.545387;90.283897;4.940002;90.482414;-143.839417;28.043743;16.818045;-2.553121;4.796975;0.493525;-1.5854750
3787499;0;-51.021286;-89.545959;90.284065;4.939979;90.482727;-143.839340;28.020855;16.754150;-2.455029;4.804125;0.350475;-1.5997880
3787523;0;-54.765076;-89.546341;90.284126;4.939979;90.483330;-143.839325;29.559135;16.819950;-2.401893;4.804125;0.669950;-1.6212380
3787547;0;-58.509472;-89.546570;90.284050;4.940002;90.483551;-143.839249;27.788158;16.905781;-2.408707;4.780288;0.615112;-1.5139500
3787571;0;-62.253525;-89.546921;90.284004;4.940026;90.483261;-143.839325;27.298923;16.817089;-2.489086;4.754062;0.569812;-1.5473250
3787595;0;-65.996674;-89.547318;90.284088;4.940002;90.482681;-143.839340;29.893875;16.820904;-2.452300;4.706375;0.495900;-1.5640250
3787619;0;-69.741364;-89.547607;90.284218;4.939979;90.482826;-143.839203;27.500149;16.768456;-2.332414;4.703988;0.367162;-1.5234870
3787643;0;-73.485909;-89.547768;90.284294;4.940050;90.483521;-143.839310;27.376169;16.819950;-2.302436;4.684925;0.567425;-1.4686500
3787667;0;-77.228523;-89.548019;90.284225;4.940026;90.483643;-143.839371;29.565811;16.792294;-2.317429;4.651537;0.689025;-1.4853370
3787691;0;-80.973312;-89.548264;90.284142;4.940026;90.483330;-143.839249;27.201649;16.722675;-2.367836;4.680150;0.560275;-1.4948750
3787715;0;-84.717796;-89.548439;90.284225;4.940050;90.482872;-143.839340;27.745243;16.719814;-2.346036;4.603862;0.450600;-1.4567380
3787739;0;-88.460968;-89.548553;90.284393;4.940026;90.482872;-143.839401;28.337475;16.749380;-2.232957;4.625313;0.429150;-1.4376630
3787763;0;-92.204964;-89.548706;90.284447;4.940050;90.483521;-143.839310;28.087616;16.702650;-2.177100;4.620550;0.464913;-1.4495750
3787787;0;-95.949280;-89.548866;90.284378;4.940098;90.483765;-143.839371;27.894970;16.646385;-2.224786;4.553787;0.700950;-1.4424250
3787811;0;-99.693130;-89.548988;90.284325;4.940098;90.483330;-143.839386;27.152061;16.561504;-2.265657;4.513263;0.491138;-1.4305000
3787835;0;-103.436676;-89.549088;90.284378;4.940098;90.482941;-143.839462;29.013630;16.605375;-2.239771;4.546638;0.407687;-1.385200
3787859;0;-107.180725;-89.549194;90.284546;4.940050;90.482895;-143.839401;27.945515;16.576765;-2.141679;4.508488;0.445837;-1.387587
3787883;0;-110.925606;-89.549377;90.284622;4.940098;90.483574;-143.839569;26.811594;16.421314;-2.089907;4.467963;0.431537;-1.354213
3787907;0;-114.668747;-89.549431;90.284569;4.940145;90.483810;-143.839493;28.902050;16.492840;-2.100807;4.451262;0.624650;-1.327987
3787931;0;-118.412750;-89.549530;90.284515;4.940170;90.483284;-143.839386;27.379036;16.431805;-2.162114;4.403587;0.517362;-1.306525
3787955;0;-122.157135;-89.549706;90.284622;4.940122;90.482941;-143.839661;27.476311;16.316410;-2.163471;4.417887;0.388613;-1.320837
3787979;0;-125.900482;-89.549812;90.284798;4.940145;90.482971;-143.839722;28.880116;16.324995;-2.064022;4.374975;0.424375;-1.277912
3788003;0;-129.644943;-89.549927;90.284866;4.940145;90.483498;-143.839706;27.479168;16.258236;-1.983636;4.382125;0.474450;-1.244538
3788027;0;-133.388916;-89.550110;90.284874;4.940170;90.483810;-143.839630;27.929306;16.134260;-2.043586;4.372587;0.636575;-1.232612
3788051;0;-137.132385;-89.550201;90.284843;4.940170;90.483330;-143.839844;28.401369;16.114231;-2.123964;4.284375;0.541200;-1.232612
3788075;0;-140.876602;-89.550285;90.284874;4.940194;90.482849;-143.839859;28.022766;16.044615;-2.057207;4.291525;0.360000;-1.232612
3788099;0;-144.618057;-89.550293;90.285072;4.940170;90.482918;-143.839920;25.428768;15.840530;-2.014971;4.274837;0.410075;-1.177788
3788123;0;-148.298065;-89.549866;90.285141;4.940170;90.483284;-143.839981;15.711780;14.152525;-2.140314;4.258150;0.381463;-1.170625
3788147;0;-151.749863;-89.547211;90.284988;4.940098;90.482826;-143.839920;-2.822875;11.206625;-2.422328;4.196163;0.219338;-1.168250
3788171;0;-154.714508;-89.543175;90.284927;4.939620;90.483147;-143.839935;-26.701923;7.743834;-2.603529;3.921975;0.674713;-1.161088
