# Temp Start [C] | A1:312.0 | A2:322.0 | A3:312.0 | A4:316.0 | A5:311.0 | A6:310.0
Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
6083217;0;0.625979;-89.519196;90.282043;4.939955;90.483261;-143.840515;2.441405;0.408170;-3.595350;0.672338;-0.715250;-0.648488
6083241;0;0.607654;-89.519951;90.326088;4.919773;90.485001;-143.838943;11.014935;2.859115;6.261550;11.820787;1.080025;-1.306525
6083265;0;0.500823;-89.544571;90.591370;4.455410;90.548561;-143.731903;19.630430;10.323520;17.207006;29.630650;6.191725;-6.592263
6083289;0;0.224198;-89.651260;91.357368;2.786658;90.797859;-143.161728;30.064579;13.747215;28.341835;47.368999;9.944437;-8.938313
6083313;0;-0.301904;-89.869339;92.824654;-0.537327;91.301498;-141.967468;32.229420;15.293119;33.938541;58.782101;9.803762;-10.204312
6083337;0;-1.099918;-90.208839;95.042229;-5.609524;92.068520;-140.163467;31.767845;16.728399;35.739620;61.411850;12.445437;-11.737338
6083361;0;-2.128634;-90.655617;97.928185;-12.281186;93.077751;-137.776260;28.269764;15.192986;30.093872;55.150974;11.279574;-12.180800
6083385;0;-3.305380;-91.157242;101.209358;-19.877253;94.228310;-135.050125;20.080564;13.728140;21.596636;44.493675;9.641638;-11.444087
6083409;0;-4.542407;-91.671051;104.630470;-27.732979;95.416679;-132.223740;17.165180;13.041494;17.723351;43.213360;8.797637;-10.657300
6083433;0;-5.790553;-92.185760;108.080444;-35.622524;96.608170;-129.395691;16.595840;13.031955;17.655235;40.340412;9.341238;-10.762213
6083457;0;-7.037962;-92.701836;111.533630;-43.510494;97.801178;-126.581924;17.002106;12.402530;19.390921;40.581226;8.523462;-11.005400
6083481;0;-8.287416;-93.216553;114.989525;-51.398388;98.993843;-123.767967;16.147610;12.516020;20.008085;41.301250;7.646075;-10.454650
6083505;0;-9.524114;-93.727684;118.419807;-59.253830;100.180641;-120.958374;11.715885;10.957715;12.125286;35.974976;8.249274;-10.011188
6083529;0;-10.679601;-94.203918;121.631729;-66.685699;101.305176;-118.275124;5.378720;4.783630;-0.162121;22.590151;4.711150;-7.88687588
6083553;0;-11.657307;-94.531960;124.319862;-72.891060;102.244270;-116.039436;-3.447530;-8.827205;-7.491793;10.969637;3.540513;-5.397787
6083577;0;-12.381317;-94.550117;126.306488;-77.425644;102.933380;-114.409378;-7.644650;-30.466074;-12.581685;2.982613;-0.002375;-3.480900
6083601;0;-12.821539;-94.108978;127.536057;-80.218513;103.353828;-113.399422;-5.098340;-53.120605;-12.687950;-5.066387;-0.035763;-2.033700
6083625;0;-13.025764;-93.032768;128.105865;-81.414879;103.531837;-112.977600;-3.661155;-64.521782;-8.519035;-4.677763;0.932213;-1.22070000
6083649;0;-13.084201;-91.237953;128.271652;-81.673393;103.569244;-112.906410;-1.111980;-69.169037;-2.175736;1.757138;1.723762;-1.969325000
6083673;0;-13.086387;-88.778687;128.275421;-81.696533;103.572205;-112.906357;1.194000;-63.534737;-2.178464;4.985325;2.248275;-1.8644255000
6083697;0;-13.085442;-85.755310;128.250610;-81.697891;103.571938;-112.907074;0.821110;-48.437115;-1.502714;3.979200;2.341262;-1.3589755000
6083721;0;-13.085485;-82.349541;128.240250;-81.696892;103.571587;-112.909027;0.620840;-38.365360;-2.634864;2.896775;2.348413;-0.9608255000
6083745;0;-13.085387;-78.734894;128.230911;-81.696434;103.571342;-112.911530;0.579830;-29.590603;-2.760200;2.188675;2.405638;-0.5435885000
6083769;0;-13.085057;-75.027077;128.230804;-81.696175;103.571289;-112.914490;0.610350;-23.342129;0.167571;1.542562;2.293575;-0.26702585000
6083793;0;-13.085079;-71.287086;128.234070;-81.695724;103.570969;-112.917519;0.490185;-19.630430;0.698900;1.044263;2.574913;-0.04767585000
6083817;0;-13.085057;-67.546944;128.235123;-81.694817;103.570786;-112.919342;0.215530;-19.612309;1.039500;0.517362;2.255438;0.033375585000
6083841;0;-13.084794;-63.807045;128.235779;-81.694122;103.571068;-112.922867;0.440595;-20.217896;1.457757;-0.064362;2.260200;0.32901285000
6083865;0;-13.084695;-60.064682;128.236221;-81.693741;103.570694;-112.926826;0.301360;-17.199514;1.840586;-0.352850;2.524850;0.39338785000
6083889;0;-13.084848;-56.321083;128.236679;-81.693497;103.570694;-112.931831;0.033375;-17.127991;2.126693;-0.646113;2.198212;0.39815085000
6083913;0;-13.084640;-52.578510;128.237122;-81.693138;103.570808;-112.934853;0.152585;-17.341610;2.479550;-0.841612;2.400875;0.43391385000
6083937;0;-13.084497;-48.835911;128.237457;-81.692329;103.570656;-112.936546;0.107765;-15.324590;2.810614;-1.161088;2.403250;0.49590085000
6083961;0;-13.084607;-45.093571;128.237808;-81.691521;103.570686;-112.938095;0.000000;-15.812869;3.115786;-1.459113;2.267350;0.57935085000
6083985;0;-13.084519;-41.349838;128.238068;-81.691208;103.570663;-112.939865;-0.003810;-14.862061;3.482271;-1.626012;2.386563;0.5650505000
6084009;0;-13.084376;-37.605324;128.238327;-81.691208;103.570587;-112.941391;-0.003810;-13.725279;3.737036;-1.654612;2.329337;0.6031885000
6084033;0;-13.084409;-33.862423;128.238632;-81.691017;103.570778;-112.943092;-0.066755;-14.030455;4.001343;-1.709450;2.341262;0.6222625000
6084057;0;-13.084354;-30.119448;128.238678;-81.690468;103.570602;-112.944527;-0.130650;-12.658114;3.885536;-1.895425;2.377025;0.6198885000
6084081;0;-13.084289;-26.394180;128.236679;-81.689919;103.570618;-112.945038;-0.111575;-8.872985;1.405986;-2.129075;2.300737;0.54120085000
6084105;0;-13.084167;-22.748180;128.227844;-81.689629;103.570610;-112.945686;-0.142095;-0.164985;-0.050407;-2.295963;2.422325;0.6103505000
