Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
935200;0;0.625979;-89.518181;90.282166;4.939835;90.483307;-143.840714;2.625465;6.688115;-2.441400;1.316062;0.526900;-1.556862
935224;0;0.607885;-89.519569;90.326920;4.920968;90.485344;-143.839355;11.374470;8.949275;7.185250;13.561237;2.248275;-2.293575
935248;0;0.501735;-89.554550;90.591644;4.458658;90.550606;-143.733170;20.655630;11.831280;18.670216;32.880299;6.735312;-7.677075
935272;0;0.227230;-89.665611;91.348640;2.796307;90.797668;-143.161713;32.571789;15.155789;32.424919;54.762363;11.730187;-9.908674
935296;0;-0.294664;-89.885170;92.798584;-0.512393;91.299088;-141.972580;37.621494;16.325951;41.255951;76.341621;11.959075;-11.875625
935320;0;-1.085647;-90.219353;95.005699;-5.586022;92.066147;-140.189423;42.258259;20.174025;45.066555;79.293251;13.327588;-14.564988
935344;0;-2.116296;-90.657990;97.889786;-12.259405;93.074806;-137.789230;38.152687;20.234104;39.531155;76.169960;14.164437;-14.419550
935368;0;-3.296118;-91.156219;101.171303;-19.861681;94.224205;-135.068497;27.919765;18.554684;31.236914;62.143803;12.826912;-14.343250
935392;0;-4.532695;-91.669693;104.597733;-27.723021;95.413254;-132.239716;29.477116;17.356869;27.946743;59.845436;12.052051;-13.525476
935416;0;-5.781709;-92.184456;108.052078;-35.614475;96.605667;-129.407028;27.007099;17.838474;27.196064;57.475559;12.521738;-13.320437
935440;0;-7.032327;-92.700996;111.510010;-43.505714;97.799225;-126.592636;26.497841;17.030714;29.499865;58.355324;11.832712;-13.992775
935464;0;-8.285405;-93.215126;114.971558;-51.395309;98.992622;-123.770660;25.435444;17.620085;29.377249;57.554237;10.981550;-13.303749
935488;0;-9.521488;-93.726639;118.407043;-59.254761;100.180077;-120.965019;22.632595;15.827174;22.305079;51.929951;11.436937;-13.020037
935512;0;-10.682743;-94.210518;121.636635;-66.717323;101.308846;-118.274300;15.375134;11.735914;8.313314;39.455887;8.199213;-10.6906877
935536;0;-11.669952;-94.615883;124.337425;-72.964790;102.255112;-116.007103;2.921100;7.328985;-2.044950;23.930063;6.387225;-7.476800877
935560;0;-12.397082;-94.911255;126.324127;-77.507401;102.944458;-114.369675;-1.817700;5.049705;-9.354178;13.580312;2.779950;-5.96046377
935584;0;-12.840832;-95.093483;127.549850;-80.305878;103.366890;-113.357880;-1.748085;2.582550;-10.969978;1.711838;1.885887;-2.94207577
935608;0;-13.046979;-95.173141;128.110016;-81.493736;103.544609;-112.924942;-4.733085;1.455305;-11.382779;-3.488062;2.346038;-1.3828257
935632;0;-13.098790;-95.189415;128.255295;-81.708641;103.576096;-112.864769;-1.921650;0.601765;-4.776543;2.496238;2.686975;-1.516338257
935656;0;-13.096911;-95.184540;128.266388;-81.715500;103.577141;-112.868149;0.130650;2.256390;-4.393707;3.654950;2.644050;-0.8821378257
935680;0;-13.093836;-95.182320;128.262726;-81.713989;103.576920;-112.874901;-0.020025;1.752850;-4.811964;1.461500;2.307888;-0.221725257
935704;0;-13.093550;-95.152740;128.267990;-81.710716;103.576584;-112.880402;-1.076695;-10.034559;-1.610343;0.159737;2.028937;0.08343757
935728;0;-13.092155;-94.994431;128.282898;-81.707542;103.575890;-112.891792;-1.107215;-24.783131;-1.813343;-0.352850;1.838200;0.4363007
935752;0;-13.089386;-94.566414;128.290314;-81.704460;103.575142;-112.900742;-0.597000;-44.873234;0.198907;-0.774850;1.988400;0.72240007
935776;0;-13.088968;-93.681610;128.297806;-81.702148;103.575325;-112.910355;-1.207350;-65.227501;1.407350;-1.807212;1.158713;0.76531207
935800;0;-13.087771;-92.165085;128.302704;-81.699570;103.575172;-112.917923;-0.972745;-80.327988;1.459121;-2.365100;0.870225;0.83207507
935824;0;-13.086673;-89.966759;128.283524;-81.697319;103.574776;-112.923920;-0.808715;-80.765717;-1.463207;-2.274513;0.724787;0.9131377
935848;0;-13.086178;-87.146500;128.258224;-81.695961;103.574150;-112.928246;-0.935550;-69.915771;-0.057214;-1.828663;0.519750;0.9846627
935872;0;-13.086057;-83.860168;128.246292;-81.693886;103.573570;-112.932083;-1.116750;-58.110237;-1.415522;-2.365100;0.538825;1.0323507
935896;0;-13.085497;-80.299370;128.233871;-81.692810;103.572952;-112.934311;-1.003265;-46.546936;-1.769743;-2.393713;0.452987;1.0848007
935920;0;-13.085255;-76.613426;128.230408;-81.691948;103.572502;-112.935745;-1.085280;-42.629238;-0.690729;-2.412787;0.498288;1.2111627
935944;0;-13.085189;-72.873413;128.234833;-81.690559;103.571373;-112.938240;-1.166340;-37.261005;-0.017707;-1.680850;0.760550;1.2397757
935968;0;-13.085057;-69.125885;128.236053;-81.690323;103.571007;-112.939957;-1.277920;-35.649292;0.780650;-1.835812;0.677100;1.22070057
935992;0;-13.084739;-65.379532;128.237900;-81.689102;103.567329;-112.942535;-1.052855;-34.591667;0.713893;-1.506800;1.788137;1.20638857
936016;0;-13.084739;-61.634720;128.238083;-81.688652;103.566528;-112.946838;-1.329420;-34.125324;1.186643;-1.690387;2.615450;0.98227557
936040;0;-13.084640;-57.887897;128.238358;-81.688866;103.566940;-112.947296;-1.342770;-33.548355;1.460479;-1.833438;2.663125;1.01327557
936064;0;-13.084343;-54.142197;128.238678;-81.689247;103.567116;-112.947304;-1.090045;-31.682964;1.739771;-1.704687;3.151888;1.00612557
936088;0;-13.084299;-50.397724;128.238953;-81.689247;103.567307;-112.947296;-1.382825;-31.504631;1.972743;-1.707075;3.182888;0.97273757
936112;0;-13.084245;-46.652596;128.239227;-81.688911;103.567543;-112.947540;-1.345630;-31.081194;2.306529;-1.840587;3.495213;0.96320057
936136;0;-13.084146;-42.905491;128.239487;-81.688675;103.567558;-112.947792;-1.254080;-28.147694;2.607614;-1.981250;3.750312;0.99896257
936160;0;-13.084124;-39.160633;128.239746;-81.688797;103.567802;-112.947990;-1.339910;-29.201504;2.876007;-1.997937;3.747937;0.97512557
936184;0;-13.084124;-35.416737;128.240021;-81.689156;103.568054;-112.947929;-1.357075;-28.727531;3.133500;-1.871575;3.972050;0.95128857
936208;0;-13.084068;-31.672155;128.240311;-81.689156;103.568245;-112.948051;-1.333235;-27.196880;3.290172;-1.826275;4.041187;0.95605057
