Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6;Auto_Label
2613940;AWARIA;-13.083849;-6.744067;128.231842;-81.688171;103.571411;-112.949768;-0.98133;13.856885;2.403257;-2.269737;4.0102;1.08480052213;AWARIA
2613964;AWARIA;-13.083332;-6.744573;128.230682;-81.705849;103.572151;-112.951103;-1.875875;14.162061;2.00135;11.885162;4.312988;1.37328752213;AWARIA
2613988;AWARIA;-13.081388;-6.745221;128.229813;-82.180695;103.594353;-113.017326;-2.40135;14.57691;1.554486;32.26041;4.844663;4.26291352213;AWARIA
2614012;AWARIA;-13.079817;-6.745616;128.229752;-83.898766;103.675743;-113.334373;-2.470015;14.8735;1.664843;51.488876;4.832737;8.05377552213;AWARIA
2614036;AWARIA;-13.079289;-6.746133;128.229889;-87.297173;103.834595;-114.057564;-2.579685;15.230174;1.595357;64.678185;4.5514;8.05377552213;AWARIA
2614060;AWARIA;-13.078982;-6.747231;128.229874;-92.447853;104.075821;-115.134377;-2.55775;15.16342;1.780643;75.070854;5.912775;9.16480052213;AWARIA
2614084;AWARIA;-13.079586;-6.747737;128.230301;-99.19799;104.392288;-116.553719;-1.203535;15.73467;2.3365;72.422028;5.738725;9.01936252213;AWARIA
2614108;AWARIA;-13.0803;-6.749835;128.22998;-106.852859;104.751472;-118.164635;-0.288005;15.268324;2.137593;60.176838;4.518025;8.6903502213;AWARIA
2614132;AWARIA;-13.080619;-6.750494;128.229736;-114.727165;105.117111;-119.820084;-0.09632;15.58685;1.985;56.68401;6.260862;8.2588122213;AWARIA
2614156;AWARIA;-13.081553;-6.751055;128.229645;-122.610214;105.484474;-121.464172;0.75531;15.90061;2.228871;53.367615;7.290837;9.87767522213;AWARIA
2614180;AWARIA;-13.091846;-6.74989;128.228058;-130.175308;105.839401;-123.083405;6.833075;12.27951;1.508164;33.047188;5.280962;7.52210022213;AWARIA
2614204;AWARIA;-13.164555;-6.720337;128.196472;-136.538834;106.143974;-124.431198;19.13452;6.421085;0.188007;16.345974;3.516663;6.17742522213;AWARIA
2614228;AWARIA;-13.333085;-6.631853;128.127441;-141.308517;106.402962;-125.472466;30.517574;0.045775;-1.491814;14.994137;3.221025;6.1535752213;AWARIA
2614252;AWARIA;-13.684043;-6.439329;128.001892;-144.533127;106.626396;-126.27832;38.040161;-4.269595;-4.367821;3.17335;4.224775;5.0902252213;AWARIA
2614276;AWARIA;-14.279711;-6.101598;127.778183;-146.352371;106.841385;-126.855522;51.694862;-9.631155;-5.224771;4.215238;4.5371;5.1450622213;AWARIA
2614300;AWARIA;-15.159957;-5.589151;127.434441;-147.495163;107.093864;-127.395599;58.489792;-12.07733;-8.043557;16.629686;6.1202;5.43593813;AWARIA
2614324;AWARIA;-16.328035;-4.903967;126.966591;-148.771057;107.425667;-128.084366;58.135986;-11.367795;-9.129386;21.438589;8.943075;5.30481213;AWARIA
2614348;AWARIA;-17.76564;-4.071698;126.394806;-150.312622;107.832893;-128.914505;51.07975;-10.62393;-9.2193;22.344587;7.317062;6.17980013;AWARIA
2614372;AWARIA;-19.395626;-3.12405;125.742104;-152.061081;108.294975;-129.868118;47.34325;-9.14001;-9.623936;23.925301;6.4659;5.970000013;AWARIA
2614396;AWARIA;-21.156822;-2.104772;125.033195;-153.947983;108.792679;-130.883865;41.201588;-7.137295;-9.542186;23.462763;6.844988;6.382463013;AWARIA
2614420;AWARIA;-22.986397;-1.043646;124.298225;-155.91037;109.308868;-131.949966;37.817955;-5.64384;-8.055821;22.079937;8.196825;6.077287013;AWARIA
2614444;AWARIA;-24.855579;0.032849;123.557289;-157.886856;109.831245;-133.027206;36.018368;-5.98907;-9.108951;23.462763;8.981225;5.9294627013;AWARIA
2614468;AWARIA;-26.731043;1.113223;122.815056;-159.865326;110.354446;-134.103638;34.562111;-4.909515;-9.172978;22.933475;6.794925;5.7959507013;AWARIA
2614492;AWARIA;-28.605453;2.194607;122.068718;-161.84201;110.873276;-135.168976;34.302711;-4.375455;-8.128028;22.876263;7.765287;6.2894747013;AWARIA
2614516;AWARIA;-30.478931;3.27464;121.324715;-163.821243;111.394073;-136.243469;33.92696;-5.634305;-8.032658;21.991726;9.276862;6.0296007013;AWARIA
2614540;AWARIA;-32.350254;4.354508;120.584145;-165.799423;111.916328;-137.325516;34.377094;-6.32095;-8.318764;22.96685;9.00745;5.3000377013;AWARIA
2614564;AWARIA;-34.22226;5.43821;119.840614;-167.776993;112.437492;-138.400131;35.794254;-4.7121;-8.565357;23.233887;6.59465;5.6171377013;AWARIA
2614588;AWARIA;-36.09724;6.517332;119.096344;-169.754532;112.957947;-139.473434;32.633781;-5.11646;-8.182521;22.4328;7.352825;5.5575257013;AWARIA
2614612;AWARIA;-37.968575;7.598123;118.354156;-171.732452;113.480392;-140.541412;33.384319;-5.50556;-7.910043;22.614;8.063313;5.4931637013;AWARIA
2614636;AWARIA;-39.838711;8.67754;117.611366;-173.710754;114.00106;-141.617722;35.425186;-6.61182;-7.528572;23.114676;7.781975;5.3119637013;AWARIA
2614660;AWARIA;-41.71368;9.759078;116.870041;-175.688751;114.520294;-142.684753;32.198906;-5.12123;-8.3283;23.04315;7.882113;5.9247007013;AWARIA
2614684;AWARIA;-43.58461;10.84066;116.125557;-177.664093;115.040894;-143.758041;33.04195;-4.744525;-7.577621;24.304386;9.725087;6.027212013;AWARIA
2614708;AWARIA;-45.455307;11.917991;115.383209;-179.642944;115.562576;-144.828064;34.167282;-6.731985;-7.946829;22.96685;9.407988;5.848400013;AWARIA
2614732;AWARIA;-47.328873;12.997617;114.643539;-181.621658;116.084259;-145.898483;32.096859;-6.78062;-7.771079;23.255339;6.983275;6.377687013;AWARIA
2614756;AWARIA;-49.199535;14.080353;113.89978;-183.599594;116.604485;-146.971619;32.331463;-5.71346;-7.953643;23.529526;7.481575;6.411075013;AWARIA
2614780;AWARIA;-51.053619;15.151894;113.156731;-185.573883;117.124611;-148.049438;27.806278;-3.95107;-7.2452;22.962088;9.18865;5.874625013;AWARIA
2614804;AWARIA;-52.826485;16.18541;112.43573;-187.499985;117.632774;-149.096481;15.86723;0.41103;-6.110322;20.637501;7.33375;5.8484005013;AWARIA
2614828;AWARIA;-54.428455;17.122313;111.775505;-189.260574;118.097054;-150.058853;3.734585;7.163045;-4.025864;17.96245;6.041525;5.02823705013;AWARIA
2614852;AWARIA;-55.753021;17.88983;111.229683;-190.714203;118.478607;-150.86618;-7.65419;13.506885;-1.967293;12.526501;5.793562;3.092288013;AWARIA
2614876;AWARIA;-56.735443;18.447573;110.835167;-191.751022;118.752914;-151.4319;-14.905925;16.191479;0.546314;9.024137;3.690712;2.6082888013;AWARIA
2614900;AWARIA;-57.360741;18.795004;110.601219;-192.365692;118.913864;-151.759827;-17.132755;17.482754;1.329693;5.960463;4.043575;2.6559758013;AWARIA
2614924;AWARIA;-57.684189;18.967873;110.494324;-192.642776;118.987694;-151.918625;-10.077475;15.152929;3.070828;3.366462;3.659725;1.4662638013;AWARIA
2614948;AWARIA;-57.813068;19.032825;110.476486;-192.716553;119.005478;-151.956741;-2.717015;12.52079;4.3542;2.815712;4.3416;1.21592538013;AWARIA
2614972;AWARIA;-57.840832;19.045107;110.489754;-192.720551;119.006668;-151.956055;-2.659795;12.496945;4.113057;2.954;4.241462;1.00612538013;AWARIA
2614996;AWARIA;-57.836578;19.044712;110.495018;-192.719971;119.006615;-151.955246;-1.58119;12.572286;4.171643;1.7786;4.0245;0.56505038013;AWARIA
2615020;AWARIA;-57.828724;19.041943;110.495049;-192.719254;119.006462;-151.953705;0.365255;13.517375;3.8869;0.7677;3.864763;0.181188038013;AWARIA
2615044;AWARIA;-57.822319;19.030088;110.489227;-192.717819;119.004799;-151.951935;-1.97792;16.53194;0.805171;-0.9632;2.105225;-0.054825013;AWARIA
2615068;AWARIA;-57.809959;19.00181;110.470032;-192.708557;118.986244;-151.934036;-4.261015;17.436979;0.54495;-3.9029;-1.425738;-0.22172513;AWARIA
2615092;AWARIA;-57.786922;18.953911;110.441444;-192.679947;118.922577;-151.907196;-3.48949;19.623755;0.347407;-5.23805;-3.099437;-0.87498813;AWARIA
2615116;AWARIA;-57.754402;18.87862;110.40136;-192.630096;118.80938;-151.855499;-3.620145;21.152494;-0.490457;-5.25235;-2.229213;-1.2254623;AWARIA
2615140;AWARIA;-57.715237;18.774799;110.346725;-192.562027;118.655975;-151.785828;-5.125995;20.994184;-0.42915;-5.235662;-3.650187;-1.5926253;AWARIA
2615164;AWARIA;-57.668499;18.647568;110.281342;-192.480942;118.468102;-151.704575;-4.83036;18.402096;-0.369207;-5.354875;-3.530975;-2.1910623;AWARIA
2615188;AWARIA;-57.616096;18.513149;110.210472;-192.396927;118.267525;-151.613129;-4.02164;18.67008;-0.219343;-5.474088;-2.386563;-2.3460383;AWARIA
2615212;AWARIA;-57.562668;18.377413;110.137596;-192.312836;118.067749;-151.523239;-3.744125;19.192696;-0.238414;-4.956713;-3.020762;-2.5081623;AWARIA
2615236;AWARIA;-57.510902;18.240162;110.063225;-192.230652;117.867104;-151.439377;-4.297255;18.765446;-0.1049;-5.1999;-3.137587;-3.0779753;AWARIA
2615260;AWARIA;-57.459366;18.103294;109.988342;-192.149826;117.66658;-151.348907;-4.064555;18.867489;-0.234329;-5.064;-3.47375;-3.0732133;AWARIA
2615284;AWARIA;-57.407509;17.968601;109.911751;-192.068909;117.465958;-151.250839;-3.73363;19.203184;-0.047679;-4.3416;-2.989763;-2.4771633;AWARIA
2615308;AWARIA;-57.356487;17.83415;109.836121;-191.989883;117.265457;-151.168549;-3.409385;19.04678;-0.415529;-3.97205;-3.080363;-2.8586383;AWARIA
2615332;AWARIA;-57.306213;17.699501;109.758911;-191.913574;117.065582;-151.086609;-3.43704;17.959591;-0.332421;-4.594325;-3.705012;-3.0565253;AWARIA
2615356;AWARIA;-57.25705;17.567568;109.680435;-191.837677;116.864594;-150.993286;-3.668785;18.67485;-0.2861;-5.01155;-3.59535;-2.3174253;AWARIA
2615380;AWARIA;-57.20858;17.437159;109.602379;-191.761002;116.663094;-150.905426;-2.9211;17.71545;-0.185279;-3.967275;-2.617825;-1.9073373;AWARIA
2615404;AWARIA;-57.164909;17.315584;109.52877;-191.690842;116.471672;-150.836502;-2.78854;16.03031;0.322886;-4.458425;-2.722738;-2.38895073;AWARIA
2615428;AWARIA;-57.128159;17.213093;109.466705;-191.631348;116.307587;-150.772751;-2.264975;15.16151;0.828329;-4.353512;-1.327987;-2.35080073;AWARIA
2615452;AWARIA;-57.100079;17.137836;109.42086;-191.586807;116.186562;-150.725845;-1.83296;15.729899;1.3583;-3.4976;-0.050062;-2.29357573;AWARIA
2615476;AWARIA;-57.082542;17.08952;109.393738;-191.559738;116.113441;-150.700027;-0.902175;13.94367;1.681186;-3.514288;-0.553125;-2.50816273;AWARIA
2615500;AWARIA;-57.075874;17.06703;109.384331;-191.54837;116.082108;-150.690384;-0.728605;14.302251;2.215243;-3.483288;-0.712862;-2.61782573;AWARIA
2615524;AWARIA;-57.074986;17.062878;109.385948;-191.546204;116.07634;-150.686935;-1.367565;14.70184;3.404614;-3.552425;-0.977513;-2.66790073;AWARIA
2615548;AWARIA;-57.075039;17.063372;109.388;-191.546036;116.075974;-150.686401;-1.0519;13.828275;3.674365;-3.430837;-0.886912;-2.67505073;AWARIA
2615572;AWARIA;-57.074852;17.063372;109.388;-191.545959;116.075974;-150.686005;-1.248355;14.080045;3.442757;-3.297325;-0.80585;-2.66790073;AWARIA
2615596;AWARIA;-57.07325;17.060625;109.385803;-191.545883;116.075684;-150.685547;-2.002715;17.30442;1.294271;-3.41415;-1.09195;-2.75135073;AWARIA
2615620;AWARIA;-57.065887;17.044376;109.372375;-191.543427;116.065163;-150.682968;-3.80611;20.277975;-0.525879;-4.7636;-2.119537;-2.9706873;AWARIA
2615644;AWARIA;-57.050213;17.008078;109.34687;-191.528122;116.020081;-150.670914;-4.19044;20.66135;-0.267029;-5.190362;-2.069463;-3.4594503;AWARIA
2615668;AWARIA;-57.02713;16.944313;109.311195;-191.495758;115.932884;-150.636368;-4.054065;20.688055;-0.846043;-4.86135;-3.056525;-3.4141503;AWARIA
2615692;AWARIA;-56.996334;16.855225;109.260712;-191.449402;115.800522;-150.583435;-4.76074;21.725651;-0.693457;-5.5313;-3.221025;-3.5285883;AWARIA
2615716;AWARIA;-56.958893;16.742132;109.19809;-191.38829;115.627014;-150.511688;-4.629135;21.017071;-0.713893;-5.209437;-2.334112;-3.1137383;AWARIA
2615740;AWARIA;-56.916233;16.612909;109.128128;-191.320343;115.432487;-150.423126;-4.313465;19.21463;-0.677107;-5.617137;-2.717963;-2.0170123;AWARIA
2615764;AWARIA;-56.870605;16.478107;109.054405;-191.249527;115.232544;-150.345276;-3.68881;18.252369;-0.489093;-4.367825;-3.025525;-1.7428383;AWARIA
2615788;AWARIA;-56.82555;16.344711;108.978752;-191.182175;115.031807;-150.278381;-3.736495;18.427845;-0.1049;-4.813663;-3.008837;-1.9812503;AWARIA
2615812;AWARIA;-56.781223;16.211668;108.902946;-191.115555;114.830864;-150.208359;-3.885265;18.718716;-0.468657;-5.211825;-2.8038;-1.8811133;AWARIA
2615836;AWARIA;-56.736904;16.080162;108.826813;-191.048019;114.62925;-150.13681;-3.79467;19.411085;-0.598086;-4.441737;-2.4867;-1.7738253;AWARIA
2615860;AWARIA;-56.69297;15.948622;108.749634;-190.982239;114.429047;-150.073532;-3.828045;19.554134;-0.623971;-4.234313;-2.8634;-2.2125123;AWARIA
2615884;AWARIA;-56.649242;15.817094;108.671143;-190.91774;114.227966;-150.009598;-3.412245;19.236561;-0.664843;-4.656312;-2.374638;-2.6583623;AWARIA
2615908;AWARIA;-56.605904;15.686785;108.592384;-190.854111;114.026512;-149.935608;-3.187175;19.839285;-0.790186;-4.57525;-2.090925;-2.3007373;AWARIA
2615932;AWARIA;-56.563484;15.558025;108.512054;-190.791565;113.826202;-149.860306;-3.4008;19.78874;-0.505443;-5.040163;-2.744187;-1.9168753;AWARIA
2615956;AWARIA;-56.521416;15.42909;108.431313;-190.728394;113.625069;-149.795364;-3.3884;19.558905;-0.594;-4.45365;-3.042212;-2.1505253;AWARIA
2615980;AWARIA;-56.479748;15.299923;108.350311;-190.667038;113.422874;-149.730453;-3.443715;18.745419;-0.667571;-4.780288;-3.092288;-2.2816623;AWARIA
2616004;AWARIA;-56.438854;15.171976;108.268021;-190.606506;113.220016;-149.660507;-3.772735;18.632885;-0.363757;-5.04255;-2.248275;-2.0027123;AWARIA
2616028;AWARIA;-56.39772;15.044722;108.185326;-190.545059;113.017151;-149.590668;-3.651615;18.17226;-0.6049;-4.403587;-1.826275;-1.6403133;AWARIA
2616052;AWARIA;-56.356709;14.918148;108.102478;-190.485229;112.816544;-149.527756;-3.48091;17.929075;-0.743864;-4.377363;-2.808563;-1.8262753;AWARIA
2616076;AWARIA;-56.31649;14.792706;108.018059;-190.425812;112.61467;-149.466919;-3.645895;18.15414;-0.524514;-4.007813;-3.192412;-1.9907883;AWARIA
2616100;AWARIA;-56.277786;14.672153;107.935158;-190.369492;112.4132;-149.403229;-3.279685;17.861364;-0.422336;-4.804125;-2.944463;-1.9836383;AWARIA
2616124;AWARIA;-56.24297;14.561928;107.859024;-190.315704;112.226715;-149.347931;-2.59113;15.84625;-0.027243;-4.274837;-2.729887;-2.1767503;AWARIA
2616148;AWARIA;-56.214569;14.471818;107.795746;-190.273834;112.074127;-149.305817;-2.26688;15.85865;0.987729;-4.882813;-1.885887;-2.47955003;AWARIA
2616172;AWARIA;-56.194309;14.407163;107.752205;-190.242813;111.964935;-149.276718;-1.925465;15.36369;1.122607;-4.074563;-0.324237;-2.81095003;AWARIA
2616196;AWARIA;-56.183456;14.370249;107.728241;-190.224258;111.902649;-149.258041;-1.518245;14.830585;1.405986;-3.345013;-0.782012;-2.96592503;AWARIA
2616220;AWARIA;-56.180523;14.353023;107.723389;-190.21788;111.880112;-149.249222;-1.6489;13.980865;2.208436;-3.32355;-0.686638;-2.98022503;AWARIA
2616244;AWARIA;-56.180214;14.351375;107.725609;-190.21698;111.877327;-149.246643;-1.76525;13.627049;3.348757;-3.199575;-0.834463;-3.07321303;AWARIA
2616268;AWARIA;-56.180138;14.351727;107.726814;-190.216934;111.877159;-149.245651;-1.981735;13.508795;3.456386;-3.008837;-0.686638;-3.15188803;AWARIA
2616292;AWARIA;-56.179741;14.351727;107.726738;-190.216934;111.877281;-149.244995;-2.142905;13.682365;3.125321;-2.846712;-0.536438;-3.17572503;AWARIA
2616316;AWARIA;-56.179401;14.351693;107.726608;-190.216934;111.877449;-149.244598;-2.28786;13.79585;2.795621;-2.670288;-0.42915;-3.29493803;AWARIA
2616340;AWARIA;-56.17894;14.351671;107.726372;-190.21698;111.877663;-149.244064;-2.43282;13.93795;2.519057;-2.508162;-0.379075;-3.36885003;AWARIA
2616364;AWARIA;-56.17849;14.351627;107.726166;-190.217041;111.877907;-149.243652;-2.51007;14.07814;2.231593;-2.386563;-0.343313;-3.35216303;AWARIA
2616388;AWARIA;-56.17815;14.351562;107.725838;-190.217072;111.878197;-149.243195;-2.68936;14.221189;1.987729;-2.248275;-0.321862;-3.44513803;AWARIA
2616412;AWARIA;-56.177753;14.351506;107.725471;-190.217117;111.878387;-149.242584;-2.66838;14.33372;1.790179;-2.090925;-0.309938;-3.50236203;AWARIA
2616436;AWARIA;-56.177368;14.351452;107.72506;-190.217209;111.878487;-149.242065;-2.737045;14.466286;1.577643;-1.983638;-0.238412;-3.56435003;AWARIA
2616460;AWARIA;-56.177082;14.351363;107.724564;-190.217239;111.878586;-149.24173;-2.895355;14.52255;1.386914;-1.835812;-0.207412;-3.51190003;AWARIA
2616484;AWARIA;-56.1768;14.351275;107.724167;-190.217316;111.878731;-149.24147;-2.807615;14.677045;1.254757;-1.721375;-0.236025;-3.57388703;AWARIA
2616508;AWARIA;-56.176468;14.351407;107.723328;-190.217377;111.878922;-149.241058;-3.012655;13.91792;0.916886;-1.621238;-0.038137;-3.62633803;AWARIA
2616532;AWARIA;-56.175854;14.353781;107.718826;-190.217407;111.88208;-149.240829;-3.4132;11.219975;-0.1049;-1.573562;2.126688;-3.69548703;AWARIA
2616556;AWARIA;-56.173779;14.362899;107.706139;-190.217407;111.904114;-149.240265;-3.66783;9.61494;-0.039507;-1.697538;4.312988;-3.881450703;AWARIA
2616580;AWARIA;-56.170074;14.381554;107.688629;-190.217285;111.961746;-149.238083;-3.92723;9.179115;0.0;-2.014625;6.513587;-4.1818500703;AWARIA
2616604;AWARIA;-56.163986;14.41225;107.66761;-190.217026;112.073296;-149.232544;-4.09412;8.52203;-0.382829;-2.722738;5.67435;-4.582400703;AWARIA
2616628;AWARIA;-56.155506;14.456734;107.637802;-190.21611;112.240761;-149.218445;-4.079815;7.32517;-0.8692;-3.80515;8.046625;-4.816050703;AWARIA
2616652;AWARIA;-56.145134;14.516994;107.596046;-190.213089;112.471321;-149.185974;-4.074095;7.53593;-0.499993;-4.241462;8.060925;-4.236687703;AWARIA
2616676;AWARIA;-56.133556;14.58891;107.545967;-190.208191;112.748787;-149.152588;-3.93295;7.40051;-0.318793;-4.534712;8.19205;-3.960125703;AWARIA
2616700;AWARIA;-56.121513;14.667176;107.49276;-190.202255;113.046677;-149.1203;-3.78704;8.723255;-0.178471;-4.644388;7.932175;-3.771775703;AWARIA
2616724;AWARIA;-56.110111;14.742202;107.440948;-190.19603;113.338852;-149.088394;-3.654475;9.50813;-0.238414;-4.668225;6.68525;-3.464213703;AWARIA
