Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
2658436;0;0.625935;-89.518257;90.282166;4.939835;90.483261;-143.840775;2.188680;5.419730;-2.557207;0.269413;0.557887;-1.361363
2658460;0;0.607478;-89.519554;90.328445;4.921588;90.485481;-143.839447;10.588645;7.753370;6.593972;13.184537;2.171988;-2.064700
2658484;0;0.501262;-89.554100;90.593979;4.459828;90.551003;-143.732925;19.887920;10.794635;18.127985;32.274712;6.649487;-7.441037
2658508;0;0.226923;-89.664825;91.350975;2.796355;90.798203;-143.164856;31.888958;14.175415;31.867706;53.970814;11.146063;-9.961125
2658532;0;-0.294906;-89.884018;92.799889;-0.517623;91.300514;-141.976608;36.929131;15.443800;41.107449;70.927139;11.241425;-11.963838
2658556;0;-1.085724;-90.218300;95.008423;-5.589175;92.067230;-140.194443;42.185780;19.040104;44.086998;73.740479;13.570775;-14.917850
2658580;0;-2.117615;-90.657600;97.892609;-12.261244;93.075127;-137.786255;36.603924;18.974300;38.536613;74.799049;14.367101;-13.802050
2658604;0;-3.297623;-91.156494;101.173668;-19.862684;94.224167;-135.066360;26.563641;17.098425;30.965799;60.775272;13.349051;-14.054775
2658628;0;-4.534936;-91.669640;104.600723;-27.723354;95.413811;-132.236282;27.140614;16.360279;26.672905;58.021538;11.715887;-13.134475
2658652;0;-5.783005;-92.184662;108.054733;-35.615692;96.605728;-129.403442;25.128359;16.532894;26.031219;54.299824;12.161725;-12.741087
2658676;0;-7.033327;-92.700966;111.511879;-43.506458;97.799385;-126.590477;24.868965;15.759465;28.298235;55.108063;11.553762;-13.401500
2658700;0;-8.286241;-93.215057;114.973503;-51.396000;98.992531;-123.773926;23.423191;16.506195;28.126579;54.874413;10.595313;-13.017650
2658724;0;-9.520477;-93.726036;118.405907;-59.252872;100.179619;-120.964172;21.377560;14.880180;21.339142;49.583900;11.324875;-12.617100
2658748;0;-10.676492;-94.204224;121.622902;-66.685890;101.303925;-118.283218;14.179225;7.527350;7.771079;35.185814;7.698525;-10.24007500
2658772;0;-11.659922;-94.534660;124.318115;-72.893715;102.244553;-116.036484;1.296040;-6.748195;-0.979557;22.454250;6.041525;-7.39573800
2658796;0;-12.383712;-94.557823;126.311691;-77.429970;102.934456;-114.401314;-1.628875;-30.211445;-7.010864;14.138213;2.086163;-5.648125
2658820;0;-12.827900;-94.122612;127.553123;-80.228859;103.357040;-113.390190;-2.017970;-56.178093;-9.386878;0.936975;1.044263;-3.0827505
2658844;0;-13.036080;-93.060860;128.131332;-81.428726;103.541725;-112.951263;-4.640575;-72.359085;-7.618493;-1.289837;-1.139637;-1.559250
2658868;0;-13.093022;-91.279877;128.302658;-81.691109;103.575165;-112.875786;-0.151630;-80.739021;-1.557207;0.975125;1.699913;-1.69753850
2658892;0;-13.094539;-88.826988;128.306885;-81.713608;103.580025;-112.876503;0.722885;-76.150887;-1.971379;3.383150;1.082412;-1.237388850
2658916;0;-13.091187;-85.803429;128.279922;-81.712891;103.578735;-112.879555;0.836370;-62.488556;-1.268386;1.103875;0.553125;-0.474450850
2658940;0;-13.091639;-82.391769;128.265671;-81.710503;103.577713;-112.885704;-0.094410;-51.445007;-2.495900;-0.762937;0.345700;-0.0262250
2658964;0;-13.090815;-78.772293;128.251495;-81.707138;103.576561;-112.891426;-0.473020;-43.677330;-2.420964;-1.122950;0.143050;0.36000050
2658988;0;-13.088441;-75.060616;128.248474;-81.704437;103.573166;-112.899223;0.375745;-37.337299;0.238414;-2.052775;1.542562;0.7629370050
2659012;0;-13.088243;-71.314377;128.252487;-81.700211;103.568359;-112.911560;-0.470160;-31.891819;-0.374657;-0.927437;2.348413;0.61988850
2659036;0;-13.088134;-67.567039;128.253204;-81.697083;103.567444;-112.922760;-0.983235;-31.993866;-0.013621;-1.351825;2.968300;0.36716250
2659060;0;-13.086793;-63.823753;128.253235;-81.694908;103.568230;-112.926285;-0.152585;-33.056255;-0.009536;-1.647462;2.975463;0.53166250
2659084;0;-13.086376;-60.080921;128.252991;-81.694099;103.568245;-112.930214;-0.684735;-31.047821;0.008171;-1.847737;3.242487;0.576962250
2659108;0;-13.086343;-56.334156;128.252747;-81.693550;103.568405;-112.933556;-1.088140;-29.962534;0.008171;-2.083775;3.201950;0.660412250
2659132;0;-13.086002;-52.586994;128.252579;-81.693069;103.568520;-112.935646;-0.918385;-29.262539;0.012257;-2.171988;3.542900;0.681875250
2659156;0;-13.085563;-48.841633;128.252014;-81.692184;103.568726;-112.937263;-1.041410;-27.603146;0.117164;-2.470013;3.588187;0.760550250
2659180;0;-13.085409;-45.098690;128.251358;-81.691444;103.568932;-112.938217;-1.217840;-28.282166;0.269750;-2.789488;3.557200;0.896450250
2659204;0;-13.085299;-41.354012;128.250214;-81.691185;103.568993;-112.939125;-1.224515;-27.353283;0.523157;-3.042212;3.747937;1.001350250
2659228;0;-13.085091;-37.608177;128.248718;-81.691162;103.569168;-112.939781;-1.285550;-25.804514;0.831057;-2.942075;3.752700;1.065725250
2659252;0;-13.084838;-33.863400;128.247894;-81.691017;103.569305;-112.940369;-1.273155;-25.345798;0.900536;-3.061287;3.819463;1.094337250
2659276;0;-13.084783;-30.120865;128.246429;-81.690491;103.569397;-112.941269;-1.344680;-25.242805;1.079014;-3.283013;3.952975;1.161088250
2659300;0;-13.084661;-26.393522;128.239609;-81.689873;103.569504;-112.942497;-1.404760;-20.125385;-0.114436;-3.488062;3.945825;1.17540050
2659324;0;-13.084409;-22.746489;128.219574;-81.689583;103.569672;-112.943474;-1.302715;-11.008260;0.414164;-3.576275;4.043575;1.211162050
2659348;0;-13.084267;-19.274151;128.202545;-81.689514;103.569649;-112.943863;-1.398085;-2.103805;0.085829;-3.540513;4.034038;1.2326122050
2659372;0;-13.084134;-16.094004;128.190842;-81.689323;103.569641;-112.944916;-1.338005;9.816165;-0.464571;-3.199575;4.141325;1.2278502050
2659396;0;-13.083992;-13.327877;128.182144;-81.688416;103.569656;-112.945740;-1.319885;20.083424;-0.386914;-2.954000;4.255762;1.232612050
2659420;0;-13.083915;-11.058794;128.181870;-81.688438;103.569656;-112.946266;-1.318930;26.178354;0.543593;-2.551075;4.246225;1.2254622050
2659444;0;-13.083728;-9.328238;128.183792;-81.688057;103.569725;-112.946846;-1.384735;31.947136;0.982279;-3.085125;4.386900;1.22070022050
2659468;0;-13.083816;-8.126356;128.193008;-81.688148;103.569771;-112.946976;-1.008030;29.232975;3.884178;-2.858638;4.382125;1.21116222050
2659492;0;-13.083794;-7.374243;128.209686;-81.688248;103.569893;-112.947113;-1.302715;27.378078;2.942764;-2.920625;4.427425;1.17540022050
2659516;0;-13.083849;-6.974462;128.221024;-81.687843;103.570053;-112.947617;-1.249310;22.581100;3.581721;-2.493850;4.370213;1.16586222050
2659540;0;-13.083827;-6.803998;128.228546;-81.688004;103.570465;-112.948006;-1.250265;18.469810;4.747929;-2.615450;4.234313;1.13963722050
2659564;0;-13.083859;-6.750945;128.234222;-81.688171;103.570854;-112.948334;-1.254080;14.788625;3.900521;-2.641675;4.110325;1.12771222050
2659588;0;-13.083849;-6.748330;128.232361;-81.688171;103.571243;-112.948914;-1.195905;13.336180;2.494536;-2.527225;3.957738;1.08480022050
2659612;0;-13.083849;-6.748506;128.231216;-81.688194;103.571289;-112.949112;-1.207350;13.620375;2.468650;-2.496238;3.905287;1.07287522050
2659636;0;-13.083300;-6.748781;128.230164;-81.705772;103.572075;-112.950706;-2.120015;13.783450;2.087179;11.863700;4.227150;1.33037522050
2659660;0;-13.081421;-6.749022;128.229340;-82.181602;103.594391;-113.017815;-2.700805;14.152525;1.644400;31.511774;4.637238;4.21046322050
2659684;0;-13.079828;-6.749176;128.229324;-83.900368;103.676422;-113.334473;-2.730365;14.490125;1.747943;50.280087;4.549025;8.04423822050
2659708;0;-13.079268;-6.749374;128.229340;-87.297073;103.830742;-114.051613;-2.811430;14.676089;1.762929;64.387306;7.364737;8.41855022050
2659732;0;-13.079026;-6.749725;128.229538;-92.448494;104.074242;-115.131149;-2.853390;14.871594;1.910071;74.918266;7.047650;9.31262522050
2659756;0;-13.079630;-6.750242;128.229889;-99.199783;104.392700;-116.551788;-1.477240;15.171049;2.457750;70.118896;5.228512;9.16003722050
2659780;0;-13.080289;-6.751692;128.229630;-106.854439;104.751854;-118.162506;-0.497815;14.886854;2.269743;57.940475;4.284375;8.8953882050
2659804;0;-13.080542;-6.752186;128.229340;-114.728149;105.118187;-119.817375;-0.319480;15.202519;2.159386;54.945938;5.588525;8.4924622050
2659828;0;-13.081366;-6.752615;128.229263;-122.607925;105.480972;-121.470535;0.596045;15.239716;2.390993;53.997040;7.114400;9.08851222050
2659852;0;-13.091430;-6.751121;128.228363;-130.174423;105.840744;-123.091713;6.856915;11.819835;1.346043;32.114975;4.529950;6.80922522050
2659876;0;-13.164445;-6.721523;128.195969;-136.542236;106.140045;-124.430389;18.813129;6.468770;0.339229;7.715225;9.891975;6.427763522050
2659900;0;-13.333382;-6.631677;128.130447;-141.309586;106.404182;-125.478470;29.862400;-0.150680;-2.626686;8.573524;2.238750;5.9032382050
2659924;0;-13.684098;-6.438065;128.002441;-144.531982;106.626434;-126.280128;37.433620;-3.860470;-4.732943;3.449912;4.096025;5.2571252050
2659948;0;-14.280545;-6.099994;127.779938;-146.351547;106.841736;-126.855812;50.792686;-9.472845;-5.483622;2.541538;4.274837;4.9018752050
2659972;0;-15.161561;-5.586339;127.435165;-147.493271;107.094391;-127.396706;57.144165;-11.403080;-8.281979;16.906250;6.103513;5.36441250
2659996;0;-16.329012;-4.901550;126.965477;-148.770554;107.425873;-128.083145;57.641022;-10.840415;-8.472714;21.529188;8.103838;5.58852550
2660020;0;-17.766748;-4.068896;126.394753;-150.312317;107.832146;-128.914841;49.961090;-10.088920;-9.414122;21.543499;8.323188;6.16072550
2660044;0;-19.396549;-3.121051;125.741264;-152.060806;108.294899;-129.865082;46.008110;-8.152960;-9.730200;23.975363;6.358613;6.017675550
2660068;0;-21.157207;-2.102640;125.031662;-153.948761;108.793343;-130.882355;40.812489;-6.382940;-8.687971;22.368425;6.604187;6.380075550
2660092;0;-22.986902;-1.041526;124.297935;-155.909973;109.308601;-131.950287;36.715504;-4.959105;-8.050372;21.903511;8.404250;6.096362550
2660116;0;-24.854755;0.034904;123.555725;-157.887131;109.831421;-133.026215;35.538670;-4.633900;-8.837835;22.842875;8.795250;6.1035132550
2660140;0;-26.730494;1.114629;122.814232;-159.865387;110.354538;-134.101181;34.185402;-4.347800;-8.663443;22.337425;6.680488;5.9413882550
2660164;0;-28.605532;2.196584;122.069298;-161.842224;110.873398;-135.167130;33.535954;-3.418920;-8.178436;22.120474;7.550713;6.3514632550
2660188;0;-30.478809;3.276694;121.324272;-163.821579;111.393982;-136.241898;33.391949;-4.311560;-7.896421;21.347988;8.797637;6.2990122550
2660212;0;-32.350266;4.356222;120.583595;-165.799698;111.916908;-137.325378;33.884045;-5.193710;-7.965900;22.139538;8.172987;5.5313002550
2660236;0;-34.222500;5.439013;119.840538;-167.776855;112.437370;-138.398346;34.648895;-4.111285;-8.351458;22.854801;6.513587;5.7888002550
2660260;0;-36.097088;6.518463;119.096092;-169.754364;112.957397;-139.472519;32.308575;-3.985400;-7.945465;21.719925;7.743825;5.6695882550
