Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6;Auto_Label
1182928;0;-56.677784;-69.984787;71.846115;-179.501907;-88.60202;-320.82019;6.39343;5.436895;-8.542192;6.344313;-2.639287;5.92470022877;AWARIA
1182952;0;-56.833385;-69.909859;71.744476;-179.525742;-88.654816;-321.610321;5.761145;5.424495;-8.382792;5.81025;-3.244875;5.72918722877;AWARIA
1182976;0;-56.973976;-69.84111;71.652138;-179.547836;-88.703476;-322.327026;6.052015;6.04057;-8.4877;5.416862;-3.325937;5.13076322877;AWARIA
1183000;0;-57.100739;-69.778984;71.566887;-179.567429;-88.746674;-322.975342;5.60951;5.682945;-8.205686;5.447863;-3.812312;5.17606322877;AWARIA
1183024;0;-57.214027;-69.722755;71.489967;-179.584381;-88.788536;-323.550568;4.749295;6.391525;-7.544921;5.636213;-2.541538;4.89711222877;AWARIA
1183048;0;-57.311882;-69.673622;71.42366;-179.599762;-88.82473;-324.062073;4.48608;5.9967;-7.667536;5.71965;-2.369875;3.95058822877;AWARIA
1183072;0;-57.395565;-69.631172;71.366455;-179.613419;-88.853409;-324.481018;4.09126;6.40106;-7.538107;5.6076;-2.741812;4.99486322877;AWARIA
1183096;0;-57.465042;-69.594666;71.318901;-179.624985;-88.877586;-324.852783;4.138945;7.00092;-7.472714;5.443088;-2.8038;3.90052522877;AWARIA
1183120;0;-57.521503;-69.566711;71.280792;-179.63446;-88.897789;-325.13736;3.217695;6.98471;-7.224757;5.292888;-2.782338;4.09126222877;AWARIA
1183144;0;-57.563328;-69.545601;71.252426;-179.641724;-88.912849;-325.373138;3.155705;6.587025;-7.012228;5.125988;-2.841938;2.45570022877;AWARIA
1183168;0;-57.59177;-69.531715;71.234894;-179.646362;-88.923195;-325.510101;2.94399;6.38103;-7.243836;5.123613;-2.717963;3.25202522877;AWARIA
1183192;0;-57.608536;-69.523788;71.226257;-179.649063;-88.929276;-325.593719;2.848625;7.01141;-7.05855;5.090225;-2.787112;3.10420022877;AWARIA
1183216;0;-57.615635;-69.521637;71.225555;-179.650513;-88.932312;-325.63504;2.50244;7.07817;-6.366457;5.009162;-2.744187;3.07321322877;AWARIA
1183240;0;-57.616577;-69.521561;71.226563;-179.651016;-88.93351;-325.646332;2.447125;7.45487;-5.069457;4.904263;-2.739425;3.19241222877;AWARIA
1183264;0;-57.616589;-69.521614;71.227036;-179.651184;-88.933823;-325.647339;2.322195;7.45487;-4.978179;4.775513;-2.677438;3.19241222877;AWARIA
1183288;0;-57.6166;-69.52153;71.226982;-179.651276;-88.933899;-325.647278;2.55489;7.12585;-5.388258;4.689688;-2.648825;3.05175022877;AWARIA
1183312;0;-57.616688;-69.521309;71.22686;-179.651306;-88.933968;-325.647278;2.737045;6.86073;-5.6294;4.613388;-2.601138;2.97068722877;AWARIA
1183336;0;-57.616734;-69.515511;71.266281;-179.651825;-88.91407;-325.643494;2.31552;4.321095;3.737036;5.512238;7.591237;1.0585758722877;AWARIA
1183360;0;-57.614731;-69.522263;71.460197;-179.672684;-88.486351;-325.393829;-1.006125;10.268209;10.044914;6.885525;21.750925;-11.3248757;AWARIA
1183384;0;-57.606285;-69.553139;71.920448;-179.738327;-87.223122;-324.269592;-3.602025;10.37025;16.16205;6.742475;27.441975;-12.5336637;AWARIA
1183408;0;-57.591015;-69.600235;72.704391;-179.849564;-85.076012;-322.342468;-5.08308;12.382505;18.713814;6.4826;31.826487;-15.7284637;AWARIA
1183432;0;-57.566864;-69.671516;73.811317;-180.00296;-82.044167;-319.607178;-4.982945;13.422964;20.185194;9.334075;35.519588;-17.3115637;AWARIA
1183456;0;-57.535477;-69.768768;75.169029;-180.201004;-78.27774;-316.19458;-4.00257;14.1716;15.013557;4.787437;28.953548;-16.4961767;AWARIA
1183480;0;-57.504826;-69.863327;76.616905;-180.403671;-74.304749;-312.582947;-4.18949;15.16819;13.016285;5.958075;22.919174;-14.7461877;AWARIA
1183504;0;-57.4757;-69.955376;78.086334;-180.608063;-70.320107;-308.975342;-5.56755;15.11669;12.328279;5.88655;25.749201;-15.2087137;AWARIA
1183528;0;-57.44363;-70.049347;79.554298;-180.812851;-66.335655;-305.384796;-4.660605;14.064784;12.638907;5.455013;24.065962;-15.3112387;AWARIA
1183552;0;-57.410858;-70.142281;81.027069;-181.01709;-62.349159;-301.80249;-3.689765;14.29939;12.836451;5.593287;25.010099;-14.7199637;AWARIA
1183576;0;-57.37944;-70.234779;82.495888;-181.221039;-58.365395;-298.227753;-4.05788;15.559195;12.904571;5.7125;24.816986;-14.2884257;AWARIA
1183600;0;-57.348873;-70.326439;83.968361;-181.425644;-54.378967;-294.632263;-4.055975;15.518186;12.737;5.648125;24.006363;-15.2707007;AWARIA
1183624;0;-57.318211;-70.420738;85.437111;-181.630325;-50.395554;-291.038757;-4.167555;14.4701;12.652529;5.838862;25.057787;-15.5663387;AWARIA
1183648;0;-57.286022;-70.514076;86.906754;-181.835297;-46.411388;-287.47052;-3.45993;14.09435;13.3092;6.12735;23.8347;-15.2420887;AWARIA
1183672;0;-57.254963;-70.608154;88.376091;-182.039276;-42.42791;-283.897461;-3.60298;14.601705;12.617106;6.76155;25.806423;-14.2216637;AWARIA
1183696;0;-57.224663;-70.700768;89.845963;-182.244537;-38.444103;-280.319885;-4.18472;15.21301;13.211107;6.358613;23.996826;-14.8487017;AWARIA
1183720;0;-57.19389;-70.79438;91.315155;-182.449432;-34.458397;-276.733582;-4.0493;14.589305;12.227465;6.687637;24.311539;-15.3303137;AWARIA
1183744;0;-57.16293;-70.887703;92.784286;-182.653412;-30.476221;-273.141022;-4.162785;13.980865;13.179779;7.052413;24.435513;-15.3851497;AWARIA
1183768;0;-57.131378;-70.979668;94.253609;-182.859283;-26.491703;-269.572968;-3.79848;14.981265;12.411386;5.56945;24.611938;-14.5935997;AWARIA
1183792;0;-57.10054;-71.072258;95.721756;-183.063797;-22.508894;-266.008179;-4.221915;14.869685;13.870507;5.731575;25.172224;-14.4529267;AWARIA
1183816;0;-57.069252;-71.166389;97.192307;-183.268524;-18.523815;-262.424591;-3.90434;14.955521;12.268335;5.025863;23.677338;-14.4457747;AWARIA
1183840;0;-57.03841;-71.260292;98.659966;-183.472275;-14.540512;-258.837036;-4.242895;13.872145;13.934543;5.936613;25.577536;-15.0418257;AWARIA
1183864;0;-57.007343;-71.353973;100.129349;-183.677002;-10.556976;-255.249924;-3.983495;13.862605;12.929092;5.466938;24.704926;-15.12765;AWARIA
1183888;0;-56.976418;-71.446472;101.59642;-183.882324;-6.571431;-251.683121;-4.176135;14.24503;14.465872;5.16175;25.429726;-14.801025;AWARIA
1183912;0;-56.94482;-71.539177;103.066765;-184.086655;-2.588962;-248.125412;-3.72028;14.719005;13.133457;5.772113;25.067326;-15.120501;AWARIA
1183936;0;-56.91375;-71.632538;104.533386;-184.290833;1.397675;-244.539322;-3.89862;14.084814;14.641622;5.869863;23.52475;-14.5554491;AWARIA
1183960;0;-56.883163;-71.724945;106.00296;-184.495438;5.380004;-240.95166;-4.29821;14.119145;13.4795;6.635188;26.047224;-15.2730881;AWARIA
1183984;0;-56.8526;-71.818832;107.46991;-184.700577;9.364727;-237.36647;-4.52423;13.365746;14.844622;6.377687;23.808475;-15.4781261;AWARIA
1184008;0;-56.820728;-71.911331;108.940147;-184.906952;13.3486;-233.798889;-3.76701;14.72187;13.623914;4.99725;25.60615;-15.075199;AWARIA
1184032;0;-56.789703;-72.004341;110.405937;-185.110077;17.333414;-230.228058;-4.12178;13.956065;14.84598;6.544588;23.040762;-14.202587;AWARIA
1184056;0;-56.759544;-72.098251;111.877731;-185.315445;21.316452;-226.64946;-4.426;13.50307;13.618464;5.438325;25.596613;-14.257425;AWARIA
1184080;0;-56.729343;-72.191833;113.34539;-185.519882;25.298466;-223.063065;-5.206105;13.156889;14.52037;5.4574;23.972988;-14.69135;AWARIA
1184104;0;-56.69611;-72.282097;114.818016;-185.725555;29.282665;-219.479874;-3.812785;15.006065;13.630729;4.565712;26.385775;-15.141962;AWARIA
1184128;0;-56.664623;-72.375008;116.282249;-185.930008;33.266319;-215.903793;-3.58772;14.26792;15.053063;4.889963;24.421211;-14.111987;AWARIA
1184152;0;-56.633499;-72.469284;117.753555;-186.134338;37.251873;-212.339706;-3.76129;13.36765;13.555794;5.164137;24.242399;-13.9451;AWARIA
1184176;0;-56.603462;-72.566101;119.216614;-186.337845;41.236042;-208.765686;-3.91674;11.61289;15.420908;5.8937;24.411674;-13.670913;AWARIA
1184200;0;-56.57201;-72.658173;120.688293;-186.542557;45.220879;-205.176376;-3.864285;13.051985;14.10075;6.5565;22.523399;-14.448163;AWARIA
1184224;0;-56.540688;-72.75106;122.155014;-186.747604;49.202923;-201.595932;-3.58009;12.709615;14.889579;6.375313;25.141235;-15.189637;AWARIA
1184248;0;-56.510662;-72.843323;123.626396;-186.952194;53.18441;-198.025925;-4.44889;12.867925;14.185222;6.375313;24.247162;-14.1406;AWARIA
1184272;0;-56.479977;-72.936134;125.093498;-187.156738;57.171246;-194.460571;-4.330635;12.2261;14.787399;6.496901;24.611938;-14.002313;AWARIA
1184296;0;-56.448975;-73.02784;126.563705;-187.360489;61.15303;-190.884705;-4.515645;12.815475;14.12255;7.381438;24.116037;-14.717574;AWARIA
1184320;0;-56.417629;-73.120712;128.029144;-187.566757;65.139412;-187.288803;-4.092215;12.829781;15.303743;5.447863;23.1719;-14.588825;AWARIA
1184344;0;-56.386967;-73.213364;129.500504;-187.77153;69.121063;-183.710876;-4.71878;12.85076;14.604836;5.338188;24.375912;-15.0156;AWARIA
1184368;0;-56.355019;-73.308144;130.966614;-187.976425;73.10627;-180.145584;-4.001615;11.891365;14.995843;4.916187;22.838112;-14.0357;AWARIA
1184392;0;-56.324387;-73.399757;132.437622;-188.180038;77.089302;-176.575424;-4.3745;12.175555;15.103472;5.960463;24.158951;-13.859263;AWARIA
1184416;0;-56.293472;-73.493309;133.903946;-188.384689;81.07296;-172.999542;-4.663465;11.934279;15.66205;5.779263;23.062225;-14.801025;AWARIA
1184440;0;-56.262051;-73.585945;135.374451;-188.59024;85.057419;-169.398727;-4.22859;12.444494;15.952243;5.37395;24.445049;-14.183513;AWARIA
1184464;0;-56.23082;-73.680176;136.841858;-188.794434;89.040688;-165.822388;-4.232405;11.78932;15.532629;6.08205;23.839462;-14.305112;AWARIA
1184488;0;-56.200111;-73.772766;138.311203;-188.998383;93.026573;-162.262894;-4.613875;11.476515;16.05715;6.289474;22.487637;-14.073837;AWARIA
1184512;0;-56.16901;-73.865303;139.77684;-189.203217;97.006973;-158.691284;-4.113195;11.613845;15.164779;6.577963;24.089813;-13.880725;AWARIA
1184536;0;-56.140797;-73.956207;141.190079;-189.403671;100.897575;-155.166519;-3.95393;11.333465;8.140286;5.4264;12.948513;-11.711112;AWARIA
1184560;0;-56.116383;-74.03479;142.385544;-189.57428;104.186646;-152.175018;-3.552435;9.664535;2.332414;3.845688;5.46455;-7.760513112;AWARIA
1184584;0;-56.098476;-74.09127;143.277466;-189.697296;106.598976;-149.981873;-3.463745;8.445735;-0.705714;4.358287;2.031325;-6.24417512;AWARIA
1184608;0;-56.087917;-74.126396;143.845169;-189.776382;108.128685;-148.594635;-3.07941;8.552549;-4.034036;3.306862;-2.38895;-2.9039382;AWARIA
1184632;0;-56.084984;-74.136696;144.102707;-189.810043;108.788574;-147.993134;-3.0899;7.463455;-5.46455;3.416538;-4.463188;-0.4243752;AWARIA
1184656;0;-56.084129;-74.134163;144.151962;-189.813751;108.872322;-147.945602;-3.38268;5.05638;-2.529957;3.955362;1.859663;-1.95263852;AWARIA
1184680;0;-56.083755;-74.134018;144.144806;-189.813919;108.87529;-147.95224;-3.669735;5.36251;-1.866471;3.879062;2.429475;-1.17062552;AWARIA
1184704;0;-56.082722;-74.133965;144.141296;-189.813889;108.874687;-147.958862;-3.64971;5.47981;-2.445493;3.74555;1.80005;-0.44822552;AWARIA
1184728;0;-56.082283;-74.133003;144.138138;-189.813919;108.874298;-147.969223;-3.77464;4.04739;-1.359664;3.774162;1.306525;-0.06198752;AWARIA
1184752;0;-56.082325;-74.123383;144.144852;-189.814117;108.874641;-147.977478;-3.23009;1.11389;0.9346;4.267687;1.633162;0.0262258752;AWARIA
1184776;0;-56.083061;-74.098358;144.163651;-189.816452;108.878792;-147.986923;-1.34468;-0.954625;1.5722;5.60045;3.457062;0.591275752;AWARIA
1184800;0;-56.085434;-74.046936;144.196747;-189.82486;108.897453;-148.003983;0.94509;-2.656935;2.732957;6.604187;4.217612;0.3194755752;AWARIA
1184824;0;-56.091488;-73.958984;144.252594;-189.84317;108.934677;-148.015335;3.3102;-5.234715;3.332407;6.673325;5.028237;0.6127255752;AWARIA
1184848;0;-56.102135;-73.823997;144.335571;-189.872025;108.994896;-148.027512;4.57096;-5.83553;3.851479;6.463525;5.159375;0.8249255752;AWARIA
1184872;0;-56.118668;-73.637032;144.448074;-189.910019;109.078522;-148.042984;4.863735;-5.449295;4.256107;6.961813;5.20705;1.1515505752;AWARIA
1184896;0;-56.139885;-73.399414;144.589447;-189.958313;109.185623;-148.06308;5.023;-7.21073;4.52995;7.185925;5.46455;1.4162005752;AWARIA
1184920;0;-56.164646;-73.106949;144.760162;-190.018265;109.315941;-148.086151;5.546565;-8.066175;4.4809;6.675713;5.755413;1.6736875752;AWARIA
1184944;0;-56.193771;-72.756363;144.95668;-190.088287;109.470314;-148.11232;5.587575;-7.89642;5.081721;5.910388;5.707737;2.2292135752;AWARIA
1184968;0;-56.227589;-72.347923;145.177856;-190.166748;109.64827;-148.145096;5.408285;-9.059905;5.501336;6.351463;5.552763;2.5177005752;AWARIA
1184992;0;-56.264194;-71.880806;145.423019;-190.254761;109.84938;-148.184082;5.99575;-11.440275;5.6076;6.44445;6.709088;2.908700752;AWARIA
1185016;0;-56.304897;-71.348961;145.688263;-190.353271;110.076508;-148.228348;5.720135;-11.642455;5.919586;6.170262;7.202625;3.333088752;AWARIA
1185040;0;-56.349537;-70.74894;145.971542;-190.459335;110.3293;-148.285934;5.348205;-11.85703;6.519042;6.67095;5.888937;3.342625752;AWARIA
1185064;0;-56.396801;-70.080322;146.271744;-190.57579;110.605141;-148.355164;5.31101;-12.635229;6.160736;6.091588;6.980888;3.032675752;AWARIA
1185088;0;-56.446808;-69.341133;146.583115;-190.700562;110.905472;-148.430969;5.311965;-14.509199;6.484979;5.671975;7.0405;2.791875752;AWARIA
1185112;0;-56.499126;-68.527077;146.903656;-190.832047;111.229744;-148.507629;5.366325;-15.60688;6.810593;5.493163;7.276525;3.025525752;AWARIA
1185136;0;-56.553738;-67.632416;147.230484;-190.9702;111.576576;-148.596497;4.96387;-15.810965;6.670264;6.415837;7.660388;2.932538752;AWARIA
1185160;0;-56.608814;-66.656319;147.558258;-191.115723;111.947021;-148.703079;5.881305;-15.859599;5.998607;6.59465;6.837837;2.346038752;AWARIA
1185184;0;-56.665966;-65.601486;147.883041;-191.265762;112.337029;-148.800552;5.115505;-18.563271;6.86645;6.408688;7.317062;3.032675752;AWARIA
1185208;0;-56.72361;-64.459961;148.201675;-191.4207;112.744057;-148.911316;5.36251;-19.967075;6.254735;6.8593;6.711475;3.309237752;AWARIA
1185232;0;-56.780827;-63.228668;148.507675;-191.578018;113.164833;-149.039688;5.18417;-19.296644;5.832393;7.0548;8.382788;3.147125752;AWARIA
1185256;0;-56.837009;-61.912949;148.797089;-191.736221;113.597389;-149.183868;5.208015;-19.69051;5.521771;8.032312;7.495875;2.529613752;AWARIA
1185280;0;-56.891636;-60.511642;149.065903;-191.893539;114.033875;-149.338394;4.720685;-20.169254;5.408693;7.336137;7.305138;1.630775752;AWARIA
1185304;0;-56.944061;-59.025192;149.307648;-192.04686;114.468529;-149.468277;4.32682;-20.179745;5.170271;7.903575;7.722375;2.801413752;AWARIA
1185328;0;-56.992104;-57.456234;149.518021;-192.195129;114.893196;-149.615524;4.30393;-20.723339;5.066729;5.316725;7.71045;2.758500752;AWARIA
1185352;0;-57.036194;-55.811283;149.693344;-192.329987;115.301208;-149.766785;3.67069;-21.776196;3.329686;5.989062;6.608962;2.532000752;AWARIA
1185376;0;-57.073547;-54.098831;149.823975;-192.453506;115.678436;-149.909576;3.93867;-20.916935;3.756114;6.303775;6.537425;2.808563752;AWARIA
1185400;0;-57.103889;-52.332363;149.908951;-192.556366;116.013672;-150.054871;3.59058;-18.583294;1.7207;5.242813;5.8341;2.014625752;AWARIA
1185424;0;-57.125961;-50.535164;149.93367;-192.638214;116.292473;-150.169144;2.820965;-16.068455;-1.020429;5.686275;6.508825;2.63690052;AWARIA
1185448;0;-57.137859;-48.733826;149.885757;-192.692001;116.506973;-150.26889;1.78909;-14.825819;-1.456393;4.074563;4.870887;2.45093852;AWARIA
1185472;0;-57.138046;-46.959709;149.810257;-192.716385;116.644676;-150.347382;-0.894545;-10.944365;-4.418236;4.131788;3.2401;2.2864252;AWARIA
1185496;0;-57.12851;-45.237988;149.695435;-192.7146;116.698593;-150.391388;-2.758025;-9.97257;-3.405978;-0.984662;2.858638;2.3412622;AWARIA
1185520;0;-57.111526;-43.590694;149.540756;-192.684387;116.678963;-150.400635;-3.83186;-6.059645;-5.449564;-4.806513;-1.84535;2.94685;AWARIA
1185544;0;-57.087399;-42.03801;149.34404;-192.616623;116.574928;-150.399536;-4.406925;-4.82273;-4.483629;-4.994863;-3.29255;2.0194;AWARIA
1185568;0;-57.055058;-40.582333;149.119064;-192.521912;116.392395;-150.379242;-4.557605;-3.14426;-4.498614;-4.918575;-2.827637;0.588888;AWARIA
1185592;0;-57.016594;-39.228474;148.867569;-192.406982;116.144897;-150.330612;-5.37586;-1.71089;-5.01905;-5.47885;-2.641675;-0.369538;AWARIA
1185616;0;-56.971756;-37.972519;148.596863;-192.273849;115.844086;-150.248917;-5.411145;-1.33228;-4.223414;-6.051063;-3.7527;-1.366138;AWARIA
1185640;0;-56.921761;-36.811989;148.310074;-192.128006;115.496292;-150.14093;-5.62;-1.319885;-3.990443;-6.206025;-4.286762;-1.685612;AWARIA
1185664;0;-56.867519;-35.739689;148.015045;-191.969894;115.109154;-150.024796;-5.10406;-0.91743;-4.265643;-5.3668;-4.603862;-2.679812;AWARIA
1185688;0;-56.810543;-34.750866;147.711609;-191.807526;114.692116;-149.882797;-4.95052;0.170705;-4.489079;-6.515975;-3.664488;-2.3508002;AWARIA
1185712;0;-56.752396;-33.844372;147.406021;-191.639709;114.253014;-149.737228;-4.98676;0.49877;-4.775178;-5.860325;-4.546638;-2.6035252;AWARIA
1185736;0;-56.692783;-33.012589;147.101181;-191.468933;113.800629;-149.581345;-5.10883;0.642775;-3.652571;-4.584787;-4.8685;-2.1266882;AWARIA
1185760;0;-56.632271;-32.249115;146.80101;-191.302353;113.339539;-149.433807;-4.19807;2.85625;-4.659379;-6.5279;-5.028237;-2.3579502;AWARIA
1185784;0;-56.572857;-31.556019;146.50563;-191.137299;112.877327;-149.290985;-4.220005;2.293585;-3.761557;-6.077287;-4.100788;-2.8395622;AWARIA
1185808;0;-56.515682;-30.923965;146.221313;-190.976227;112.421112;-149.147308;-4.557605;3.34167;-3.978179;-5.13315;-3.814687;-3.1566502;AWARIA
1185832;0;-56.459763;-30.350941;145.945969;-190.823135;111.976852;-148.98349;-4.450795;4.224775;-3.335129;-5.564687;-4.782675;-1.6498502;AWARIA
1185856;0;-56.406139;-29.834034;145.68576;-190.677139;111.545967;-148.848602;-4.10175;4.64344;-2.821507;-5.159375;-3.397463;-1.7547502;AWARIA
1185880;0;-56.355293;-29.371124;145.439835;-190.540329;111.138145;-148.729141;-3.89385;4.85992;-2.137593;-4.99725;-3.869525;-2.2649752;AWARIA
1185904;0;-56.308468;-28.958138;145.21315;-190.41275;110.754784;-148.618927;-4.08649;5.421635;-2.438679;-4.3106;-3.838538;-2.7847252;AWARIA
1185928;0;-56.264973;-28.592556;145.003448;-190.298233;110.400269;-148.4991;-4.014965;6.438255;-1.765657;-4.8232;-3.981588;-1.9836382;AWARIA
1185952;0;-56.225391;-28.272579;144.814575;-190.193665;110.07637;-148.408737;-3.724095;6.942745;-1.494543;-4.2057;-3.070825;-2.8824752;AWARIA
1185976;0;-56.190201;-27.997108;144.647186;-190.102905;109.78685;-148.318436;-3.607745;7.645605;-1.36375;-5.085463;-1.4472;-2.4938502;AWARIA
1186000;0;-56.159813;-27.765396;144.502701;-190.023132;109.537941;-148.232788;-3.204345;7.72953;-0.791543;-4.3869;-2.412787;-1.9860252;AWARIA
1186024;0;-56.134415;-27.573706;144.381226;-189.956268;109.326096;-148.170486;-3.07083;9.219165;-0.685279;-4.16755;-1.459113;-2.1100002;AWARIA
1186048;0;-56.114273;-27.421963;144.284058;-189.902878;109.157112;-148.125656;-3.053665;10.0069;-0.042229;-3.967275;-1.885887;-2.515312;AWARIA
1186072;0;-56.099785;-27.311155;144.211273;-189.864883;109.029243;-148.088776;-3.06892;10.366435;0.690729;-4.692075;-0.944137;-2.5391502;AWARIA
1186096;0;-56.090664;-27.236591;144.165314;-189.838516;108.944565;-148.063751;-3.03459;11.71398;0.682557;-4.5967;-1.075262;-2.6559752;AWARIA
1186120;0;-56.086338;-27.193821;144.14064;-189.822876;108.895592;-148.048981;-3.101345;11.003489;0.645771;-4.358287;-1.33275;-2.7298872;AWARIA
1186144;0;-56.085064;-27.174057;144.131622;-189.815598;108.872681;-148.042984;-3.28922;10.749815;1.25885;-4.391663;-1.5068;-2.8800872;AWARIA
1186168;0;-56.084557;-27.170145;144.134171;-189.81337;108.865303;-148.039505;-3.09181;11.01589;2.801071;-4.465575;-1.444813;-2.8753252;AWARIA
1186192;0;-56.084328;-27.170782;144.135834;-189.813019;108.864449;-148.038467;-3.61919;11.816975;3.45775;-4.429812;-1.5068;-2.8944002;AWARIA
1186216;0;-56.083866;-27.170893;144.136017;-189.812866;108.864304;-148.037994;-3.73554;11.85226;3.13895;-4.3559;-1.466263;-2.9063122;AWARIA
1186240;0;-56.083359;-27.17087;144.135895;-189.81282;108.864235;-148.037735;-3.850935;11.726375;2.839221;-4.281988;-1.40905;-2.9087002;AWARIA
1186264;0;-56.082874;-27.165234;144.13382;-189.812775;108.864403;-148.03746;-4.061695;7.063865;0.482286;-4.260538;-1.003737;-2.91347502;AWARIA
1186288;0;-56.082283;-27.131287;144.114578;-189.812866;108.869293;-148.037506;-4.04739;4.72927;-1.224786;-3.879062;1.83105;-2.85147502;AWARIA
1186312;0;-56.08181;-27.051855;144.07225;-189.813507;108.901482;-148.038483;-4.162785;1.850125;-1.448221;-2.7585;4.420275;-2.39610002;AWARIA
1186336;0;-56.081371;-26.90934;144.002533;-189.814926;108.974564;-148.040359;-4.256245;0.850675;-2.02315;-0.689025;5.304812;-1.59501202;AWARIA
1186360;0;-56.080986;-26.698206;143.902344;-189.817581;109.086639;-148.046448;-4.286765;0.51212;-2.772464;2.038475;5.552763;-0.450600202;AWARIA
1186384;0;-56.080658;-26.43071;143.772003;-189.82373;109.23172;-148.059921;-4.426;0.92697;-2.673007;4.150863;5.047312;0.3314000202;AWARIA
1186408;0;-56.080395;-26.128883;143.623184;-189.833527;109.391357;-148.095032;-4.43649;2.72655;-2.054486;5.204675;6.299012;0.5865000202;AWARIA
1186432;0;-56.08012;-25.813663;143.469772;-189.84523;109.553658;-148.121887;-4.445075;3.94058;-1.636229;5.469313;6.189337;1.3303750202;AWARIA
1186456;0;-56.079865;-25.499928;143.317001;-189.857071;109.713837;-148.151505;-4.54998;3.70407;-2.080371;5.617137;5.791175;1.8453500202;AWARIA
1186480;0;-56.0797;-25.18718;143.162872;-189.868332;109.868675;-148.18161;-4.538535;3.74603;-1.850121;5.774487;6.763925;2.2768880202;AWARIA
1186504;0;-56.079502;-24.876431;143.008224;-189.879333;110.024094;-148.212738;-4.53186;4.017825;-1.972743;5.865088;6.077287;2.6702880202;AWARIA
1186528;0;-56.079361;-24.567375;142.852676;-189.889481;110.176941;-148.245651;-4.62532;4.074095;-1.946857;6.279937;5.083075;2.8204870202;AWARIA
1186552;0;-56.079197;-24.259811;142.696182;-189.899567;110.325859;-148.27919;-4.611015;4.38213;-1.782007;6.554125;5.43355;2.8967750202;AWARIA
1186576;0;-56.079052;-23.953865;142.539459;-189.909332;110.472824;-148.313385;-4.601475;4.650115;-1.890993;7.011888;4.7183;2.7823380202;AWARIA
1186600;0;-56.078953;-23.650444;142.382477;-189.91925;110.616074;-148.345078;-4.65679;4.17709;-2.02315;7.064337;5.50985;2.7441870202;AWARIA
1186624;0;-56.078865;-23.349474;142.223999;-189.929108;110.757782;-148.374695;-4.66537;4.061695;-1.876007;7.283688;5.800713;2.7942630202;AWARIA
1186648;0;-56.078777;-23.048613;142.064392;-189.938904;110.896935;-148.401672;-4.65393;4.11224;-1.659393;7.2956;5.462162;2.8538630202;AWARIA
1186672;0;-56.078667;-22.749214;141.905151;-189.948914;111.034554;-148.427139;-4.699705;4.728315;-1.745221;7.207388;5.1093;2.9706870202;AWARIA
1186696;0;-56.07859;-22.452276;141.74556;-189.958359;111.168686;-148.452698;-4.65679;4.67205;-1.925057;7.226463;5.598063;3.1876500202;AWARIA
1186720;0;-56.078548;-22.156952;141.585037;-189.968033;111.301666;-148.478226;-4.713055;4.640575;-1.967293;7.021425;5.233287;3.2162630202;AWARIA
1186744;0;-56.078472;-21.863859;141.423706;-189.977371;111.430786;-148.504471;-4.678725;4.102705;-1.871922;6.973738;6.110662;3.2401000202;AWARIA
1186768;0;-56.078461;-21.570601;141.261307;-189.986481;111.560577;-148.534363;-4.70352;4.773135;-1.850121;6.921288;4.72545;2.9754630202;AWARIA
1186792;0;-56.078392;-21.279881;141.098862;-189.995453;111.686119;-148.563553;-4.72164;4.978175;-1.839229;6.902213;5.517;2.6845870202;AWARIA
1186816;0;-56.078362;-20.990622;140.936371;-190.003983;111.810532;-148.590561;-4.71115;4.704475;-1.949579;7.045262;5.629063;2.4366370202;AWARIA
1186840;0;-56.078304;-20.703527;140.772537;-190.01265;111.932838;-148.61264;-4.7121;4.81319;-2.099443;6.952275;5.326262;2.5129250202;AWARIA
1186864;0;-56.078285;-20.417971;140.606934;-190.021011;112.053604;-148.633179;-4.68254;4.528045;-1.491814;7.193088;4.155625;2.4676250202;AWARIA
1186888;0;-56.078274;-20.132875;140.442444;-190.029465;112.170753;-148.653763;-4.697795;4.81319;-1.976829;7.185925;4.866112;2.5129250202;AWARIA
1186912;0;-56.078239;-19.8498;140.277344;-190.038177;112.28627;-148.673019;-4.696845;5.09071;-1.890993;7.011888;4.730212;2.7418120202;AWARIA
