Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
1124596;0;0.625935;-89.518021;90.282043;4.939811;90.483337;-143.840714;3.063200;6.762500;-1.730236;1.797675;0.476825;-1.459113
1124620;0;0.607687;-89.519402;90.328117;4.920609;90.485519;-143.839355;11.568065;9.000775;7.427757;13.749588;2.098075;-2.262588
1124644;0;0.500988;-89.553986;90.595192;4.457464;90.550797;-143.733337;20.569799;11.994360;18.420900;32.439224;6.651875;-7.662763
1124668;0;0.226055;-89.665016;91.354095;2.794062;90.798355;-143.160446;32.146450;15.415190;31.862255;53.942196;11.301038;-9.768001
1124692;0;-0.296005;-89.885162;92.805176;-0.516907;91.299828;-141.974426;37.043571;16.403194;40.622437;71.616158;11.241425;-12.085438
1124716;0;-1.087537;-90.219994;95.013336;-5.589414;92.067238;-140.191940;41.508667;20.045280;44.073372;75.652588;13.458724;-14.741412
1124740;0;-2.117560;-90.659622;97.897766;-12.261865;93.075737;-137.790802;37.661549;19.695280;38.170128;72.598450;13.132088;-14.348025
1124764;0;-3.297030;-91.158066;101.178558;-19.863306;94.225334;-135.067795;27.277946;17.923355;30.572071;60.684673;12.392987;-14.083375
1124788;0;-4.533377;-91.671577;104.604698;-27.723831;95.412903;-132.239166;28.770443;16.831394;26.505327;58.703411;12.261863;-13.425350
1124812;0;-5.782467;-92.185722;108.057350;-35.615883;96.605446;-129.404770;26.334759;17.487524;25.698793;55.112839;12.319087;-13.282288
1124836;0;-7.032667;-92.701866;111.514259;-43.506554;97.799332;-126.590942;25.895115;16.498566;28.471264;56.047440;11.525149;-13.768662
1124860;0;-8.285680;-93.216118;114.975502;-51.396576;98.992905;-123.774857;24.621006;17.148970;28.051641;55.496685;10.607238;-13.353813
1124884;0;-9.521642;-93.727493;118.409302;-59.255810;100.180237;-120.967163;21.769520;15.355110;21.098000;50.148964;11.246200;-12.879363
1124908;0;-10.682996;-94.211243;121.638245;-66.718323;101.308861;-118.274864;14.568324;11.229515;7.340565;37.188522;8.029938;-10.6668383
1124932;0;-11.669700;-94.616127;124.338692;-72.965698;102.255363;-116.006340;2.517700;7.059095;-2.950936;22.056099;5.939000;-7.565012383
1124956;0;-12.396236;-94.911560;126.322746;-77.506752;102.944542;-114.373474;-2.188680;4.618640;-9.919571;14.412400;2.589225;-5.98191383
