Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6;Auto_Label
988096;OK;-57.785187;19.023376;110.472946;-192.709396;119.003738;-151.949219;-3.20625;13.8731;3.333772;1.986025;3.8743;1.523487285;AWARIA
988120;OK;-57.840359;19.047009;110.486099;-192.721405;119.006828;-151.951523;-2.44045;12.633321;4.346029;3.027912;3.883837;1.454350285;AWARIA
988144;OK;-57.838932;19.046328;110.492706;-192.720947;119.006866;-151.950912;-2.14767;12.935636;3.91415;1.776212;3.7384;1.077650285;AWARIA
988168;OK;-57.831505;19.044888;110.493416;-192.72023;119.006783;-151.950104;0.32997;12.660025;4.441393;0.65565;3.585813;0.7343250285;AWARIA
988192;OK;-57.827759;19.038406;110.492226;-192.719391;119.006294;-151.948898;-1.161575;15.855784;2.363743;-0.510212;3.054137;0.38861385;AWARIA
988216;OK;-57.819363;19.018377;110.480591;-192.71553;119.000473;-151.942612;-4.105565;17.283436;0.29155;-3.228188;-0.59365;0.0691375;AWARIA
988240;OK;-57.799831;18.981421;110.457619;-192.697205;118.959274;-151.92691;-3.56483;18.813129;0.239779;-5.266662;-2.17675;-0.529288;AWARIA
988264;OK;-57.772659;18.920952;110.423737;-192.657394;118.871002;-151.88559;-4.07505;21.12007;-0.22615;-5.7435;-2.694125;-0.9036;AWARIA
988288;OK;-57.737789;18.830446;110.376648;-192.597946;118.737556;-151.826813;-5.82695;22.44091;-0.899179;-5.853175;-3.50475;-1.449575;AWARIA
988312;OK;-57.693802;18.712761;110.315292;-192.521912;118.564804;-151.748627;-5.406375;20.193096;-0.637593;-5.228512;-4.074563;-1.900187;AWARIA
988336;OK;-57.642879;18.581144;110.246826;-192.438843;118.368942;-151.665039;-4.62818;19.658085;-0.513621;-5.869863;-3.774162;-2.603525;AWARIA
988360;OK;-57.590321;18.445881;110.173691;-192.353378;118.167702;-151.570404;-4.87709;20.196911;-0.108986;-5.273813;-3.302088;-2.4557;AWARIA
988384;OK;-57.538544;18.309111;110.100632;-192.27092;117.966957;-151.487335;-5.26714;19.779205;-0.366479;-5.021088;-2.722738;-3.302088;AWARIA
988408;OK;-57.485622;18.170794;110.026024;-192.190262;117.765205;-151.396973;-4.429815;17.716404;-0.569479;-5.4574;-1.904963;-3.321163;AWARIA
988432;OK;-57.432404;18.035311;109.949921;-192.1091;117.56588;-151.295883;-3.65734;18.286705;-0.310621;-4.71115;-2.75135;-2.58445;AWARIA
988456;OK;-57.382;17.900826;109.874069;-192.029404;117.365761;-151.206039;-4.3869;18.252369;-0.232964;-4.40835;-3.244875;-2.52485;AWARIA
988480;OK;-57.331768;17.766926;109.79818;-191.95195;117.165039;-151.12796;-4.058835;18.591879;-0.892364;-4.963862;-3.159038;-3.066062;AWARIA
988504;OK;-57.281506;17.633123;109.719559;-191.875092;116.964958;-151.039001;-3.746985;18.85128;-0.311986;-4.6873;-3.5429;-2.624987;AWARIA
988528;OK;-57.232212;17.502363;109.641228;-191.799179;116.764679;-150.94606;-3.55911;19.696236;-0.505443;-4.62055;-3.960125;-1.926412;AWARIA
988552;OK;-57.186012;17.375494;109.565079;-191.725296;116.56575;-150.870239;-3.10516;18.450735;-0.381464;-4.935262;-3.445138;-2.212512;AWARIA
988576;OK;-57.145836;17.261917;109.495865;-191.659332;116.384262;-150.804108;-2.99549;16.630169;0.457757;-4.723063;-1.478187;-2.4008752;AWARIA
988600;OK;-57.113041;17.171192;109.441605;-191.606979;116.242516;-150.746765;-2.48718;15.445704;0.768386;-4.143713;-1.428125;-2.2697372;AWARIA
988624;OK;-57.090015;17.11025;109.404434;-191.571213;116.144127;-150.708832;-1.572605;14.72759;1.456393;-3.798;-0.438687;-2.2077502;AWARIA
988648;OK;-57.077709;17.075665;109.386955;-191.552582;116.092918;-150.691254;-0.94032;14.407155;1.482279;-3.83615;-0.493525;-2.4485502;AWARIA
988672;OK;-57.075062;17.063339;109.38501;-191.546875;116.077293;-150.6866;-1.33991;14.665601;2.670286;-3.960125;-0.667563;-2.5391502;AWARIA
988696;OK;-57.075008;17.063547;109.38707;-191.546204;116.075882;-150.685287;-1.25217;14.328955;3.593986;-3.838538;-0.765312;-2.5534632;AWARIA
988720;OK;-57.074909;17.063614;109.387505;-191.546082;116.075829;-150.685089;-1.442905;14.26315;3.559928;-3.75985;-0.665188;-2.5606132;AWARIA
988744;OK;-57.074646;17.063349;109.387276;-191.546036;116.075806;-150.68483;-1.821515;15.22541;2.843307;-3.70025;-0.615112;-2.5415382;AWARIA
988768;OK;-57.070953;17.054495;109.380714;-191.545486;116.073265;-150.683838;-3.705975;19.15836;-0.164843;-4.370213;-1.451963;-2.6226;AWARIA
988792;OK;-57.058914;17.029381;109.361389;-191.538483;116.048218;-150.677582;-4.35543;20.964619;-0.711164;-5.84125;-2.119537;-2.918237;AWARIA
988816;OK;-57.039883;16.979303;109.331039;-191.514389;115.981407;-150.657532;-4.61769;20.388599;-0.930507;-5.6672;-1.902575;-3.485675;AWARIA
988840;OK;-57.012878;16.903421;109.288322;-191.47438;115.871803;-150.611694;-4.92954;22.246359;-1.098086;-5.650513;-2.474775;-3.302088;AWARIA
988864;OK;-56.978756;16.801193;109.230865;-191.420807;115.719109;-150.549576;-5.450245;22.3608;-1.062664;-6.303775;-3.321163;-3.175725;AWARIA
988888;OK;-56.937954;16.678949;109.163757;-191.354324;115.531906;-150.468689;-4.58908;20.635601;-0.782007;-5.741113;-3.287787;-2.498625;AWARIA
988912;OK;-56.893349;16.545761;109.091721;-191.284561;115.332245;-150.382156;-4.144665;19.371984;-0.734329;-5.202288;-2.422325;-1.671313;AWARIA
988936;OK;-56.848251;16.411739;109.017006;-191.215698;115.131821;-150.313492;-4.40788;19.945141;-0.760214;-5.311963;-2.415175;-1.885887;AWARIA
988960;OK;-56.803699;16.279015;108.940834;-191.148849;114.931427;-150.24469;-4.479405;19.831654;-0.594;-5.483625;-2.61545;-1.955025;AWARIA
988984;OK;-56.758953;16.146221;108.86483;-191.081604;114.729805;-150.171967;-4.035945;19.6619;-0.700264;-5.059237;-2.293575;-1.683225;AWARIA
989008;OK;-56.714657;16.013792;108.788422;-191.01503;114.528427;-150.104797;-3.93772;18.856998;-1.058571;-5.009162;-2.274513;-1.904963;AWARIA
989032;OK;-56.671413;15.882198;108.710518;-190.949402;114.329254;-150.043076;-4.18472;18.53561;-0.856943;-4.577625;-3.054137;-2.443788;AWARIA
989056;OK;-56.627743;15.750505;108.631714;-190.886063;114.128212;-149.974945;-3.87573;17.936705;-0.844679;-5.233287;-3.035063;-2.5177;AWARIA
989080;OK;-56.584656;15.621284;108.552269;-190.82254;113.927048;-149.897263;-3.82423;18.774029;-0.876014;-5.145062;-3.206725;-2.01225;AWARIA
989104;OK;-56.542511;15.492371;108.471512;-190.759796;113.725006;-149.827682;-3.879545;18.969534;-0.730236;-5.0187;-2.26735;-1.971712;AWARIA
989128;OK;-56.500797;15.364028;108.390984;-190.697296;113.522865;-149.764908;-4.13799;19.165035;-0.841957;-4.911413;-1.83105;-2.272125;AWARIA
989152;OK;-56.459324;15.235719;108.309715;-190.636551;113.321579;-149.696487;-4.23908;19.236561;-1.013614;-5.23805;-2.400875;-2.138613;AWARIA
989176;OK;-56.418091;15.108685;108.22657;-190.575302;113.119217;-149.62645;-4.06265;19.537926;-0.640321;-4.77075;-2.498625;-1.888275;AWARIA
989200;OK;-56.377121;14.982034;108.144051;-190.514725;112.917183;-149.559845;-4.146575;19.505499;-0.960486;-4.5514;-2.975463;-1.797675;AWARIA
989224;OK;-56.336693;14.856284;108.060478;-190.454971;112.715782;-149.497543;-4.26769;19.439693;-0.955036;-4.093637;-3.221025;-1.945487;AWARIA
989248;OK;-56.296825;14.732457;107.976372;-190.397461;112.51355;-149.436996;-4.014965;19.683834;-0.972743;-4.885187;-3.1948;-2.188675;AWARIA
989272;OK;-56.259766;14.615948;107.89566;-190.341553;112.317177;-149.373749;-3.635405;18.527029;-0.4128;-4.572863;-3.130425;-1.98125;AWARIA
989296;OK;-56.228168;14.514214;107.825241;-190.293213;112.144363;-149.324799;-3.07655;16.797066;0.354221;-4.878037;-1.575938;-2.31265;AWARIA
989320;OK;-56.203449;14.435826;107.770668;-190.256744;112.015686;-149.289063;-2.732275;15.562055;0.994543;-4.68015;-2.415175;-2.658362;AWARIA
989344;OK;-56.187675;14.38596;107.737328;-190.231766;111.927994;-149.264832;-2.15435;15.393255;1.416886;-3.733625;-0.720012;-2.832412;AWARIA
989368;OK;-56.181061;14.359603;107.723175;-190.219955;111.887474;-149.250656;-1.85871;14.708514;1.610343;-3.674025;-0.665188;-2.903938;AWARIA
989392;OK;-56.180172;14.351748;107.723938;-190.217255;111.877716;-149.246307;-2.470015;14.687535;2.851486;-3.535738;-0.782012;-2.94685;AWARIA
989416;OK;-56.180073;14.352253;107.725922;-190.216949;111.877037;-149.24501;-2.21729;13.953204;3.510879;-3.340238;-0.691413;-3.032675;AWARIA
989440;OK;-56.179852;14.352276;107.726044;-190.21698;111.877159;-149.244339;-2.496715;14.101026;3.346029;-3.166188;-0.538825;-3.085125;AWARIA
989464;OK;-56.179523;14.352231;107.725945;-190.21698;111.877304;-149.243942;-2.730365;14.31179;3.028593;-3.018375;-0.412463;-3.14235;AWARIA
989488;OK;-56.179237;14.352177;107.725784;-190.217041;111.877518;-149.243607;-2.8429;14.448164;2.775186;-2.85625;-0.3457;-3.163813;AWARIA
989512;OK;-56.178764;14.352121;107.725609;-190.217041;111.877762;-149.243134;-3.056525;14.606474;2.4632;-2.6679;-0.274175;-3.252025;AWARIA
989536;OK;-56.178436;14.352023;107.725365;-190.217041;111.878052;-149.242859;-3.241535;14.757154;2.235679;-2.58445;-0.2551;-3.280638;AWARIA
989560;OK;-56.178127;14.351946;107.725098;-190.217163;111.878342;-149.242462;-3.3102;14.92691;2.0068;-2.424712;-0.2551;-3.325937;AWARIA
989584;OK;-56.177776;14.351869;107.724762;-190.217163;111.878441;-149.241928;-3.36647;15.066145;1.787457;-2.303113;-0.224113;-3.36885;AWARIA
989608;OK;-56.177536;14.351748;107.724411;-190.217255;111.878586;-149.241791;-3.48186;15.170094;1.610343;-2.17675;-0.212187;-3.433225;AWARIA
989632;OK;-56.177204;14.351638;107.72406;-190.217316;111.878708;-149.241394;-3.49617;15.28358;1.452307;-1.993175;-0.193112;-3.478525;AWARIA
989656;OK;-56.176964;14.35155;107.723701;-190.217361;111.878799;-149.241074;-3.656385;15.30647;1.256121;-1.9431;-0.152587;-3.478525;AWARIA
989680;OK;-56.176567;14.352342;107.722015;-190.217407;111.879669;-149.240845;-3.89194;13.20934;0.431871;-1.8978;0.607962;-3.5142885;AWARIA
989704;OK;-56.175293;14.35656;107.714775;-190.217407;111.889;-149.240738;-4.362105;9.99355;-0.677107;-1.859663;3.688325;-3.6048875;AWARIA
989728;OK;-56.172668;14.368678;107.699242;-190.217331;111.927834;-149.239563;-4.74262;8.56876;-0.376014;-2.069463;5.445475;-3.8671375;AWARIA
989752;OK;-56.167854;14.392398;107.680252;-190.217163;112.009979;-149.236084;-5.011555;7.858275;-0.587186;-2.589225;6.58035;-4.2438505;AWARIA
