Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
16015746;0;0.625946;-89.518799;90.282532;4.939907;90.483330;-143.840973;1.882550;1.890180;-2.585814;2.884863;-0.579350;-0.691413
16015770;0;0.607258;-89.519592;90.329720;4.917719;90.485077;-143.839478;10.123250;4.353520;6.242479;12.223712;1.103875;-1.420963
16015794;0;0.500328;-89.549454;90.596733;4.453666;90.548340;-143.731842;18.836975;9.327885;17.423628;31.015862;6.449212;-6.678100
16015818;0;0.224967;-89.658401;91.357689;2.788617;90.796944;-143.162338;30.243870;12.936590;30.044821;50.630562;10.490413;-9.152887
16015842;0;-0.299388;-89.876396;92.817375;-0.532288;91.300095;-141.968185;33.237453;14.723775;36.942612;63.462250;10.838500;-10.349750
16015866;0;-1.096908;-90.213341;95.029686;-5.602287;92.067017;-140.162323;33.059120;16.905781;39.349964;67.896835;13.189313;-11.837475
16015890;0;-2.126887;-90.656799;97.913727;-12.274451;93.076477;-137.776459;28.721806;16.068455;34.127914;62.067501;12.273787;-12.350075
16015914;0;-3.303984;-91.155830;101.195343;-19.871902;94.227341;-135.048645;20.924564;14.863009;25.811872;51.212299;10.495174;-11.453625
16015938;0;-4.541627;-91.669891;104.618439;-27.728991;95.415726;-132.226456;18.229481;13.760565;21.378651;50.075047;9.837150;-10.9219505
16015962;0;-5.790026;-92.185585;108.069809;-35.619205;96.607513;-129.397232;16.830441;13.495445;21.518978;47.466747;10.154238;-10.969637
16015986;0;-7.037578;-92.701271;111.525887;-43.508034;97.800705;-126.581978;17.711636;13.354300;22.687908;47.974575;9.346000;-11.2247387
16016010;0;-8.286537;-93.214767;114.984138;-51.397099;98.993301;-123.768135;17.058369;13.916965;23.179729;47.404762;8.633125;-10.7049887
16016034;0;-9.523103;-93.726334;118.414970;-59.253685;100.180351;-120.961739;13.469694;12.041090;16.072136;42.462337;9.052750;-10.385512
16016058;0;-10.678480;-94.203789;121.629120;-66.685623;101.305176;-118.279610;6.564140;5.410190;3.351479;29.106136;5.247587;-8.318413512
16016082;0;-11.657933;-94.533134;124.319016;-72.892494;102.244194;-116.038101;-3.067015;-8.638380;-4.572186;16.446112;4.396438;-5.671975
16016106;0;-12.379977;-94.553032;126.306686;-77.429756;102.933922;-114.411751;-5.640025;-30.398365;-9.358265;6.337163;0.245562;-3.960125
