Time;Label;A1;A2;A3;A4;A5;A6;Cur1;Cur2;Cur3;Cur4;Cur5;Cur6
16109718;0;0.625946;-89.518875;90.282578;4.939883;90.483261;-143.840973;2.307890;1.068115;-2.223421;2.911088;-0.603188;-0.891675
16109742;0;0.607412;-89.519653;90.329140;4.918077;90.485191;-143.839386;10.679240;3.540035;6.818765;12.581338;1.106250;-1.623625
16109766;0;0.500361;-89.546761;90.596130;4.454120;90.548553;-143.731354;19.339560;9.698865;17.788750;31.349649;6.265637;-6.861675
16109790;0;0.223781;-89.654404;91.360199;2.788067;90.796898;-143.161041;29.591560;13.391490;29.427666;51.047802;10.681150;-9.250637
16109814;0;-0.300663;-89.872353;92.821312;-0.533386;91.300117;-141.967819;32.834049;15.136714;36.472591;63.362110;10.921950;-10.550013
16109838;0;-1.098622;-90.209930;95.034851;-5.604556;92.067215;-140.162872;32.553669;17.141340;38.719170;66.597450;13.296599;-12.063975
16109862;0;-2.127283;-90.654739;97.919495;-12.275812;93.076546;-137.777359;28.822895;16.098974;33.232819;61.187737;12.118813;-12.645713
16109886;0;-3.304094;-91.154861;101.200760;-19.873289;94.227364;-135.048431;20.986555;14.807699;24.732857;50.022602;10.471337;-11.627663
16109910;0;-4.541825;-91.669029;104.622429;-27.730305;95.415817;-132.224396;18.005369;13.808250;20.434513;48.124786;9.419913;-10.9434133
16109934;0;-5.789795;-92.184074;108.074104;-35.619419;96.607788;-129.395264;17.193790;13.849256;20.653858;46.489239;9.973038;-10.9887003
16109958;0;-7.037567;-92.700096;111.529579;-43.508034;97.800972;-126.581970;17.677305;13.520239;22.268291;47.206875;9.155262;-11.3844763
16109982;0;-8.287009;-93.214668;114.986923;-51.397339;98.993637;-123.772820;16.882895;13.697619;22.533958;46.622749;8.308875;-11.2366633
16110006;0;-9.523608;-93.726494;118.417679;-59.253830;100.180061;-120.967163;13.112065;11.808394;15.059878;41.258327;9.114738;-10.862350
16110030;0;-10.678832;-94.203423;121.631012;-66.685242;101.305077;-118.283951;6.394385;5.513190;2.151214;28.085699;5.164137;-8.761875350
16110054;0;-11.657461;-94.532913;124.320267;-72.892212;102.244041;-116.041794;-2.838130;-8.736609;-5.343300;15.437600;4.329675;-6.272788
16110078;0;-12.379977;-94.552864;126.307091;-77.429039;102.933144;-114.413399;-5.851745;-30.547138;-10.028564;5.912775;0.538825;-4.401200
16110102;0;-12.822594;-94.111641;127.541855;-80.222977;103.354950;-113.402184;-5.255695;-53.575516;-12.140271;-2.548687;0.073900;-2.796638
16110126;0;-13.027797;-93.039017;128.114075;-81.420967;103.532745;-112.977333;-4.619595;-66.449165;-7.901871;-3.714550;1.330375;-1.8143638
16110150;0;-13.086167;-91.246475;128.283188;-81.680244;103.570618;-112.905029;-1.302715;-71.482651;-2.356936;1.444813;1.742838;-2.61306238
